model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-05},PBU,176,43,55,70,344,246,98,172,44,54,74,344,246,98,0.7619047619047619,0.7154471544715447,0.7379454926624739,0.6366279069767442,0.7610619469026548,0.6991869918699187,0.728813559322034,0.627906976744186,0.5755864661654135,0.5721600429645542,-0.000842815002107,-0.0162601626016259,-0.0091319333404399,-0.0087209302325581,-0.0034264232008592,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",PBU,244,0,98,2,344,246,98,243,1,97,3,344,246,98,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.7147058823529412,0.9878048780487804,0.8293515358361775,0.7093023255813954,0.4959183673469388,0.4988775510204082,0.0012555899552804,-0.0040650406504064,-0.000580436952938,0.0,0.0029591836734693,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,244,0,98,2,344,246,98,243,1,97,3,344,246,98,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.7147058823529412,0.9878048780487804,0.8293515358361775,0.7093023255813954,0.4959183673469388,0.4988775510204082,0.0012555899552804,-0.0040650406504064,-0.000580436952938,0.0,0.0029591836734693,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.01}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 1699304546, 'solver': 'saga', 'C': 0.01}",PBU,245,0,98,1,344,246,98,245,0,98,1,344,246,98,0.7142857142857143,0.9959349593495936,0.831918505942275,0.7122093023255814,0.7142857142857143,0.9959349593495936,0.831918505942275,0.7122093023255814,0.4979591836734694,0.4979591836734694,0.0,0.0,0.0,0.0,0.0,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,235,3,95,11,344,246,98,236,4,94,10,344,246,98,0.7121212121212122,0.9552845528455284,0.8159722222222222,0.6918604651162791,0.7151515151515152,0.959349593495935,0.8194444444444445,0.6976744186046512,0.4925918367346938,0.4999366272824919,0.003030303030303,0.0040650406504064,0.0034722222222223,0.0058139534883721,0.007344790547798,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",PBU,236,2,96,10,344,246,98,240,3,95,6,344,246,98,0.7108433734939759,0.959349593495935,0.8166089965397922,0.6918604651162791,0.7164179104477612,0.975609756097561,0.8261617900172117,0.7063953488372093,0.4896734693877551,0.5027551020408164,0.0055745369537852,0.0162601626016259,0.0095527934774194,0.0145348837209302,0.0130816326530612,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,212,12,86,34,344,246,98,235,7,91,11,344,246,98,0.7114093959731543,0.8617886178861789,0.7794117647058822,0.6511627906976745,0.7208588957055214,0.9552845528455284,0.8216783216783217,0.7034883720930233,0.4915059076262084,0.5143931256713212,0.009449499732367,0.0934959349593496,0.0422665569724394,0.0523255813953488,0.0228872180451128,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,230,13,85,16,344,246,98,243,0,98,3,344,246,98,0.7301587301587301,0.934959349593496,0.8199643493761141,0.7063953488372093,0.7126099706744868,0.9878048780487804,0.8279386712095401,0.7063953488372093,0.5341299677765843,0.4938775510204081,-0.0175487594842432,0.0528455284552845,0.007974321833426,0.0,-0.0402524167561761,exp64-PBU-feature-set3-NO-SMOTE,False,warnings_openjml,set3
