model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,208,29,192,15,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5317676767676769,0.5317676767676769,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,204,29,192,19,444,223,221,204,29,192,19,444,223,221,0.5151515151515151,0.9147982062780268,0.6591276252019386,0.5247747747747747,0.5151515151515151,0.9147982062780268,0.6591276252019386,0.5247747747747747,0.5226767676767677,0.5226767676767677,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,208,29,192,15,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5317676767676769,0.5317676767676769,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'random_state': 42, 'C': 0.1}",ABU50,192,40,181,31,444,223,221,193,39,182,30,444,223,221,0.514745308310992,0.8609865470852018,0.6442953020134228,0.5225225225225225,0.5146666666666667,0.8654708520179372,0.6454849498327759,0.5225225225225225,0.52,0.52,-7.864164432525023e-05,0.0044843049327353,0.0011896478193531,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,144,116,105,79,444,223,221,144,116,105,79,444,223,221,0.5783132530120482,0.6457399103139013,0.6101694915254238,0.5855855855855856,0.5783132530120482,0.6457399103139013,0.6101694915254238,0.5855855855855856,0.58510101010101,0.58510101010101,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,137,129,92,86,444,223,221,137,129,92,86,444,223,221,0.5982532751091703,0.6143497757847534,0.6061946902654867,0.5990990990990991,0.5982532751091703,0.6143497757847534,0.6061946902654867,0.5990990990990991,0.5988383838383837,0.5988383838383837,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",ABU50,158,89,132,65,444,223,221,160,82,139,63,444,223,221,0.5448275862068965,0.7085201793721974,0.6159844054580896,0.5563063063063063,0.5351170568561873,0.7174887892376681,0.6130268199233716,0.545045045045045,0.5553535353535354,0.5438888888888889,-0.0097105293507092,0.0089686098654707,-0.002957585534718,-0.0112612612612612,-0.0114646464646465,exp88-ABU50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",ABU50,154,130,91,69,444,223,221,143,133,88,80,444,223,221,0.6285714285714286,0.6905829596412556,0.6581196581196581,0.6396396396396397,0.6190476190476191,0.6412556053811659,0.6299559471365639,0.6216216216216216,0.6394949494949496,0.6216666666666666,-0.0095238095238094,-0.0493273542600897,-0.0281637109830942,-0.018018018018018,-0.0178282828282829,exp88-ABU50-feature-set2-SMOTE,True
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",ABU50,171,81,140,52,444,223,221,171,81,140,52,444,223,221,0.5498392282958199,0.7668161434977578,0.6404494382022472,0.5675675675675675,0.5498392282958199,0.7668161434977578,0.6404494382022472,0.5675675675675675,0.5662626262626264,0.5662626262626264,0.0,0.0,0.0,0.0,0.0,exp88-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'max_features': 0.1, 'max_depth': 5, 'random_state': 42, 'min_samples_split': 2, 'bootstrap': True, 'n_estimators': 10, 'min_samples_leaf': 1}",ABU50,126,135,86,97,444,223,221,126,141,80,97,444,223,221,0.5943396226415094,0.5650224215246636,0.5793103448275861,0.5878378378378378,0.6116504854368932,0.5650224215246636,0.5874125874125874,0.6013513513513513,0.587979797979798,0.6014646464646465,0.0173108627953837,0.0,0.0081022425850012,0.0135135135135134,0.0134848484848484,exp88-ABU50-feature-set2-SMOTE,True
