model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,84,126,41,92,343,176,167,85,125,42,91,343,176,167,0.672,0.4772727272727273,0.558139534883721,0.6122448979591837,0.6692913385826772,0.4829545454545454,0.5610561056105611,0.6122448979591837,0.6157257448433919,0.6155525846702318,-0.0027086614173228,0.0056818181818181,0.00291657072684,0.0,-0.0001731601731601,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,84,126,41,92,343,176,167,85,125,42,91,343,176,167,0.672,0.4772727272727273,0.558139534883721,0.6122448979591837,0.6692913385826772,0.4829545454545454,0.5610561056105611,0.6122448979591837,0.6157257448433919,0.6155525846702318,-0.0027086614173228,0.0056818181818181,0.00291657072684,0.0,-0.0001731601731601,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",ABU50,129,74,93,47,343,176,167,126,75,92,50,343,176,167,0.581081081081081,0.7329545454545454,0.6482412060301507,0.5918367346938775,0.5779816513761468,0.7159090909090909,0.6395939086294417,0.5860058309037901,0.587660215601392,0.5823669467787116,-0.0030994297049342,-0.0170454545454544,-0.008647297400709,-0.0058309037900874,-0.0052932688226804,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",ABU50,127,73,94,49,343,176,167,124,69,98,52,343,176,167,0.5746606334841629,0.7215909090909091,0.6397984886649875,0.5830903790087464,0.5585585585585585,0.7045454545454546,0.6231155778894472,0.5626822157434402,0.5793222137339785,0.5586295730413378,-0.0161020749256043,-0.0170454545454544,-0.0166829107755402,-0.0204081632653061,-0.0206926406926407,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'n_neighbors': 7, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,99,96,71,77,343,176,167,92,93,74,84,343,176,167,0.5823529411764706,0.5625,0.5722543352601155,0.5685131195335277,0.5542168674698795,0.5227272727272727,0.5380116959064327,0.5393586005830904,0.569039979628215,0.539780578898226,-0.0281360737065911,-0.0397727272727272,-0.0342426393536827,-0.0291545189504373,-0.029259400729989,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",ABU50,91,100,67,85,343,176,167,94,95,72,82,343,176,167,0.5759493670886076,0.5170454545454546,0.5449101796407186,0.5568513119533528,0.5662650602409639,0.5340909090909091,0.5497076023391813,0.5510204081632653,0.5579768270944742,0.5515652321534675,-0.0096843068476436,0.0170454545454544,0.0047974226984626,-0.0058309037900875,-0.0064115949410066,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'weights': 'distance', 'metric': 'euclidean', 'n_neighbors': 3}",ABU50,100,97,70,76,343,176,167,104,94,73,72,343,176,167,0.5882352941176471,0.5681818181818182,0.5780346820809249,0.5743440233236151,0.5875706214689266,0.5909090909090909,0.5892351274787536,0.577259475218659,0.5744512350394703,0.576858500976148,-0.0006646726487204,0.0227272727272727,0.0112004453978287,0.0029154518950438,0.0024072659366777,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 5}",ABU50,107,96,71,69,343,176,167,99,91,76,77,343,176,167,0.601123595505618,0.6079545454545454,0.6045197740112994,0.5918367346938775,0.5657142857142857,0.5625,0.5641025641025641,0.5539358600583091,0.5918971224853578,0.553799337916985,-0.0354093097913322,-0.0454545454545454,-0.0404172099087353,-0.0379008746355684,-0.0380977845683727,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",ABU50,95,105,62,81,343,176,167,91,98,69,85,343,176,167,0.6050955414012739,0.5397727272727273,0.5705705705705706,0.5830903790087464,0.56875,0.5170454545454546,0.5416666666666666,0.5510204081632653,0.5844482641541465,0.5516293183940243,-0.0363455414012738,-0.0227272727272727,-0.0289039039039039,-0.0320699708454811,-0.0328189457601222,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",ABU50,88,122,45,88,343,176,167,83,122,45,93,343,176,167,0.6616541353383458,0.5,0.56957928802589,0.6122448979591837,0.6484375,0.4715909090909091,0.5460526315789473,0.597667638483965,0.6150233426704016,0.6007376283846873,-0.0132166353383458,-0.0284090909090908,-0.0235266564469426,-0.0145772594752187,-0.0142857142857143,exp48-ABU50-feature-set2-SMOTE,True,warnings_infer,set2
