model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,85,35,323,1,444,86,358,85,35,323,1,444,86,358,0.2083333333333333,0.9883720930232558,0.3441295546558705,0.2702702702702703,0.2083333333333333,0.9883720930232558,0.3441295546558705,0.2702702702702703,0.5429830617693087,0.5429830617693087,0.0,0.0,0.0,0.0,0.0,exp101-BD50-feature-set1-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'sigmoid'}",BD50,85,31,327,1,444,86,358,86,27,331,0,444,86,358,0.2063106796116504,0.9883720930232558,0.3413654618473895,0.2612612612612612,0.2062350119904076,1.0,0.341948310139165,0.2545045045045045,0.5373296971370707,0.5376564945226917,-7.566762124280868e-05,0.0116279069767442,0.0005828482917754,-0.0067567567567567,0.000326797385621,exp101-BD50-feature-set1-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,84,37,321,2,444,86,358,85,35,323,1,444,86,358,0.2074074074074074,0.9767441860465116,0.3421588594704683,0.2725225225225225,0.2083333333333333,0.9883720930232558,0.3441295546558705,0.2702702702702703,0.5399176102365829,0.5429830617693087,0.0009259259259259,0.0116279069767442,0.0019706951854021,-0.0022522522522522,0.0030654515327257,exp101-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",BD50,52,213,145,34,444,86,358,53,215,143,33,444,86,358,0.2639593908629442,0.6046511627906976,0.3674911660777385,0.5968468468468469,0.2704081632653061,0.6162790697674418,0.3758865248226951,0.6036036036036037,0.5997641075209426,0.6085024855012428,0.0064487724023619,0.0116279069767442,0.0083953587449565,0.0067567567567567,0.0087383779803001,exp101-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",BD50,51,212,146,35,444,86,358,51,212,146,35,444,86,358,0.2588832487309644,0.5930232558139535,0.3604240282685512,0.5923423423423423,0.2588832487309644,0.5930232558139535,0.3604240282685512,0.5923423423423423,0.5931660222774557,0.5931660222774557,0.0,0.0,0.0,0.0,0.0,exp101-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 13, 'metric': 'euclidean'}",BD50,53,196,162,33,444,86,358,53,193,165,33,444,86,358,0.2465116279069767,0.6162790697674418,0.3521594684385382,0.5608108108108109,0.2431192660550458,0.6162790697674418,0.3486842105263158,0.5540540540540541,0.582649820491577,0.5784831538249102,-0.0033923618519308,0.0,-0.0034752579122223,-0.0067567567567567,-0.0041666666666667,exp101-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",BD50,56,201,157,30,444,86,358,56,201,157,30,444,86,358,0.2629107981220657,0.6511627906976745,0.3745819397993311,0.5788288288288288,0.2629107981220657,0.6511627906976745,0.3745819397993311,0.5788288288288288,0.6051436067384701,0.6051436067384701,0.0,0.0,0.0,0.0,0.0,exp101-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'solver': 'saga', 'random_state': 42, 'C': 0.1, 'penalty': 'l1'}",BD50,55,200,158,31,444,86,358,55,201,157,31,444,86,358,0.2582159624413145,0.6395348837209303,0.3678929765886288,0.5743243243243243,0.2594339622641509,0.6395348837209303,0.3691275167785235,0.5765765765765766,0.5985063978643101,0.5998952867531989,0.0012179998228363,0.0,0.0012345401898947,0.0022522522522522,0.0013888888888887,exp101-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",BD50,52,194,164,34,444,86,358,47,201,157,39,444,86,358,0.2407407407407407,0.6046511627906976,0.3443708609271523,0.5540540540540541,0.230392156862745,0.5465116279069767,0.3241379310344827,0.5585585585585585,0.5725455675227837,0.5531828224247446,-0.0103485838779956,-0.0581395348837209,-0.0202329298926696,0.0045045045045044,-0.0193627450980391,exp101-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'solver': 'saga', 'random_state': 42, 'C': 100000000.0, 'penalty': 'l1'}",BD50,55,199,159,31,444,86,358,54,200,158,32,444,86,358,0.2570093457943925,0.6395348837209303,0.3666666666666666,0.5720720720720721,0.2547169811320754,0.627906976744186,0.3624161073825503,0.5720720720720721,0.5970979471600847,0.592604483107797,-0.002292364662317,-0.0116279069767442,-0.0042505592841163,0.0,-0.0044934640522876,exp101-BD50-feature-set1-SMOTE,True
