model,iteration,hyperparameters,target,warning_feature,feature_set,correlation_c,mse_c,mae_c,rmse_c,correlation_cw,mse_cw,mae_cw,rmse_cw,diff_mse,diff_mae,diff_rmse,experiment
mlp,overall,"{'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'solver': 'adam', 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,-0.07984373437120251,0.4125429211636491,0.5044549878578934,0.64229504214469,0.1479026363431031,0.3621627952236822,0.46727745182822905,0.60179963046157,0.05038012593996688,0.03717753602966439,0.040495411683119986,exp54-TAU-feature-set2
mlp,1,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,-0.11322646171069609,0.30727219704165715,0.4560184185225046,0.5543213842543485,-0.14613464516355848,0.2850533019680933,0.44011537870199424,0.533903832134677,0.022218895073563838,0.015903039820510334,0.020417552119671556,exp54-TAU-feature-set2
mlp,2,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,-0.007158226224664068,0.3256980960374258,0.4559436588155895,0.5706996548425676,-0.01829324479636373,0.15924254730576098,0.32166259289809795,0.39905206089652134,0.1664555487316648,0.13428106591749156,0.17164759394604623,exp54-TAU-feature-set2
mlp,3,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,0.03105876586637057,0.3047951032810933,0.44916332561429856,0.5520825149206351,0.025168310271024428,0.20337664559507182,0.3583602444296442,0.45097299874279817,0.10141845768602151,0.09080308118465436,0.10110951617783692,exp54-TAU-feature-set2
mlp,4,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,0.05694133291942369,0.3589028216405763,0.47064530343689903,0.5990849869931446,0.04131037878467993,0.25159958759737827,0.4084351785017585,0.5015970370699754,0.10730323404319803,0.062210124935140554,0.09748794992316923,exp54-TAU-feature-set2
mlp,5,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,-0.07450389561939864,0.20595559771608132,0.39230342595521767,0.4538233111201774,-0.051763750771710706,0.38732685849995874,0.530764285594594,0.6223558937617276,-0.1813712607838774,-0.13846085963937632,-0.16853258264155024,exp54-TAU-feature-set2
mlp,overall,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True}",TAU,warning_sum,set2,-0.021377696953792907,0.3005247631433668,0.4448148264689019,0.5482013892205736,-0.029942590335185714,0.25731978819325263,0.4118675360252178,0.5072669792064655,0.04320497495011416,0.03294729044368411,0.040934410014108136,exp54-TAU-feature-set2
mlp,1,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,-0.09314689214623767,0.42695507394107995,0.5463000632083619,0.6534179932792484,-0.13219049963268462,0.2638086138615862,0.4319543231185516,0.5136230269970246,0.16314646007949374,0.1143457400898103,0.13979496628222388,exp54-TAU-feature-set2
mlp,2,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,0.10154076459430882,0.20417742061831334,0.3557198714704159,0.45185995686530284,0.0352608921437156,0.19218371069461881,0.35780907255142713,0.4383876260737965,0.011993709923694529,-0.0020892010810112382,0.013472330791506337,exp54-TAU-feature-set2
mlp,3,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,-0.010174423301052428,0.47053041819457936,0.5658954084918194,0.6859521981848148,0.039626701277783144,0.2570780896224489,0.41478351479792386,0.5070286871789887,0.21345232857213048,0.15111189369389555,0.17892351100582604,exp54-TAU-feature-set2
mlp,4,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,0.008931973791282148,0.2606314046712803,0.3970357403827819,0.5105207191400564,0.025679424649936174,0.2685924627864951,0.4340051416468794,0.5182590691792042,-0.007961058115214803,-0.036969401264097534,-0.007738350039147801,exp54-TAU-feature-set2
mlp,5,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,-0.05894484914466478,0.4940178909412038,0.6128926133774399,0.7028640629177194,-0.06373224805996751,0.34002142473312047,0.4961718091133824,0.5831135607522093,0.15399646620808333,0.11672080426405756,0.11975050216551009,exp54-TAU-feature-set2
mlp,overall,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.001}",TAU,warning_sum,set2,-0.010358685241272782,0.37126244167329137,0.49556873938616386,0.6093130900229301,-0.019071145924243443,0.26433686033965387,0.4269447722456329,0.51413700541748,0.1069255813336375,0.06862396714053098,0.09517608460545013,exp54-TAU-feature-set2
mlp,1,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.01250564140407762,0.1303570465576557,0.2908492699255301,0.3610499225282505,-0.1744916706933605,0.22151162288004272,0.39596931458200185,0.4706502128758073,-0.09115457632238702,-0.10512004465647173,-0.10960029034755675,exp54-TAU-feature-set2
mlp,2,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.06142541204847088,0.18766780443145525,0.3562582953423155,0.43320642242637086,-0.03897256500094881,0.38461028864020186,0.49296994078259265,0.620169564425893,-0.1969424842087466,-0.13671164544027714,-0.18696314199952213,exp54-TAU-feature-set2
mlp,3,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.20706037930281235,0.12642417102206063,0.2974348437391871,0.3555617682232732,0.09302821393572683,0.13857072207340637,0.3241917707213965,0.3722508859269597,-0.012146551051345739,-0.026756926982209384,-0.01668911770368653,exp54-TAU-feature-set2
mlp,4,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.06347153990777814,0.14343441085689762,0.3196711908496475,0.3787273568900161,-0.003907738533685939,0.13772546023543827,0.3184063675804968,0.3711138103539644,0.005708950621459347,0.0012648232691507277,0.007613546536051674,exp54-TAU-feature-set2
mlp,5,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.06969315233607086,0.1171344557604652,0.27859508891143664,0.3422491136007005,0.19133189846999152,0.14900049242441685,0.3205096191472272,0.386005819158749,-0.031866036663951644,-0.04191453023579056,-0.0437567055580485,exp54-TAU-feature-set2
mlp,overall,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'adam', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'activation': 'relu', 'hidden_layer_sizes': (50, 50, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.024563091540671326,0.14100357772570687,0.30856173775362333,0.37550443103338593,0.013397627635544621,0.20628371725070122,0.37040940256274296,0.4541846730688974,-0.06528013952499434,-0.06184766480911963,-0.0786802420355115,exp54-TAU-feature-set2
mlp,1,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.1232662464929253,0.12106722474491396,0.29504999904836005,0.34794715797792336,-0.1182463541018107,0.2948290233858736,0.46836181790883724,0.5429816050161125,-0.1737617986409596,-0.1733118188604772,-0.19503444703818912,exp54-TAU-feature-set2
mlp,2,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.06071236316474339,0.16123384120653922,0.3190145211204946,0.4015393395503599,-0.0723776207160478,0.3412735921087721,0.44702947429166306,0.5841862649093799,-0.1800397509022329,-0.12801495317116846,-0.18264692535901994,exp54-TAU-feature-set2
mlp,3,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.063724019622381,0.1686186536987387,0.3375647680104283,0.41063201738142474,0.134944982729748,0.22291136008338314,0.364313090898701,0.47213489606613823,-0.054292706384644424,-0.026748322888272724,-0.06150287868471349,exp54-TAU-feature-set2
mlp,4,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.1406785872126938,0.1830901233679331,0.34840326916714476,0.42789031698314123,0.009490222153237282,0.2887177360290155,0.45195823660507056,0.5373246095508892,-0.10562761266108242,-0.1035549674379258,-0.109434292567748,exp54-TAU-feature-set2
mlp,5,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.05296060050053638,0.14100184083083767,0.29998227228398,0.37550211827743085,0.11340151180623327,0.19541640920214556,0.3706605116720489,0.4420592824521905,-0.0544145683713079,-0.07067823938806889,-0.06655716417475965,exp54-TAU-feature-set2
mlp,overall,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.99, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.08826836339865597,0.15500233676979253,0.3200029659260816,0.3937033613900096,0.013442548374272018,0.26862962416183794,0.42046462627526415,0.5182949200617714,-0.11362728739204542,-0.10046166034918258,-0.12459155867176175,exp54-TAU-feature-set2
mlp,1,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.13051720216897972,0.15358142152604742,0.3006877544676696,0.391894656159085,-0.07529838586671907,0.35586316521222056,0.50139905234805,0.5965426767736073,-0.20228174368617313,-0.20071129788038045,-0.2046480206145223,exp54-TAU-feature-set2
mlp,2,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.16729039806529727,0.2039832682707869,0.33441160827361055,0.45164506891007555,-0.043744715817391526,0.3093787507153489,0.42832367093707413,0.5562182581643189,-0.10539548244456204,-0.09391206266346358,-0.10457318925424336,exp54-TAU-feature-set2
mlp,3,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.04926562861562228,0.42693470435721936,0.5279879972302244,0.6534024061458753,0.06693699540166072,0.2188366573761503,0.3767932534160101,0.46779980480559236,0.20809804698106907,0.15119474381421427,0.18560260134028295,exp54-TAU-feature-set2
mlp,4,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.17696473073977753,0.14348541818305152,0.31765354205260227,0.37879469133430516,0.0653150583487507,0.30903299919390764,0.44736479321690165,0.5559073656589807,-0.16554758101085612,-0.12971125116429938,-0.17711267432467553,exp54-TAU-feature-set2
mlp,5,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.05056690104288502,0.20540647687391136,0.3802558493325426,0.45321791323149546,0.10562198856886634,0.3617712443867145,0.5172519274747088,0.601474225870664,-0.15636476751280312,-0.13699607814216624,-0.14825631263916855,exp54-TAU-feature-set2
mlp,overall,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.09469421170935835,0.2266782578422033,0.3721993502713299,0.47610740158309167,0.023766188127033436,0.3109765633768684,0.4542265394785489,0.5576527265035727,-0.08429830553466511,-0.08202718920721902,-0.081545324920481,exp54-TAU-feature-set2
mlp,1,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,0.008924253139759298,0.15498242364900672,0.3520161125009265,0.3936780710796662,0.010597550603464167,0.8728569872025234,0.8013258847153234,0.9342681559394622,-0.7178745635535166,-0.4493097722143969,-0.540590084859796,exp54-TAU-feature-set2
mlp,2,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,0.18956043520869661,0.22380495253041915,0.35632146809434595,0.4730802812741397,0.14820179479952644,0.4443129207160913,0.5557121163141232,0.6665680165715209,-0.22050796818567214,-0.19939064821977726,-0.19348773529738117,exp54-TAU-feature-set2
mlp,3,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,0.03534273357207686,0.3186102025768521,0.4817560520191976,0.5644556692751452,0.123699567502269,0.558495210581211,0.6524835545632276,0.7473253712950009,-0.2398850080043589,-0.17072750254403002,-0.18286970201985564,exp54-TAU-feature-set2
mlp,4,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,-0.006140731981506477,0.14486694221369203,0.3340080294454296,0.3806139017609473,0.06698980343461611,0.6164400573883688,0.6536603855156405,0.7851369672791931,-0.4715731151746768,-0.3196523560702109,-0.40452306551824585,exp54-TAU-feature-set2
mlp,5,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,-0.09125979182295817,0.17965955790993282,0.36890140804271837,0.42386266397258066,0.04099210321227958,0.8730693558671483,0.8153930944483957,0.9343818041181818,-0.6934097979572155,-0.4464916864056773,-0.5105191401456012,exp54-TAU-feature-set2
mlp,overall,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'solver': 'adam', 'early_stopping': True}",TAU,warning_sum,set2,0.027285379623213635,0.20438481577598058,0.37860061402052364,0.4520893891433204,0.07809616391043107,0.6730349063510686,0.695715007111342,0.8203870466743539,-0.468650090575088,-0.3171143930908184,-0.3682976575310335,exp54-TAU-feature-set2
mlp,1,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.0027888291061747804,0.2595386309508874,0.41855375203756806,0.509449340907305,0.21418207535422315,0.2190259737513135,0.3676341898562883,0.46800210870391756,0.04051265719957392,0.05091956218127974,0.04144723220338742,exp54-TAU-feature-set2
mlp,2,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.15509490153438812,0.2851899469533214,0.4040364383048067,0.5340317845908813,0.18001613357581117,0.16773586368677482,0.32584198829172517,0.4095556905803835,0.11745408326654658,0.0781944500130815,0.1244760940104978,exp54-TAU-feature-set2
mlp,3,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.10120873704731101,0.22835941056448011,0.3780793321424909,0.47786965855186925,0.12851903117118857,0.3147490670652591,0.43760107727757874,0.5610250146519843,-0.08638965650077901,-0.059521745135087845,-0.08315535610011504,exp54-TAU-feature-set2
mlp,4,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.09043623463673174,0.336778174802213,0.48171259021848123,0.5803259211875798,0.091552731360642,0.46144048689590844,0.5173530466999127,0.6792941092751419,-0.12466231209369544,-0.03564045648143144,-0.09896818808756214,exp54-TAU-feature-set2
mlp,5,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,-0.06253539833114183,0.36650151437366135,0.5158506718175982,0.6053936854425072,0.08228341885676556,0.35564167017818643,0.46809587800558883,0.5963569989345194,0.010859844195474921,0.04775479381200942,0.009036686507987723,exp54-TAU-feature-set2
mlp,overall,"{'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (100,), 'activation': 'relu', 'early_stopping': True, 'learning_rate_init': 0.1}",TAU,warning_sum,set2,0.05628312915622284,0.29527353552891267,0.439646556904189,0.5433907760800809,0.1393106780637261,0.3037186123154884,0.4233052360262187,0.5511067159049039,-0.008445076786575745,0.0163413208779703,-0.007715939824822993,exp54-TAU-feature-set2
mlp,1,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,0.03097975752870033,1.316060039966972,1.0007724530739879,1.1471966003989778,0.18727402974556687,1.8806950714133719,1.023031508943038,1.371384363121212,-0.5646350314463999,-0.02225905586905008,-0.22418776272223417,exp55-TAU-feature-set3
mlp,2,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,-0.04111978715466038,0.6400456184352634,0.6900267269358593,0.800028511013991,0.18437581982250947,0.4046186962791626,0.49218097364682156,0.6360964520252904,0.23542692215610084,0.19784575328903775,0.16393205898870056,exp55-TAU-feature-set3
mlp,3,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,0.094807004930948,0.40709862307481876,0.5277155941361089,0.6380428066163106,0.17140249479041444,1.400442377778368,0.9114639563104912,1.1834028805856305,-0.9933437547035493,-0.38374836217438224,-0.5453600739693198,exp55-TAU-feature-set3
mlp,4,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,-0.011176400900305767,1.2538532280364671,0.9225612611195417,1.1197558787684336,-0.047499703826299505,1.1744566576166444,0.8266225975826553,1.0837235153011326,0.07939657041982273,0.0959386635368864,0.03603236346730099,exp55-TAU-feature-set3
mlp,5,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,-0.10562198856886634,1.2716056624927832,0.9683101628441206,1.127654939461883,0.022440932415481517,0.7855958307405405,0.7245068622204257,0.886338440292725,0.48600983175224266,0.24380330062369493,0.2413164991691581,exp55-TAU-feature-set3
mlp,overall,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True, 'learning_rate_init': 0.1, 'momentum': 0.95}",TAU,warning_sum,set3,-0.00642628283283683,0.9777326344012609,0.8218772396219236,0.9888036379389291,0.10359871458953455,1.1291617267656175,0.7955611797406863,1.0626202175592263,-0.15142909236435664,0.026316059881237308,-0.0738165796202972,exp55-TAU-feature-set3
mlp,1,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True}",TAU,warning_sum,set3,0.022606850088511054,1.2566220884040176,0.9673314893729749,1.1209915648228659,0.2006706816498697,1.0593142711530168,0.8057325988423969,1.029229940855306,0.19730781725100077,0.16159889053057797,0.09176162396755982,exp55-TAU-feature-set3
mlp,2,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True}",TAU,warning_sum,set3,-0.0029181784432339626,1.314359641813812,0.9885163550147917,1.146455250680903,0.22257742853393586,0.5193459857986288,0.5273868876356589,0.7206566351589561,0.7950136560151831,0.46112946737913285,0.42579861552194687,exp55-TAU-feature-set3
mlp,3,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True}",TAU,warning_sum,set3,0.142478323794532,0.7755445957987522,0.7543438361024358,0.8806500983925183,0.1398001598134318,0.7996590348894614,0.6280507597707937,0.8942365653950086,-0.024114439090709205,0.1262930763316421,-0.013586467002490332,exp55-TAU-feature-set3
mlp,4,"{'activation': 'relu', 'alpha': 0.0001, 'random_state': 1699304546, 'solver': 'sgd', 'momentum': 0.9, 'learning_rate_init': 0.01, 'max_iter': 1000, 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'early_stopping': True}",TAU,warning_sum,set3,0.02347044189064211,0.9441876860056304,0.7875290975767644,0.9716932057010743,-0.05420554436648297,0.8925675160995137,0.6926305426966717,0.9447579140179317,0.05162016990611673,0.09489855488009269,0.02693529168314257,exp55-TAU-feature-set3
