model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,27,201,71,44,343,71,272,28,193,79,43,343,71,272,0.2755102040816326,0.380281690140845,0.3195266272189349,0.6647230320699709,0.2616822429906542,0.3943661971830985,0.3146067415730337,0.6443148688046647,0.5606493506493507,0.5530784030784031,-0.0138279610909784,0.0140845070422535,-0.0049198856459012,-0.0204081632653061,-0.0075709475709476,exp25-BD50-feature-set1-NO-SMOTE,False,warning_sum,set1
