model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 0.1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",BD50,71,112,246,15,444,86,358,67,114,244,19,444,86,358,0.22397476340694,0.8255813953488372,0.3523573200992555,0.4121621621621621,0.2154340836012861,0.7790697674418605,0.3375314861460957,0.4076576576576576,0.5687954524532819,0.5476974592653964,-0.0085406798056538,-0.0465116279069767,-0.0148258339531597,-0.0045045045045045,-0.0210979931878855,exp112-BD50-feature-set3-SMOTE,True
SVC,overall,"{'kernel': 'poly', 'C': 1, 'degree': 4, 'random_state': 42}",BD50,68,94,264,18,444,86,358,69,114,244,17,444,86,358,0.2048192771084337,0.7906976744186046,0.3253588516746411,0.3648648648648648,0.2204472843450479,0.8023255813953488,0.3458646616541354,0.4121621621621621,0.5267628647703212,0.5605794900119673,0.0156280072366142,0.0116279069767442,0.0205058099794942,0.0472972972972973,0.033816625241646,exp112-BD50-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 3, 'random_state': 42}",BD50,62,108,250,24,444,86,358,71,105,253,15,444,86,358,0.1987179487179487,0.7209302325581395,0.3115577889447236,0.3828828828828828,0.2191358024691358,0.8255813953488372,0.3463414634146342,0.3963963963963964,0.5115863481542852,0.5600927460185952,0.0204178537511871,0.1046511627906977,0.0347836744699105,0.0135135135135135,0.0485063978643099,exp112-BD50-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 4, 'random_state': 42}",BD50,67,88,270,19,444,86,358,69,106,252,17,444,86,358,0.1988130563798219,0.7790697674418605,0.3167848699763593,0.3490990990990991,0.2149532710280373,0.8023255813953488,0.339066339066339,0.3941441441441441,0.5124102457884562,0.5496973672097947,0.0161402146482154,0.0232558139534883,0.0222814690899796,0.045045045045045,0.0372871214213385,exp112-BD50-feature-set3-SMOTE,True
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",BD50,56,186,172,30,444,86,358,61,183,175,25,444,86,358,0.2456140350877192,0.6511627906976745,0.3566878980891719,0.545045045045045,0.2584745762711864,0.7093023255813954,0.3788819875776397,0.5495495495495496,0.585558777501611,0.6108821228021726,0.0128605411834671,0.0581395348837209,0.0221940894884677,0.0045045045045045,0.0253233453005615,exp112-BD50-feature-set3-SMOTE,True
SVC,overall,"{'C': 10, 'degree': 2, 'random_state': 42, 'kernel': 'rbf'}",BD50,55,178,180,31,444,86,358,55,189,169,31,444,86,358,0.2340425531914893,0.6395348837209303,0.3426791277258567,0.5247747747747747,0.2455357142857142,0.6395348837209303,0.3548387096774193,0.5495495495495496,0.5687943017582621,0.5842676976894045,0.0114931610942249,0.0,0.0121595819515625,0.0247747747747748,0.0154733959311423,exp112-BD50-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,47,218,140,39,444,86,358,50,216,142,36,444,86,358,0.2513368983957219,0.5465116279069767,0.3443223443223443,0.5968468468468469,0.2604166666666667,0.5813953488372093,0.3597122302158274,0.5990990990990991,0.5784727975697321,0.5935515051090858,0.0090797682709447,0.0348837209302326,0.015389885893483,0.0022522522522522,0.0150787075393536,exp112-BD50-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,51,218,140,35,444,86,358,52,213,145,34,444,86,358,0.2670157068062827,0.5930232558139535,0.3682310469314079,0.6058558558558559,0.2639593908629442,0.6046511627906976,0.3674911660777385,0.5968468468468469,0.6015971646874713,0.6008227469391512,-0.0030563159433385,0.011627906976744,-0.0007398808536694,-0.009009009009009,-0.00077441774832,exp112-BD50-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",BD50,47,216,142,39,444,86,358,51,217,141,35,444,86,358,0.2486772486772486,0.5465116279069767,0.3418181818181817,0.5923423423423423,0.265625,0.5930232558139535,0.3669064748201439,0.6036036036036037,0.5756558961612814,0.6004372641075209,0.0169477513227513,0.0465116279069768,0.0250882930019621,0.0112612612612613,0.0247813679462394,exp112-BD50-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",BD50,48,220,138,38,444,86,358,52,207,151,34,444,86,358,0.2580645161290322,0.5581395348837209,0.3529411764705882,0.6036036036036037,0.2561576354679803,0.6046511627906976,0.3598615916955017,0.5833333333333334,0.5871133664733499,0.5924502899751449,-0.0019068806610519,0.0465116279069767,0.0069204152249135,-0.0202702702702702,0.005336923501795,exp112-BD50-feature-set3-SMOTE,True
