model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",BD50,62,75,197,9,343,71,272,40,113,159,31,343,71,272,0.2393822393822393,0.8732394366197183,0.3757575757575757,0.3994169096209912,0.2010050251256281,0.5633802816901409,0.2962962962962963,0.446064139941691,0.5747811447811448,0.4868975468975469,-0.0383772142566112,-0.3098591549295774,-0.0794612794612794,0.0466472303206997,-0.0878835978835979,exp87-BD50-feature-set3-SMOTE,True,warnings_typestate_checker,set3
