model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'sigmoid', 'degree': 2}",ABU50,148,49,118,28,343,176,167,148,51,116,28,343,176,167,0.556390977443609,0.8409090909090909,0.6696832579185521,0.5743440233236151,0.5606060606060606,0.8409090909090909,0.6727272727272727,0.5801749271137027,0.566822001527884,0.57288260758849,0.0042150831624515,0.0,0.0030440148087206,0.0058309037900875,0.0060606060606059,exp76-ABU50-feature-set3-SMOTE,True,warnings_checker_framework,set3
