model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",PBU,279,11,124,30,444,309,135,279,11,124,30,444,309,135,0.6923076923076923,0.9029126213592232,0.7837078651685393,0.6531531531531531,0.6923076923076923,0.9029126213592232,0.7837078651685393,0.6531531531531531,0.4921156746381495,0.4921156746381495,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",PBU,289,10,125,20,444,309,135,289,10,125,20,444,309,135,0.6980676328502415,0.9352750809061487,0.7994467496542186,0.6734234234234234,0.6980676328502415,0.9352750809061487,0.7994467496542186,0.6734234234234234,0.5046467673384649,0.5046467673384649,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 13, 'metric': 'euclidean'}",PBU,183,71,64,126,444,309,135,183,71,64,126,444,309,135,0.7408906882591093,0.5922330097087378,0.658273381294964,0.5720720720720721,0.7408906882591093,0.5922330097087378,0.658273381294964,0.5720720720720721,0.5591290126721115,0.5591290126721115,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",PBU,206,62,73,103,444,309,135,206,62,73,103,444,309,135,0.7383512544802867,0.6666666666666666,0.7006802721088435,0.6036036036036037,0.7383512544802867,0.6666666666666666,0.7006802721088435,0.6036036036036037,0.5630510997512583,0.5630510997512583,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,178,72,63,131,444,309,135,178,72,63,131,444,309,135,0.7385892116182573,0.5760517799352751,0.6472727272727273,0.5630630630630631,0.7385892116182573,0.5760517799352751,0.6472727272727273,0.5630630630630631,0.5546095540278513,0.5546095540278513,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'euclidean'}",PBU,194,63,72,115,444,309,135,194,63,72,115,444,309,135,0.7293233082706767,0.627831715210356,0.6747826086956521,0.5788288288288288,0.7293233082706767,0.627831715210356,0.6747826086956521,0.5788288288288288,0.5473206416358188,0.5473206416358188,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 9}",PBU,195,62,73,114,444,309,135,195,62,73,114,444,309,135,0.7276119402985075,0.6310679611650486,0.6759098786828422,0.5788288288288288,0.7276119402985075,0.6310679611650486,0.6759098786828422,0.5788288288288288,0.5452298411579215,0.5452298411579215,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
logistic_regression,overall,"{'solver': 'saga', 'random_state': 42, 'C': 0.1, 'penalty': 'l1'}",PBU,180,53,82,129,444,309,135,180,53,82,129,444,309,135,0.6870229007633588,0.5825242718446602,0.6304728546409807,0.5247747747747747,0.6870229007633588,0.5825242718446602,0.6304728546409807,0.5247747747747747,0.4876765184010027,0.4876765184010027,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",PBU,180,63,72,129,444,309,135,180,63,72,129,444,309,135,0.7142857142857143,0.5825242718446602,0.6417112299465241,0.5472972972972973,0.7142857142857143,0.5825242718446602,0.6417112299465241,0.5472972972972973,0.5247135554380399,0.5247135554380399,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
logistic_regression,overall,"{'solver': 'saga', 'C': 0.01, 'penalty': 'l1', 'random_state': 42}",PBU,186,49,86,123,444,309,135,186,49,86,123,444,309,135,0.6838235294117647,0.6019417475728155,0.640275387263339,0.5292792792792793,0.6838235294117647,0.6019417475728155,0.640275387263339,0.5292792792792793,0.4825391229410267,0.4825391229410267,0.0,0.0,0.0,0.0,0.0,exp78-PBU-feature-set4-SMOTE,True
