model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,64,135,223,22,444,86,358,63,140,218,23,444,86,358,0.2229965156794425,0.7441860465116279,0.3431635388739946,0.4481981981981981,0.2241992882562277,0.7325581395348837,0.3433242506811989,0.4572072072072072,0.5628037834852251,0.5642904814507963,0.0012027725767852,-0.0116279069767442,0.0001607118072042,0.009009009009009,0.0014866979655712,exp109-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'C': 10, 'random_state': 42}",BD50,49,209,149,37,444,86,358,49,210,148,37,444,86,358,0.2474747474747475,0.5697674418604651,0.3450704225352112,0.581081081081081,0.248730964467005,0.5697674418604651,0.3462897526501767,0.5833333333333334,0.5774636380373745,0.5788525269262635,0.0012562169922575,0.0,0.0012193301149654,0.0022522522522523,0.0013888888888889,exp109-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,58,145,213,28,444,86,358,58,145,213,28,444,86,358,0.2140221402214022,0.6744186046511628,0.3249299719887955,0.4572072072072072,0.2140221402214022,0.6744186046511628,0.3249299719887955,0.4572072072072072,0.5435549571941454,0.5439208782104392,0.0,0.0,0.0,0.0,0.0003659210162938,exp109-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,59,135,223,27,444,86,358,59,136,222,27,444,86,358,0.2092198581560283,0.686046511627907,0.3206521739130434,0.4369369369369369,0.2099644128113879,0.686046511627907,0.3215258855585831,0.4391891891891892,0.5325623676700728,0.533970818374298,0.0007445546553595,0.0,0.0008737116455396,0.0022522522522522,0.0014084507042252,exp109-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 3, 'random_state': 42, 'kernel': 'poly', 'C': 1}",BD50,60,173,185,26,444,86,358,62,168,190,24,444,86,358,0.2448979591836734,0.6976744186046512,0.3625377643504532,0.5247747747747747,0.246031746031746,0.7209302325581395,0.3668639053254437,0.5180180180180181,0.5917449139280125,0.595813771517997,0.0011337868480725,0.0232558139534883,0.0043261409749905,-0.0067567567567566,0.0040688575899844,exp109-BD50-feature-set2-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",BD50,57,198,160,29,444,86,358,56,196,162,30,444,86,358,0.2626728110599078,0.6627906976744186,0.3762376237623762,0.5743243243243243,0.2568807339449541,0.6511627906976745,0.368421052631579,0.5675675675675675,0.6089961336647335,0.6002968793151064,-0.0057920771149536,-0.011627906976744,-0.0078165711307972,-0.0067567567567567,-0.008699254349627,exp109-BD50-feature-set2-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",BD50,55,207,151,31,444,86,358,55,201,157,31,444,86,358,0.2669902912621359,0.6395348837209303,0.3767123287671233,0.5900900900900901,0.2594339622641509,0.6395348837209303,0.3691275167785235,0.5765765765765766,0.6098292368590629,0.6014176562643837,-0.0075563289979849,0.0,-0.0075848119885997,-0.0135135135135134,-0.0084115805946791,exp109-BD50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",BD50,48,227,131,38,444,86,358,50,219,139,36,444,86,358,0.2681564245810056,0.5581395348837209,0.3622641509433961,0.6193693693693694,0.2645502645502645,0.5813953488372093,0.3636363636363636,0.6058558558558559,0.5959668139556291,0.5965617232808617,-0.003606160030741,0.0232558139534884,0.0013722126929674,-0.0135135135135134,0.0005949093252325,exp109-BD50-feature-set2-SMOTE,True
logistic_regression,overall,"{'solver': 'saga', 'random_state': 42, 'C': 0.1, 'penalty': 'l1'}",BD50,52,231,127,34,444,86,358,51,232,126,35,444,86,358,0.2905027932960894,0.6046511627906976,0.3924528301886792,0.6373873873873874,0.288135593220339,0.5930232558139535,0.3878326996197718,0.6373873873873874,0.6251887139832459,0.6206170026696125,-0.0023672000757504,-0.011627906976744,-0.0046201305689074,0.0,-0.0045717113136334,exp109-BD50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",BD50,51,230,128,35,444,86,358,50,230,128,36,444,86,358,0.2849162011173184,0.5930232558139535,0.3849056603773584,0.6328828828828829,0.2808988764044944,0.5813953488372093,0.3787878787878788,0.6306306306306306,0.6178783485225076,0.6119568719506582,-0.004017324712824,-0.0116279069767442,-0.0061177815894796,-0.0022522522522522,-0.0059214765718493,exp109-BD50-feature-set2-SMOTE,True
