model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,111,104,63,65,343,176,167,99,116,51,77,343,176,167,0.6379310344827587,0.6306818181818182,0.6342857142857143,0.6268221574344023,0.66,0.5625,0.607361963190184,0.6268221574344023,0.6262006620830151,0.6279916815210933,0.0220689655172413,-0.0681818181818182,-0.0269237510955303,0.0,0.0017910194380782,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,116,104,63,60,343,176,167,101,115,52,75,343,176,167,0.6480446927374302,0.6590909090909091,0.6535211267605633,0.641399416909621,0.6601307189542484,0.5738636363636364,0.6139817629179332,0.6297376093294461,0.6403081232492998,0.6305071725659961,0.0120860262168182,-0.0852272727272727,-0.0395393638426301,-0.0116618075801748,-0.0098009506833036,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",ABU50,113,108,59,63,343,176,167,110,107,60,66,343,176,167,0.6569767441860465,0.6420454545454546,0.6494252873563219,0.6443148688046647,0.6470588235294118,0.625,0.6358381502890174,0.6326530612244898,0.6437785417197183,0.6322561751973517,-0.0099179206566346,-0.0170454545454545,-0.0135871370673045,-0.0116618075801748,-0.0115223665223666,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",ABU50,114,96,71,62,343,176,167,117,96,71,59,343,176,167,0.6162162162162163,0.6477272727272727,0.631578947368421,0.6122448979591837,0.6223404255319149,0.6647727272727273,0.6428571428571429,0.6209912536443148,0.6111340293693235,0.6197152194211017,0.0061242093156986,0.0170454545454545,0.0112781954887218,0.0087463556851311,0.0085811900517782,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",ABU50,114,115,52,62,343,176,167,113,111,56,63,343,176,167,0.6867469879518072,0.6477272727272727,0.6666666666666667,0.6676384839650146,0.6686390532544378,0.6420454545454546,0.6550724637681159,0.6530612244897959,0.6674216959511077,0.6527009591715475,-0.0181079346973693,-0.0056818181818181,-0.0115942028985508,-0.0145772594752187,-0.0147207367795602,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 20, 'random_state': 1699304546}",ABU50,114,114,53,62,343,176,167,112,113,54,64,343,176,167,0.6826347305389222,0.6477272727272727,0.6647230320699709,0.6647230320699709,0.6746987951807228,0.6363636363636364,0.6549707602339182,0.6559766763848397,0.6643913929208047,0.6556370426958662,-0.0079359353581993,-0.0113636363636363,-0.0097522718360526,-0.0087463556851311,-0.0087543502249385,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 5}",ABU50,114,114,53,62,343,176,167,113,114,53,63,343,176,167,0.6826347305389222,0.6477272727272727,0.6647230320699709,0.6647230320699709,0.6807228915662651,0.6420454545454546,0.6608187134502924,0.6618075801749271,0.6643913929208047,0.661613615143027,-0.0019118389726571,-0.0056818181818181,-0.0039043186196784,-0.0029154518950437,-0.0027777777777777,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 5}",ABU50,111,114,53,65,343,176,167,111,114,53,65,343,176,167,0.676829268292683,0.6306818181818182,0.6529411764705882,0.6559766763848397,0.676829268292683,0.6306818181818182,0.6529411764705882,0.6559766763848397,0.6559884559884559,0.6558895679483914,0.0,0.0,0.0,0.0,-9.888804006452644e-05,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",ABU50,114,107,60,62,343,176,167,111,107,60,65,343,176,167,0.6551724137931034,0.6477272727272727,0.6514285714285714,0.6443148688046647,0.6491228070175439,0.6306818181818182,0.6397694524495678,0.6355685131195336,0.643684746625923,0.6350241914947798,-0.0060496067755595,-0.0170454545454544,-0.0116591189790035,-0.0087463556851311,-0.0086605551311431,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",ABU50,90,110,57,86,343,176,167,108,104,63,68,343,176,167,0.6122448979591837,0.5113636363636364,0.5572755417956655,0.5830903790087464,0.631578947368421,0.6136363636363636,0.622478386167147,0.6180758017492711,0.5853043035395975,0.6180846277905101,0.0193340494092373,0.1022727272727272,0.0652028443714815,0.0349854227405247,0.0327803242509125,exp72-ABU50-feature-set3-NO-SMOTE,False,warnings_typestate_checker,set3
