model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,44,139,133,27,343,71,272,43,138,134,28,343,71,272,0.2485875706214689,0.6197183098591549,0.3548387096774194,0.5335276967930029,0.2429378531073446,0.6056338028169014,0.3467741935483871,0.5276967930029155,0.566065416065416,0.5571043771043771,-0.0056497175141242,-0.0140845070422535,-0.0080645161290322,-0.0058309037900874,-0.0089610389610389,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",BD50,25,189,83,46,343,71,272,25,190,82,46,343,71,272,0.2314814814814814,0.352112676056338,0.2793296089385474,0.6239067055393586,0.2336448598130841,0.352112676056338,0.2808988764044943,0.6268221574344023,0.5236315536315537,0.5254834054834054,0.0021633783316026,0.0,0.0015692674659468,0.0029154518950437,0.0018518518518517,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",BD50,23,197,75,48,343,71,272,23,196,76,48,343,71,272,0.2346938775510204,0.323943661971831,0.272189349112426,0.641399416909621,0.2323232323232323,0.323943661971831,0.2705882352941177,0.6384839650145773,0.5241269841269842,0.5222414622414623,-0.002370645227788,0.0,-0.0016011138183083,-0.0029154518950437,-0.0018855218855219,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",BD50,21,213,59,50,343,71,272,20,217,55,51,343,71,272,0.2625,0.2957746478873239,0.2781456953642384,0.6822157434402333,0.2666666666666666,0.2816901408450704,0.273972602739726,0.6909620991253644,0.5402549302549302,0.5404858104858106,0.0041666666666666,-0.0140845070422535,-0.0041730926245124,0.0087463556851311,0.0002308802308803,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'euclidean', 'weights': 'uniform'}",BD50,29,122,150,42,343,71,272,29,122,150,42,343,71,272,0.1620111731843575,0.4084507042253521,0.2319999999999999,0.4402332361516035,0.1620111731843575,0.4084507042253521,0.2319999999999999,0.4402332361516035,0.4280182780182781,0.4280182780182781,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",BD50,33,123,149,38,343,71,272,33,123,149,38,343,71,272,0.1813186813186813,0.4647887323943662,0.2608695652173913,0.4548104956268221,0.1813186813186813,0.4647887323943662,0.2608695652173913,0.4548104956268221,0.459018759018759,0.459018759018759,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",BD50,31,113,159,40,343,71,272,31,113,159,40,343,71,272,0.1631578947368421,0.4366197183098591,0.2375478927203065,0.4198250728862974,0.1631578947368421,0.4366197183098591,0.2375478927203065,0.4198250728862974,0.4262481962481962,0.4262481962481962,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",BD50,32,119,153,39,343,71,272,32,117,155,39,343,71,272,0.1729729729729729,0.4507042253521127,0.25,0.4402332361516035,0.1711229946524064,0.4507042253521127,0.2480620155038759,0.434402332361516,0.4446368446368446,0.4409331409331409,-0.0018499783205665,0.0,-0.001937984496124,-0.0058309037900874,-0.0037037037037036,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 11}",BD50,32,126,146,39,343,71,272,32,126,146,39,343,71,272,0.1797752808988764,0.4507042253521127,0.2570281124497992,0.4606413994169096,0.1797752808988764,0.4507042253521127,0.2570281124497992,0.4606413994169096,0.4567869167869168,0.4567869167869168,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",BD50,48,67,205,23,343,71,272,48,67,205,23,343,71,272,0.1897233201581027,0.676056338028169,0.2962962962962962,0.3352769679300291,0.1897233201581027,0.676056338028169,0.2962962962962962,0.3352769679300291,0.4602020202020201,0.4602020202020201,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,31,127,145,40,343,71,272,31,127,145,40,343,71,272,0.1761363636363636,0.4366197183098591,0.2510121457489879,0.4606413994169096,0.1761363636363636,0.4366197183098591,0.2510121457489879,0.4606413994169096,0.4511255411255411,0.4511255411255411,0.0,0.0,0.0,0.0,0.0,exp116-BD50-feature-set4-SMOTE,True,warnings_checker_framework,set4
