model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,105,107,60,71,343,176,167,105,105,62,71,343,176,167,0.6363636363636364,0.5965909090909091,0.6158357771260997,0.6180758017492711,0.6287425149700598,0.5965909090909091,0.6122448979591836,0.6122448979591837,0.6181487140310671,0.6121772345301757,-0.0076211213935765,0.0,-0.0035908791669161,-0.0058309037900874,-0.0059714795008913,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,109,108,59,67,343,176,167,105,106,61,71,343,176,167,0.6488095238095238,0.6193181818181818,0.6337209302325582,0.6326530612244898,0.6325301204819277,0.5965909090909091,0.6140350877192983,0.6151603498542274,0.6324293353705119,0.6149401578813343,-0.0162794033275961,-0.0227272727272727,-0.0196858425132598,-0.0174927113702624,-0.0174891774891776,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",ABU50,112,103,64,64,343,176,167,110,102,65,66,343,176,167,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6268221574344023,0.6285714285714286,0.625,0.6267806267806267,0.6180758017492711,0.6262753586282999,0.6175307698837111,-0.0077922077922077,-0.0113636363636363,-0.0095830095830096,-0.0087463556851311,-0.0087445887445887,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 15}",ABU50,112,115,52,64,343,176,167,113,116,51,63,343,176,167,0.6829268292682927,0.6363636363636364,0.6588235294117647,0.6618075801749271,0.6890243902439024,0.6420454545454546,0.6647058823529411,0.6676384839650146,0.6616182836771072,0.667505729564553,0.0060975609756096,0.0056818181818182,0.0058823529411764,0.0058309037900874,0.0058874458874458,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 10}",ABU50,112,118,49,64,343,176,167,113,117,50,63,343,176,167,0.6956521739130435,0.6363636363636364,0.6646884272997033,0.6705539358600583,0.6932515337423313,0.6420454545454546,0.6666666666666666,0.6705539358600583,0.6707091927680162,0.6707045242339359,-0.0024006401707121,0.0056818181818182,0.0019782393669632,0.0,-4.668534080320974e-06,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",ABU50,111,118,49,65,343,176,167,114,117,50,62,343,176,167,0.69375,0.6306818181818182,0.6607142857142857,0.6676384839650146,0.6951219512195121,0.6477272727272727,0.6705882352941176,0.673469387755102,0.6680999066293184,0.6737399202105083,0.0013719512195121,0.0170454545454544,0.0098739495798318,0.0058309037900874,0.0056400135811899,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 5}",ABU50,113,116,51,63,343,176,167,113,116,51,63,343,176,167,0.6890243902439024,0.6420454545454546,0.6647058823529411,0.6676384839650146,0.6890243902439024,0.6420454545454546,0.6647058823529411,0.6676384839650146,0.667505729564553,0.667505729564553,0.0,0.0,0.0,0.0,0.0,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 5}",ABU50,110,117,50,66,343,176,167,112,116,51,64,343,176,167,0.6875,0.625,0.6547619047619048,0.6618075801749271,0.6871165644171779,0.6363636363636364,0.6607669616519175,0.6647230320699709,0.6621233341821576,0.6647279517867752,-0.000383435582822,0.0113636363636363,0.0060050568900127,0.0029154518950437,0.0026046176046176,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",ABU50,111,112,55,65,343,176,167,111,111,56,65,343,176,167,0.6686746987951807,0.6306818181818182,0.6491228070175439,0.6501457725947521,0.6646706586826348,0.6306818181818182,0.6472303206997084,0.6472303206997084,0.6500768186062305,0.6470465155759273,-0.0040040401125459,0.0,-0.0018924863178354,-0.0029154518950437,-0.0030303030303031,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'n_neighbors': 7, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,98,109,58,78,343,176,167,94,104,63,82,343,176,167,0.6282051282051282,0.5568181818181818,0.5903614457831325,0.6034985422740525,0.5987261146496815,0.5340909090909091,0.5645645645645646,0.577259475218659,0.6040310669722435,0.5778770902300314,-0.0294790135554466,-0.0227272727272727,-0.0257968812185679,-0.0262390670553935,-0.026153976742212,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'n_neighbors': 9, 'weights': 'distance', 'metric': 'manhattan'}",ABU50,89,109,58,87,343,176,167,87,107,60,89,343,176,167,0.6054421768707483,0.5056818181818182,0.5510835913312693,0.577259475218659,0.5918367346938775,0.4943181818181818,0.5386996904024768,0.565597667638484,0.5789113827349122,0.5672256175197351,-0.0136054421768707,-0.0113636363636364,-0.0123839009287924,-0.0116618075801749,-0.011685765215177,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'distance', 'metric': 'euclidean', 'n_neighbors': 3}",ABU50,89,107,60,87,343,176,167,85,106,61,91,343,176,167,0.5973154362416108,0.5056818181818182,0.5476923076923077,0.5714285714285714,0.5821917808219178,0.4829545454545454,0.5279503105590062,0.5568513119533528,0.572771411594941,0.5584810287751465,-0.0151236554196929,-0.0227272727272727,-0.0197419971333014,-0.0145772594752185,-0.0142903828197945,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 5, 'metric': 'manhattan'}",ABU50,96,104,63,80,343,176,167,90,103,64,86,343,176,167,0.6037735849056604,0.5454545454545454,0.573134328358209,0.5830903790087464,0.5844155844155844,0.5113636363636364,0.5454545454545455,0.5626822157434402,0.5838489941431119,0.5639334521687462,-0.0193580004900759,-0.034090909090909,-0.0276797829036634,-0.0204081632653061,-0.0199155419743656,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'distance', 'metric': 'euclidean', 'n_neighbors': 5}",ABU50,92,108,59,84,343,176,167,89,105,62,87,343,176,167,0.609271523178808,0.5227272727272727,0.5626911314984709,0.5830903790087464,0.5894039735099338,0.5056818181818182,0.54434250764526,0.565597667638484,0.5843731431966728,0.5669684237331296,-0.0198675496688741,-0.0170454545454544,-0.0183486238532109,-0.0174927113702624,-0.0174047194635431,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 5, 'metric': 'manhattan'}",ABU50,88,108,59,88,343,176,167,86,105,62,90,343,176,167,0.5986394557823129,0.5,0.544891640866873,0.5714285714285714,0.581081081081081,0.4886363636363636,0.5308641975308642,0.5568513119533528,0.5730239368474661,0.5584861217214158,-0.0175583747012318,-0.0113636363636363,-0.0140274433360088,-0.0145772594752185,-0.0145378151260503,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 5}",ABU50,102,105,62,74,343,176,167,96,98,69,80,343,176,167,0.6219512195121951,0.5795454545454546,0.6,0.6034985422740525,0.5818181818181818,0.5454545454545454,0.563049853372434,0.565597667638484,0.6037046939988115,0.565934555640438,-0.0401330376940133,-0.0340909090909091,-0.036950146627566,-0.0379008746355685,-0.0377701383583735,exp79-ABU50-feature-set3-SMOTE,True,warnings_openjml,set3
