model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'kernel': 'poly', 'random_state': 42}",BD50,55,198,160,31,444,86,358,55,194,164,31,444,86,358,0.2558139534883721,0.6395348837209303,0.3654485049833887,0.5698198198198198,0.2511415525114155,0.6395348837209303,0.360655737704918,0.5608108108108109,0.5964800239344564,0.5907875356715456,-0.0046724009769565,0.0,-0.0047927672784706,-0.0090090090090089,-0.0056924882629108,exp107-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,64,135,223,22,444,86,358,69,130,228,17,444,86,358,0.2229965156794425,0.7441860465116279,0.3431635388739946,0.4481981981981981,0.2323232323232323,0.8023255813953488,0.3603133159268929,0.4481981981981981,0.5628037834852251,0.5833436895885115,0.0093267166437898,0.0581395348837209,0.0171497770528982,0.0,0.0205399061032863,exp107-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'C': 10, 'random_state': 42}",BD50,49,209,149,37,444,86,358,48,208,150,38,444,86,358,0.2474747474747475,0.5697674418604651,0.3450704225352112,0.581081081081081,0.2424242424242424,0.5581395348837209,0.3380281690140845,0.5765765765765766,0.5774636380373745,0.5701923962073092,-0.005050505050505,-0.0116279069767442,-0.0070422535211267,-0.0045045045045044,-0.0072712418300653,exp107-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,58,145,213,28,444,86,358,69,123,235,17,444,86,358,0.2140221402214022,0.6744186046511628,0.3249299719887955,0.4572072072072072,0.2269736842105263,0.8023255813953488,0.3538461538461538,0.4324324324324324,0.5435549571941454,0.5735432201049434,0.0129515439891241,0.127906976744186,0.0289161818573583,-0.0247747747747747,0.029988262910798,exp107-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",BD50,59,135,223,27,444,86,358,63,145,213,23,444,86,358,0.2092198581560283,0.686046511627907,0.3206521739130434,0.4369369369369369,0.2282608695652173,0.7325581395348837,0.3480662983425414,0.4684684684684684,0.5325623676700728,0.5693661971830986,0.019041011409189,0.0465116279069767,0.0274141244294979,0.0315315315315315,0.0368038295130257,exp107-BD50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 3, 'random_state': 42, 'kernel': 'poly', 'C': 1}",BD50,60,173,185,26,444,86,358,61,170,188,25,444,86,358,0.2448979591836734,0.6976744186046512,0.3625377643504532,0.5247747747747747,0.2449799196787148,0.7093023255813954,0.3641791044776119,0.5202702702702703,0.5917449139280125,0.5927483199852711,8.19604950413888e-05,0.0116279069767442,0.0016413401271587,-0.0045045045045044,0.0010034060572585,exp107-BD50-feature-set2-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",BD50,57,198,160,29,444,86,358,54,194,164,32,444,86,358,0.2626728110599078,0.6627906976744186,0.3762376237623762,0.5743243243243243,0.2477064220183486,0.627906976744186,0.3552631578947368,0.5585585585585585,0.6089961336647335,0.5859442603332413,-0.0149663890415591,-0.0348837209302325,-0.0209744658676393,-0.0157657657657658,-0.0230518733314921,exp107-BD50-feature-set2-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",BD50,55,207,151,31,444,86,358,54,201,157,32,444,86,358,0.2669902912621359,0.6395348837209303,0.3767123287671233,0.5900900900900901,0.2559241706161137,0.627906976744186,0.3636363636363636,0.5743243243243243,0.6098292368590629,0.5954570560618614,-0.0110661206460221,-0.0116279069767442,-0.0130759651307596,-0.0157657657657657,-0.0143721807972014,exp107-BD50-feature-set2-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 13, 'metric': 'euclidean'}",BD50,55,202,156,31,444,86,358,53,202,156,33,444,86,358,0.2606635071090047,0.6395348837209303,0.3703703703703704,0.5788288288288288,0.2535885167464115,0.6162790697674418,0.3593220338983051,0.5743243243243243,0.6028065451532727,0.5910418392709197,-0.0070749903625932,-0.0232558139534884,-0.0110483364720653,-0.0045045045045044,-0.011764705882353,exp107-BD50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",BD50,48,227,131,38,444,86,358,49,223,135,37,444,86,358,0.2681564245810056,0.5581395348837209,0.3622641509433961,0.6193693693693694,0.266304347826087,0.5697674418604651,0.362962962962963,0.6126126126126126,0.5959668139556291,0.5962936113412501,-0.0018520767549186,0.0116279069767442,0.0006988120195668,-0.0067567567567567,0.000326797385621,exp107-BD50-feature-set2-SMOTE,True
