model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,175,49,172,48,444,223,221,175,49,172,48,444,223,221,0.5043227665706052,0.7847533632286996,0.6140350877192982,0.5045045045045045,0.5043227665706052,0.7847533632286996,0.6140350877192982,0.5045045045045045,0.5041414141414141,0.5041414141414141,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'sigmoid'}",ABU50,223,0,221,0,444,223,221,223,0,221,0,444,223,221,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,197,36,185,26,444,223,221,197,36,185,26,444,223,221,0.5157068062827225,0.8834080717488789,0.6512396694214876,0.5247747747747747,0.5157068062827225,0.8834080717488789,0.6512396694214876,0.5247747747747747,0.5232828282828283,0.5232828282828283,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'random_state': 42, 'C': 0.1}",ABU50,203,26,195,20,444,223,221,203,26,195,20,444,223,221,0.5100502512562815,0.9103139013452914,0.6537842190016103,0.5157657657657657,0.5100502512562815,0.9103139013452914,0.6537842190016103,0.5157657657657657,0.513888888888889,0.513888888888889,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",ABU50,130,144,77,93,444,223,221,130,144,77,93,444,223,221,0.6280193236714976,0.5829596412556054,0.6046511627906976,0.6171171171171171,0.6280193236714976,0.5829596412556054,0.6046511627906976,0.6171171171171171,0.6172727272727272,0.6172727272727272,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 7, 'metric': 'euclidean'}",ABU50,123,148,73,100,444,223,221,123,148,73,100,444,223,221,0.6275510204081632,0.5515695067264574,0.5871121718377089,0.6103603603603603,0.6275510204081632,0.5515695067264574,0.5871121718377089,0.6103603603603603,0.6105555555555556,0.6105555555555556,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 13, 'metric': 'euclidean'}",ABU50,128,146,75,95,444,223,221,128,146,75,95,444,223,221,0.6305418719211823,0.5739910313901345,0.6009389671361502,0.6171171171171171,0.6305418719211823,0.5739910313901345,0.6009389671361502,0.6171171171171171,0.6176767676767676,0.6176767676767676,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",ABU50,129,123,98,94,444,223,221,129,127,94,94,444,223,221,0.5682819383259912,0.57847533632287,0.5733333333333334,0.5675675675675675,0.57847533632287,0.57847533632287,0.57847533632287,0.5765765765765766,0.5675252525252527,0.5766161616161616,0.0101933979968787,0.0,0.0051420029895365,0.009009009009009,0.0090909090909089,exp36-ABU50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",ABU50,127,121,100,96,444,223,221,127,121,100,96,444,223,221,0.5594713656387665,0.5695067264573991,0.5644444444444445,0.5585585585585585,0.5594713656387665,0.5695067264573991,0.5644444444444445,0.5585585585585585,0.5582828282828283,0.5582828282828283,0.0,0.0,0.0,0.0,0.0,exp36-ABU50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'saga', 'random_state': 42, 'C': 100000000.0, 'penalty': 'l1'}",ABU50,129,127,94,94,444,223,221,127,131,90,96,444,223,221,0.57847533632287,0.57847533632287,0.57847533632287,0.5765765765765766,0.5852534562211982,0.5695067264573991,0.5772727272727273,0.581081081081081,0.5763636363636363,0.581010101010101,0.0067781198983282,-0.0089686098654708,-0.0012026090501426,0.0045045045045044,0.0046464646464646,exp36-ABU50-feature-set4-NO-SMOTE,False
