model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",PBU,165,65,70,144,444,309,135,165,65,70,144,444,309,135,0.7021276595744681,0.5339805825242718,0.6066176470588235,0.5180180180180181,0.7021276595744681,0.5339805825242718,0.6066176470588235,0.5180180180180181,0.5077687682394186,0.5077687682394186,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
SVC,overall,"{'degree': 3, 'C': 10, 'kernel': 'poly', 'random_state': 42}",PBU,236,43,92,73,444,309,135,236,43,92,73,444,309,135,0.7195121951219512,0.7637540453074434,0.7409733124018838,0.6283783783783784,0.7195121951219512,0.7637540453074434,0.7409733124018838,0.6283783783783784,0.5412000313375247,0.5412000313375247,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 1, 'kernel': 'sigmoid'}",PBU,159,65,70,150,444,309,135,159,65,70,150,444,309,135,0.6943231441048034,0.5145631067961165,0.591078066914498,0.5045045045045045,0.6943231441048034,0.5145631067961165,0.591078066914498,0.5045045045045045,0.4979591437021368,0.4979591437021368,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,188,78,57,121,444,309,135,188,78,57,121,444,309,135,0.7673469387755102,0.6084142394822006,0.6787003610108303,0.5990990990990991,0.7673469387755102,0.6084142394822006,0.6787003610108303,0.5990990990990991,0.5932781009460015,0.5932781009460015,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,182,75,60,127,444,309,135,182,75,60,127,444,309,135,0.7520661157024794,0.5889967637540453,0.6606170598911071,0.5788288288288288,0.7520661157024794,0.5889967637540453,0.6606170598911071,0.5788288288288288,0.5723044832246312,0.5723044832246312,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'euclidean'}",PBU,198,67,68,111,444,309,135,198,67,68,111,444,309,135,0.7443609022556391,0.6407766990291263,0.688695652173913,0.5968468468468469,0.7443609022556391,0.6407766990291263,0.688695652173913,0.5968468468468469,0.5686399514268367,0.5686399514268367,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 9}",PBU,199,66,69,110,444,309,135,199,66,69,110,444,309,135,0.7425373134328358,0.6440129449838188,0.6897746967071058,0.5968468468468469,0.7425373134328358,0.6440129449838188,0.6897746967071058,0.5968468468468469,0.5665491509489394,0.5665491509489394,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,192,68,67,117,444,309,135,192,68,67,117,444,309,135,0.7413127413127413,0.6213592233009708,0.6760563380281689,0.5855855855855856,0.7413127413127413,0.6213592233009708,0.6760563380281689,0.5855855855855856,0.5625604716297472,0.5625604716297472,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",PBU,187,60,75,122,444,309,135,185,63,72,124,444,309,135,0.7137404580152672,0.6051779935275081,0.6549912434325744,0.5563063063063063,0.7198443579766537,0.598705501618123,0.6537102473498233,0.5585585585585585,0.5248663258710852,0.5328045126035608,0.0061038999613864,-0.0064724919093851,-0.0012809960827511,0.0022522522522522,0.0079381867324755,exp63-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'C': 0.1, 'solver': 'liblinear'}",PBU,165,73,62,144,444,309,135,164,68,67,145,444,309,135,0.7268722466960352,0.5339805825242718,0.6156716417910448,0.536036036036036,0.70995670995671,0.5307443365695793,0.6074074074074075,0.5225225225225225,0.5375834851244689,0.5174520633801438,-0.0169155367393252,-0.0032362459546925,-0.0082642343836373,-0.0135135135135134,-0.020131421744325,exp63-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",PBU,146,78,57,163,444,309,135,146,79,56,163,444,309,135,0.7192118226600985,0.4724919093851132,0.5703125,0.5045045045045045,0.7227722772277227,0.4724919093851132,0.5714285714285714,0.5067567567567568,0.5254304013161761,0.5291341050198797,0.0035604545676242,0.0,0.0011160714285713,0.0022522522522523,0.0037037037037035,exp63-PBU-feature-set1-SMOTE,True
