model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},PBU,115,58,40,131,344,246,98,115,59,39,131,344,246,98,0.7419354838709677,0.4674796747967479,0.57356608478803,0.502906976744186,0.7467532467532467,0.4674796747967479,0.575,0.5058139534883721,0.5298668098818475,0.5351299677765844,0.0048177628822789,0.0,0.00143391521197,0.002906976744186,0.0052631578947368,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,136,56,42,110,344,246,98,136,56,42,110,344,246,98,0.7640449438202247,0.5528455284552846,0.6415094339622641,0.5581395348837209,0.7640449438202247,0.5528455284552846,0.6415094339622641,0.5581395348837209,0.5634543501611171,0.5634543501611171,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.01}",PBU,155,45,53,91,344,246,98,155,45,53,91,344,246,98,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.5452835660580022,0.5452835660580022,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",PBU,162,46,52,84,344,246,98,162,46,52,84,344,246,98,0.7570093457943925,0.6585365853658537,0.7043478260869566,0.6046511627906976,0.7570093457943925,0.6585365853658537,0.7043478260869566,0.6046511627906976,0.5646691729323308,0.5646691729323308,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",PBU,127,55,43,119,344,246,98,127,55,43,119,344,246,98,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.5392749731471536,0.5392749731471536,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,111,57,41,135,344,246,98,111,57,41,135,344,246,98,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.5170891514500537,0.5170891514500537,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 11}",PBU,119,55,43,127,344,246,98,119,55,43,127,344,246,98,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.5234156820622986,0.5234156820622986,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 1699304546}",PBU,131,42,56,115,344,246,98,131,42,56,115,344,246,98,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.4826197636949517,0.4826197636949517,0.0,0.0,0.0,0.0,0.0,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
mlp_classifier,overall,"{'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,46,86,12,200,344,246,98,174,29,69,72,344,246,98,0.7931034482758621,0.1869918699186991,0.3026315789473684,0.3837209302325581,0.7160493827160493,0.7073170731707317,0.7116564417177914,0.5901162790697675,0.5317722878625134,0.5076928034371644,-0.0770540655598127,0.5203252032520325,0.409024862770423,0.2063953488372093,-0.024079484425349,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.9, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,246,0,98,0,344,246,98,114,49,49,132,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.6993865030674846,0.4634146341463415,0.5574572127139364,0.4738372093023256,0.5,0.4876530612244898,-0.0157297760022828,-0.5365853658536586,-0.2764410923708094,-0.2412790697674419,-0.0123469387755101,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,221,5,93,25,344,246,98,56,74,24,190,344,246,98,0.7038216560509554,0.8983739837398373,0.7892857142857141,0.6569767441860465,0.7,0.2276422764227642,0.3435582822085889,0.377906976744186,0.4739795918367346,0.4874801288936627,-0.0038216560509554,-0.6707317073170731,-0.4457274320771252,-0.2790697674418604,0.013500537056928,exp96-PBU-feature-set4-SMOTE,True,warnings_checker_framework,set4
