model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 0.1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",ABU50,193,51,170,30,444,223,221,188,54,167,35,444,223,221,0.5316804407713499,0.8654708520179372,0.658703071672355,0.5495495495495496,0.5295774647887324,0.8430493273542601,0.6505190311418685,0.545045045045045,0.5482828282828283,0.5438383838383839,-0.0021029759826175,-0.022421524663677,-0.0081840405304864,-0.0045045045045045,-0.0044444444444443,exp94-ABU50-feature-set3-SMOTE,True
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 3, 'random_state': 42}",ABU50,175,72,149,48,444,223,221,172,73,148,51,444,223,221,0.5401234567901234,0.7847533632286996,0.639853747714808,0.5563063063063063,0.5375,0.7713004484304933,0.6335174953959484,0.5518018018018018,0.5552525252525252,0.5507575757575758,-0.0026234567901234,-0.0134529147982063,-0.0063362523188595,-0.0045045045045044,-0.0044949494949494,exp94-ABU50-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 3, 'random_state': 42}",ABU50,201,29,192,22,444,223,221,200,28,193,23,444,223,221,0.5114503816793893,0.9013452914798208,0.6525974025974026,0.5180180180180181,0.5089058524173028,0.8968609865470852,0.6493506493506493,0.5135135135135135,0.5162121212121212,0.5116666666666667,-0.0025445292620864,-0.0044843049327354,-0.0032467532467532,-0.0045045045045045,-0.0045454545454545,exp94-ABU50-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 4, 'random_state': 42}",ABU50,203,24,197,20,444,223,221,202,25,196,21,444,223,221,0.5075,0.9103139013452914,0.6516853932584269,0.5112612612612613,0.507537688442211,0.905829596412556,0.6505636070853462,0.5112612612612613,0.5092929292929294,0.5093434343434343,3.768844221108125e-05,-0.0044843049327354,-0.0011217861730806,0.0,5.050505050496757e-05,exp94-ABU50-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",ABU50,180,39,182,43,444,223,221,182,42,179,41,444,223,221,0.4972375690607735,0.8071748878923767,0.6153846153846154,0.4932432432432432,0.5041551246537396,0.8161434977578476,0.6232876712328768,0.5045045045045045,0.4914141414141414,0.5028282828282828,0.006917555592966,0.0089686098654708,0.0079030558482613,0.0112612612612612,0.0114141414141414,exp94-ABU50-feature-set3-SMOTE,True
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 4, 'random_state': 42}",ABU50,175,70,151,48,444,223,221,169,79,142,54,444,223,221,0.5368098159509203,0.7847533632286996,0.6375227686703097,0.5518018018018018,0.5434083601286174,0.757847533632287,0.6329588014981274,0.5585585585585585,0.5506060606060605,0.5575252525252525,0.0065985441776971,-0.0269058295964126,-0.0045639671721822,0.0067567567567566,0.0069191919191919,exp94-ABU50-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",ABU50,120,133,88,103,444,223,221,127,128,93,96,444,223,221,0.5769230769230769,0.5381165919282511,0.5568445475638051,0.5698198198198198,0.5772727272727273,0.5695067264573991,0.5733634311512416,0.5743243243243243,0.57,0.5743434343434343,0.0003496503496503,0.0313901345291479,0.0165188835874364,0.0045045045045045,0.0043434343434343,exp94-ABU50-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",ABU50,126,138,83,97,444,223,221,125,130,91,98,444,223,221,0.6028708133971292,0.5650224215246636,0.5833333333333333,0.5945945945945946,0.5787037037037037,0.5605381165919282,0.5694760820045557,0.5743243243243243,0.5947474747474748,0.5744949494949495,-0.0241671096934255,-0.0044843049327354,-0.0138572513287775,-0.0202702702702702,-0.0202525252525253,exp94-ABU50-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'manhattan', 'weights': 'uniform'}",ABU50,117,135,86,106,444,223,221,126,128,93,97,444,223,221,0.5763546798029556,0.5246636771300448,0.5492957746478874,0.5675675675675675,0.5753424657534246,0.5650224215246636,0.5701357466063348,0.5720720720720721,0.5678282828282828,0.5720707070707071,-0.001012214049531,0.0403587443946188,0.0208399719584474,0.0045045045045045,0.0042424242424242,exp94-ABU50-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'euclidean', 'weights': 'uniform'}",ABU50,124,130,91,99,444,223,221,124,127,94,99,444,223,221,0.5767441860465117,0.5560538116591929,0.5662100456621005,0.5720720720720721,0.5688073394495413,0.5560538116591929,0.562358276643991,0.5653153153153153,0.5722727272727273,0.5654545454545454,-0.0079368465969703,0.0,-0.0038517690181095,-0.0067567567567567,-0.0068181818181818,exp94-ABU50-feature-set3-SMOTE,True
