model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,33,141,131,38,343,71,272,33,141,131,38,343,71,272,0.2012195121951219,0.4647887323943662,0.2808510638297872,0.5072886297376094,0.2012195121951219,0.4647887323943662,0.2808510638297872,0.5072886297376094,0.492150072150072,0.492150072150072,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",BD50,9,258,14,62,343,71,272,8,258,14,63,343,71,272,0.391304347826087,0.1267605633802817,0.1914893617021276,0.7784256559766763,0.3636363636363636,0.1126760563380281,0.1720430107526881,0.7755102040816326,0.5375757575757576,0.5304329004329004,-0.0276679841897233,-0.0140845070422535,-0.0194463509494394,-0.0029154518950437,-0.0071428571428572,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 100000000.0}",BD50,13,248,24,58,343,71,272,13,250,22,58,343,71,272,0.3513513513513513,0.1830985915492957,0.2407407407407407,0.760932944606414,0.3714285714285714,0.1830985915492957,0.2452830188679245,0.7667638483965015,0.5474218374218374,0.551058201058201,0.02007722007722,0.0,0.0045422781271837,0.0058309037900874,0.0036363636363636,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 1699304546}",BD50,13,247,25,58,343,71,272,13,248,24,58,343,71,272,0.3421052631578947,0.1830985915492957,0.2385321100917431,0.7580174927113703,0.3513513513513513,0.1830985915492957,0.2407407407407407,0.760932944606414,0.5455363155363155,0.5473208273208272,0.0092460881934566,0.0,0.0022086306489976,0.0029154518950437,0.0017845117845116,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,14,247,25,57,343,71,272,13,247,25,58,343,71,272,0.358974358974359,0.1971830985915492,0.2545454545454545,0.760932944606414,0.3421052631578947,0.1830985915492957,0.2385321100917431,0.7580174927113703,0.5526791726791725,0.5455363155363154,-0.0168690958164642,-0.0140845070422535,-0.0160133444537113,-0.0029154518950437,-0.0071428571428571,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 20, 'random_state': 1699304546}",BD50,14,253,19,57,343,71,272,11,252,20,60,343,71,272,0.4242424242424242,0.1971830985915492,0.2692307692307692,0.7784256559766763,0.3548387096774194,0.1549295774647887,0.2156862745098039,0.7667638483965015,0.5636892736892737,0.5404425204425204,-0.0694037145650048,-0.0422535211267605,-0.0535444947209653,-0.0116618075801748,-0.0232467532467532,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 5}",BD50,15,253,19,56,343,71,272,13,250,22,58,343,71,272,0.4411764705882353,0.2112676056338028,0.2857142857142857,0.7813411078717201,0.3714285714285714,0.1830985915492957,0.2452830188679245,0.7667638483965015,0.5708321308321308,0.551024531024531,-0.0697478991596638,-0.028169014084507,-0.0404312668463612,-0.0145772594752185,-0.0198075998075998,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 5}",BD50,14,252,20,57,343,71,272,13,252,20,58,343,71,272,0.4117647058823529,0.1971830985915492,0.2666666666666666,0.7755102040816326,0.3939393939393939,0.1830985915492957,0.25,0.7725947521865889,0.5618374218374218,0.5546945646945647,-0.017825311942959,-0.0140845070422535,-0.0166666666666666,-0.0029154518950437,-0.0071428571428571,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 11, 'metric': 'manhattan'}",BD50,11,245,27,60,343,71,272,11,245,27,60,343,71,272,0.2894736842105263,0.1549295774647887,0.201834862385321,0.7463556851311953,0.2894736842105263,0.1549295774647887,0.201834862385321,0.7463556851311953,0.5279220779220779,0.5279220779220779,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,11,246,26,60,343,71,272,11,246,26,60,343,71,272,0.2972972972972973,0.1549295774647887,0.2037037037037037,0.749271137026239,0.2972972972972973,0.1549295774647887,0.2037037037037037,0.749271137026239,0.5297739297739297,0.5297739297739297,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 3, 'metric': 'manhattan'}",BD50,12,242,30,59,343,71,272,12,242,30,59,343,71,272,0.2857142857142857,0.1690140845070422,0.2123893805309734,0.7405247813411079,0.2857142857142857,0.1690140845070422,0.2123893805309734,0.7405247813411079,0.5290668590668591,0.5290668590668591,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
SVC,overall,"{'degree': 2, 'kernel': 'sigmoid', 'C': 1, 'random_state': 1699304546}",BD50,2,256,16,69,343,71,272,2,256,16,69,343,71,272,0.1111111111111111,0.028169014084507,0.0449438202247191,0.7521865889212828,0.1111111111111111,0.028169014084507,0.0449438202247191,0.7521865889212828,0.4838047138047138,0.4838047138047138,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 1699304546}",BD50,4,250,22,67,343,71,272,4,250,22,67,343,71,272,0.1538461538461538,0.056338028169014,0.0824742268041237,0.7405247813411079,0.1538461538461538,0.056338028169014,0.0824742268041237,0.7405247813411079,0.4871813371813371,0.4871813371813371,0.0,0.0,0.0,0.0,0.0,exp53-BD50-feature-set2-NO-SMOTE,False,warnings_infer,set2
