model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'kernel': 'poly', 'C': 1, 'degree': 4, 'random_state': 42}",ABU50,200,35,186,23,444,223,221,199,36,185,24,444,223,221,0.5181347150259067,0.8968609865470852,0.6568144499178982,0.5292792792792793,0.5182291666666666,0.8923766816143498,0.6556836902800659,0.5292792792792793,0.5274242424242424,0.5274747474747474,9.44516407599405e-05,-0.0044843049327354,-0.0011307596378322,0.0,5.0505050505078586e-05,exp28-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'C': 0.1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",ABU50,223,0,221,0,444,223,221,223,0,221,0,444,223,221,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'C': 0.1, 'degree': 2, 'random_state': 42, 'kernel': 'rbf'}",ABU50,214,11,210,9,444,223,221,214,11,210,9,444,223,221,0.5047169811320755,0.9596412556053812,0.661514683153014,0.5067567567567568,0.5047169811320755,0.9596412556053812,0.661514683153014,0.5067567567567568,0.50489898989899,0.50489898989899,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",ABU50,152,79,142,71,444,223,221,159,78,143,64,444,223,221,0.5170068027210885,0.6816143497757847,0.5880077369439073,0.5202702702702703,0.5264900662251656,0.7130044843049327,0.6057142857142856,0.5337837837837838,0.5179292929292929,0.5311616161616162,0.0094832635040771,0.0313901345291479,0.0177065487703783,0.0135135135135134,0.0132323232323232,exp28-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",ABU50,169,60,161,54,444,223,221,169,60,161,54,444,223,221,0.5121212121212121,0.757847533632287,0.6112115732368897,0.5157657657657657,0.5121212121212121,0.757847533632287,0.6112115732368897,0.5157657657657657,0.512020202020202,0.512020202020202,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'manhattan', 'weights': 'uniform'}",ABU50,129,143,78,94,444,223,221,129,143,78,94,444,223,221,0.6231884057971014,0.57847533632287,0.6,0.6126126126126126,0.6231884057971014,0.57847533632287,0.6,0.6126126126126126,0.6125252525252526,0.6125252525252526,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",ABU50,124,139,82,99,444,223,221,124,139,82,99,444,223,221,0.6019417475728155,0.5560538116591929,0.578088578088578,0.5923423423423423,0.6019417475728155,0.5560538116591929,0.578088578088578,0.5923423423423423,0.5922727272727273,0.5922727272727273,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 9, 'metric': 'manhattan', 'weights': 'uniform'}",ABU50,130,132,89,93,444,223,221,132,132,89,91,444,223,221,0.593607305936073,0.5829596412556054,0.588235294117647,0.5900900900900901,0.5972850678733032,0.5919282511210763,0.5945945945945946,0.5945945945945946,0.5898989898989899,0.5943434343434344,0.0036777619372301,0.0089686098654708,0.0063593004769476,0.0045045045045045,0.0044444444444444,exp28-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",ABU50,132,143,78,91,444,223,221,132,143,78,91,444,223,221,0.6285714285714286,0.5919282511210763,0.6096997690531178,0.6193693693693694,0.6285714285714286,0.5919282511210763,0.6096997690531178,0.6193693693693694,0.6195454545454545,0.6195454545454545,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",ABU50,118,140,81,105,444,223,221,118,140,81,105,444,223,221,0.592964824120603,0.5291479820627802,0.5592417061611374,0.581081081081081,0.592964824120603,0.5291479820627802,0.5592417061611374,0.581081081081081,0.5811616161616161,0.5811616161616161,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",ABU50,152,81,140,71,444,223,221,152,81,140,71,444,223,221,0.5205479452054794,0.6816143497757847,0.5902912621359222,0.5247747747747747,0.5205479452054794,0.6816143497757847,0.5902912621359222,0.5247747747747747,0.5231818181818182,0.5231818181818182,0.0,0.0,0.0,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 5, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",ABU50,153,135,86,70,444,223,221,137,135,86,86,444,223,221,0.6401673640167364,0.6860986547085202,0.6623376623376623,0.6486486486486487,0.6143497757847534,0.6143497757847534,0.6143497757847534,0.6126126126126126,0.6486363636363637,0.6126262626262626,-0.0258175882319829,-0.0717488789237668,-0.0479878865529089,-0.0360360360360361,-0.036010101010101,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.1, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",ABU50,137,136,85,86,444,223,221,134,135,86,89,444,223,221,0.6171171171171171,0.6143497757847534,0.6157303370786518,0.6148648648648649,0.6090909090909091,0.600896860986547,0.6049661399548533,0.6058558558558559,0.6146464646464647,0.6055555555555555,-0.008026208026208,-0.0134529147982063,-0.0107641971237985,-0.009009009009009,-0.0090909090909091,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 5, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",ABU50,152,136,85,71,444,223,221,139,134,87,84,444,223,221,0.6413502109704642,0.6816143497757847,0.6608695652173914,0.6486486486486487,0.6150442477876106,0.6233183856502242,0.6191536748329621,0.6148648648648649,0.6485858585858586,0.6147979797979798,-0.0263059631828536,-0.0582959641255604,-0.0417158903844292,-0.0337837837837837,-0.0337878787878788,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l1', 'C': 100000000.0, 'solver': 'liblinear', 'random_state': 42}",ABU50,155,130,91,68,444,223,221,135,141,80,88,444,223,221,0.6300813008130082,0.695067264573991,0.6609808102345416,0.6418918918918919,0.627906976744186,0.6053811659192825,0.6164383561643835,0.6216216216216216,0.6416161616161615,0.6218181818181818,-0.0021743240688221,-0.0896860986547085,-0.0445424540701581,-0.0202702702702702,-0.0197979797979797,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'C': 1, 'penalty': 'l2', 'random_state': 42}",ABU50,157,131,90,66,444,223,221,143,131,90,80,444,223,221,0.6356275303643725,0.7040358744394619,0.6680851063829788,0.6486486486486487,0.6137339055793991,0.6412556053811659,0.6271929824561402,0.6171171171171171,0.6483333333333332,0.6170202020202019,-0.0218936247849733,-0.062780269058296,-0.0408921239268386,-0.0315315315315315,-0.0313131313131312,exp28-ABU50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 1, 'random_state': 42}",ABU50,151,137,84,72,444,223,221,141,134,87,82,444,223,221,0.6425531914893617,0.6771300448430493,0.6593886462882096,0.6486486486486487,0.618421052631579,0.6322869955156951,0.6252771618625278,0.6193693693693694,0.6483838383838385,0.6194949494949495,-0.0241321388577827,-0.0448430493273541,-0.0341114844256817,-0.0292792792792793,-0.0288888888888889,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'max_features': 0.1, 'n_estimators': 10}",ABU50,118,140,81,105,444,223,221,128,131,90,95,444,223,221,0.592964824120603,0.5291479820627802,0.5592417061611374,0.581081081081081,0.5871559633027523,0.5739910313901345,0.580498866213152,0.5833333333333334,0.5814141414141414,0.5832323232323231,-0.0058088608178507,0.0448430493273542,0.0212571600520146,0.0022522522522523,0.0018181818181817,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'min_samples_split': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 10}",ABU50,117,133,88,106,444,223,221,121,135,86,102,444,223,221,0.5707317073170731,0.5246636771300448,0.5467289719626167,0.5630630630630631,0.5845410628019324,0.5426008968609866,0.5627906976744187,0.5765765765765766,0.5632828282828284,0.5766161616161616,0.0138093554848592,0.0179372197309417,0.0160617257118019,0.0135135135135134,0.0133333333333331,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'n_estimators': 50, 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'min_samples_split': 10, 'max_features': 0.5, 'min_samples_leaf': 2}",ABU50,122,136,85,101,444,223,221,124,132,89,99,444,223,221,0.5893719806763285,0.547085201793722,0.5674418604651162,0.581081081081081,0.5821596244131455,0.5560538116591929,0.5688073394495412,0.5765765765765766,0.581010101010101,0.5764646464646465,-0.0072123562631829,0.0089686098654708,0.0013654789844249,-0.0045045045045044,-0.0045454545454545,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'n_estimators': 10}",ABU50,120,140,81,103,444,223,221,126,133,88,97,444,223,221,0.5970149253731343,0.5381165919282511,0.5660377358490566,0.5855855855855856,0.5887850467289719,0.5650224215246636,0.5766590389016019,0.5833333333333334,0.5857575757575757,0.5835353535353535,-0.0082298786441623,0.0269058295964125,0.0106213030525452,-0.0022522522522522,-0.0022222222222222,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'max_features': 0.1, 'n_estimators': 10}",ABU50,121,139,82,102,444,223,221,128,129,92,95,444,223,221,0.5960591133004927,0.5426008968609866,0.5680751173708921,0.5855855855855856,0.5818181818181818,0.5739910313901345,0.5778781038374717,0.5788288288288288,0.5857575757575757,0.5788383838383838,-0.0142409314823108,0.0313901345291479,0.0098029864665796,-0.0067567567567567,-0.0069191919191918,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'min_samples_leaf': 2, 'max_features': 0.1, 'n_estimators': 10}",ABU50,131,129,92,92,444,223,221,138,123,98,85,444,223,221,0.5874439461883408,0.5874439461883408,0.5874439461883408,0.5855855855855856,0.5847457627118644,0.6188340807174888,0.6013071895424837,0.5878378378378378,0.5859595959595959,0.587979797979798,-0.0026981834764764,0.0313901345291479,0.0138632433541429,0.0022522522522522,0.0020202020202021,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_split': 15, 'random_state': 42, 'bootstrap': False, 'max_features': 0.5, 'n_estimators': 10, 'min_samples_leaf': 5}",ABU50,131,128,93,92,444,223,221,124,131,90,99,444,223,221,0.5848214285714286,0.5874439461883408,0.5861297539149889,0.5833333333333334,0.5794392523364486,0.5560538116591929,0.5675057208237986,0.5743243243243243,0.5836868686868687,0.5744949494949496,-0.00538217623498,-0.0313901345291479,-0.0186240330911903,-0.009009009009009,-0.009191919191919,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_split': 2, 'bootstrap': True, 'random_state': 42, 'max_features': 0.1, 'n_estimators': 10, 'min_samples_leaf': 5}",ABU50,132,131,90,91,444,223,221,136,130,91,87,444,223,221,0.5945945945945946,0.5919282511210763,0.5932584269662922,0.5923423423423423,0.5991189427312775,0.6098654708520179,0.6044444444444445,0.5990990990990991,0.5921212121212122,0.5988888888888889,0.0045243481366828,0.0179372197309416,0.0111860174781522,0.0067567567567567,0.0067676767676767,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10}",ABU50,132,132,89,91,444,223,221,139,128,93,84,444,223,221,0.5972850678733032,0.5919282511210763,0.5945945945945946,0.5945945945945946,0.5991379310344828,0.6233183856502242,0.6109890109890109,0.6013513513513513,0.5947474747474748,0.6013131313131314,0.0018528631611796,0.0313901345291479,0.0163944163944163,0.0067567567567566,0.0065656565656565,exp28-ABU50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10, 'min_samples_leaf': 5}",ABU50,125,134,87,98,444,223,221,140,130,91,83,444,223,221,0.589622641509434,0.5605381165919282,0.5747126436781609,0.5833333333333334,0.6060606060606061,0.6278026905829597,0.616740088105727,0.6081081081081081,0.5835353535353536,0.6082323232323232,0.016437964551172,0.0672645739910314,0.0420274444275661,0.0247747747747747,0.0246969696969696,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'momentum': 0.95, 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 200, 'early_stopping': True}",ABU50,0,221,0,223,444,223,221,0,221,0,223,444,223,221,,0.0,,0.4977477477477477,,0.0,,0.4977477477477477,0.5,0.5,,0.0,,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'solver': 'sgd', 'momentum': 0.99, 'hidden_layer_sizes': (100,), 'random_state': 42, 'max_iter': 200, 'early_stopping': True}",ABU50,0,221,0,223,444,223,221,181,52,169,42,444,223,221,,0.0,,0.4977477477477477,0.5171428571428571,0.8116591928251121,0.631762652705061,0.5247747747747747,0.5,0.520959595959596,,0.8116591928251121,,0.0270270270270269,0.0209595959595959,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",ABU50,0,221,0,223,444,223,221,56,174,47,167,444,223,221,,0.0,,0.4977477477477477,0.5436893203883495,0.2511210762331838,0.3435582822085889,0.5180180180180181,0.5,0.5216161616161615,,0.2511210762331838,,0.0202702702702702,0.0216161616161615,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'random_state': 42, 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True, 'solver': 'adam'}",ABU50,144,81,140,79,444,223,221,99,127,94,124,444,223,221,0.5070422535211268,0.6457399103139013,0.5680473372781065,0.5067567567567568,0.5129533678756477,0.4439461883408072,0.4759615384615385,0.509009009009009,0.5033333333333333,0.5086363636363636,0.0059111143545209,-0.2017937219730941,-0.092085798816568,0.0022522522522522,0.0053030303030302,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'solver': 'sgd', 'momentum': 0.99, 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'early_stopping': True}",ABU50,0,221,0,223,444,223,221,0,221,0,223,444,223,221,,0.0,,0.4977477477477477,,0.0,,0.4977477477477477,0.5,0.5,,0.0,,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",ABU50,0,221,0,223,444,223,221,0,221,0,223,444,223,221,,0.0,,0.4977477477477477,,0.0,,0.4977477477477477,0.5,0.5,,0.0,,0.0,0.0,exp28-ABU50-feature-set2-NO-SMOTE,False
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,140,133,88,83,444,223,221,142,139,82,81,444,223,221,0.6140350877192983,0.6278026905829597,0.6208425720620842,0.6148648648648649,0.6339285714285714,0.6367713004484304,0.6353467561521253,0.6328828828828829,0.6143434343434343,0.6324747474747475,0.0198934837092731,0.0089686098654707,0.0145041840900411,0.0180180180180179,0.0181313131313132,exp28-ABU50-feature-set2-NO-SMOTE,False
