model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,36,185,87,35,343,71,272,35,186,86,36,343,71,272,0.2926829268292683,0.5070422535211268,0.3711340206185566,0.6443148688046647,0.2892561983471074,0.4929577464788732,0.3645833333333333,0.6443148688046647,0.5945214045214045,0.5891630591630592,-0.0034267284821608,-0.0140845070422535,-0.0065506872852232,0.0,-0.0053583453583452,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",BD50,33,190,82,38,343,71,272,32,191,81,39,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.2831858407079646,0.4507042253521127,0.3478260869565217,0.6501457725947521,0.5826262626262626,0.5773689273689273,-0.0037706810311658,-0.0140845070422535,-0.0070126227208976,0.0,-0.0052573352573352,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,32,193,79,39,343,71,272,27,196,76,44,343,71,272,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.2621359223300971,0.380281690140845,0.3103448275862068,0.6501457725947521,0.581005291005291,0.5511880711880711,-0.0261523659581912,-0.0704225352112676,-0.0413035240621447,-0.0058309037900875,-0.0298172198172198,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 10}",BD50,33,190,82,38,343,71,272,30,194,78,41,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.2777777777777778,0.4225352112676056,0.3351955307262569,0.6530612244897959,0.5821500721500723,0.5684367484367485,-0.0091787439613526,-0.0422535211267605,-0.0196431789511624,0.0029154518950437,-0.0137133237133237,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 100000000.0}",BD50,32,194,78,39,343,71,272,29,196,76,42,343,71,272,0.2909090909090909,0.4507042253521127,0.3535911602209944,0.6588921282798834,0.2761904761904762,0.4084507042253521,0.3295454545454546,0.6559766763848397,0.5828234728234729,0.5649975949975949,-0.0147186147186146,-0.0422535211267605,-0.0240457056755398,-0.0029154518950437,-0.0178258778258779,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'manhattan'}",BD50,27,167,105,44,343,71,272,27,167,105,44,343,71,272,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.4975468975468975,0.4975468975468975,0.0,0.0,0.0,0.0,0.0,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,30,134,138,41,343,71,272,30,133,139,41,343,71,272,0.1785714285714285,0.4225352112676056,0.2510460251046025,0.478134110787172,0.1775147928994082,0.4225352112676056,0.25,0.4752186588921283,0.458027898027898,0.4562097162097162,-0.0010566356720203,0.0,-0.0010460251046024,-0.0029154518950437,-0.0018181818181818,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
knn_classifier,overall,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}",BD50,17,225,47,54,343,71,272,17,225,47,54,343,71,272,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.534011544011544,0.534011544011544,0.0,0.0,0.0,0.0,0.0,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",BD50,47,69,203,24,343,71,272,47,69,203,24,343,71,272,0.188,0.6619718309859155,0.292834890965732,0.3381924198250728,0.188,0.6619718309859155,0.292834890965732,0.3381924198250728,0.4566281866281866,0.4566281866281866,0.0,0.0,0.0,0.0,0.0,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
SVC,overall,"{'degree': 2, 'C': 1, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,43,78,194,28,343,71,272,43,78,194,28,343,71,272,0.1814345991561181,0.6056338028169014,0.2792207792207792,0.3527696793002915,0.1814345991561181,0.6056338028169014,0.2792207792207792,0.3527696793002915,0.4448292448292448,0.4448292448292448,0.0,0.0,0.0,0.0,0.0,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",BD50,36,153,119,35,343,71,272,33,121,151,38,343,71,272,0.232258064516129,0.5070422535211268,0.3185840707964602,0.5510204081632653,0.1793478260869565,0.4647887323943662,0.2588235294117647,0.4489795918367347,0.5359018759018759,0.4547715247715247,-0.0529102384291725,-0.0422535211267605,-0.0597605413846954,-0.1020408163265305,-0.0811303511303511,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.9, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,31,147,125,40,343,71,272,25,142,130,46,343,71,272,0.1987179487179487,0.4366197183098591,0.2731277533039647,0.5189504373177842,0.1612903225806451,0.352112676056338,0.2212389380530973,0.4868804664723032,0.4899278499278499,0.4391678691678692,-0.0374276261373035,-0.0845070422535211,-0.0518888152508674,-0.032069970845481,-0.0507599807599807,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,12,216,56,59,343,71,272,28,149,123,43,343,71,272,0.1764705882352941,0.1690140845070422,0.1726618705035971,0.6647230320699709,0.1854304635761589,0.3943661971830985,0.2522522522522523,0.5160349854227405,0.4821019721019721,0.4735978835978836,0.0089598753408648,0.2253521126760563,0.0795903817486551,-0.1486880466472303,-0.0085040885040885,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'learning_rate_init': 0.001, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,64,37,235,7,343,71,272,29,161,111,42,343,71,272,0.2140468227424749,0.9014084507042254,0.3459459459459459,0.2944606413994169,0.2071428571428571,0.4084507042253521,0.2748815165876777,0.5539358600583091,0.5183164983164983,0.5002116402116401,-0.0069039655996177,-0.4929577464788732,-0.0710644293582681,0.2594752186588921,-0.0181048581048581,exp28-BD50-feature-set1-SMOTE,True,warnings_infer,set1
