model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,36,185,87,35,343,71,272,35,186,86,36,343,71,272,0.2926829268292683,0.5070422535211268,0.3711340206185566,0.6443148688046647,0.2892561983471074,0.4929577464788732,0.3645833333333333,0.6443148688046647,0.5945214045214045,0.5891967291967293,-0.0034267284821608,-0.0140845070422535,-0.0065506872852232,0.0,-0.0053246753246751,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",BD50,33,190,82,38,343,71,272,31,190,82,40,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.2743362831858407,0.4366197183098591,0.3369565217391304,0.6443148688046647,0.5826262626262626,0.5683742183742184,-0.0126202385532897,-0.028169014084507,-0.0178821879382889,-0.0058309037900874,-0.0142520442520441,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,32,193,79,39,343,71,272,32,189,83,39,343,71,272,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.2782608695652174,0.4507042253521127,0.3440860215053763,0.6443148688046647,0.581005291005291,0.5736652236652237,-0.0100274187230708,0.0,-0.0075623301429752,-0.0116618075801749,-0.0073400673400673,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 10}",BD50,33,190,82,38,343,71,272,30,186,86,41,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.2586206896551724,0.4225352112676056,0.320855614973262,0.6297376093294461,0.5821500721500723,0.5538576238576238,-0.028335832083958,-0.0422535211267605,-0.0339830947041573,-0.020408163265306,-0.0282924482924484,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 5}",BD50,32,192,80,39,343,71,272,30,188,84,41,343,71,272,0.2857142857142857,0.4507042253521127,0.3497267759562841,0.6530612244897959,0.2631578947368421,0.4225352112676056,0.3243243243243243,0.6355685131195336,0.5791534391534393,0.5575276575276576,-0.0225563909774436,-0.028169014084507,-0.0254024516319598,-0.0174927113702623,-0.0216257816257816,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",BD50,28,154,118,43,343,71,272,27,154,118,44,343,71,272,0.1917808219178082,0.3943661971830985,0.2580645161290322,0.5306122448979592,0.1862068965517241,0.380281690140845,0.25,0.5276967930029155,0.4807840307840307,0.4736411736411735,-0.005573925366084,-0.0140845070422535,-0.0080645161290322,-0.0029154518950437,-0.0071428571428572,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'manhattan'}",BD50,27,167,105,44,343,71,272,27,167,105,44,343,71,272,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.4975468975468975,0.4975132275132274,0.0,0.0,0.0,0.0,-3.367003367005239e-05,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,30,134,138,41,343,71,272,31,134,138,40,343,71,272,0.1785714285714285,0.4225352112676056,0.2510460251046025,0.478134110787172,0.1834319526627219,0.4366197183098591,0.2583333333333333,0.4810495626822157,0.458027898027898,0.4651707551707552,0.0048605240912933,0.0140845070422535,0.0072873082287308,0.0029154518950437,0.0071428571428571,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}",BD50,17,225,47,54,343,71,272,17,225,47,54,343,71,272,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.534011544011544,0.534011544011544,0.0,0.0,0.0,0.0,0.0,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",BD50,47,69,203,24,343,71,272,47,69,203,24,343,71,272,0.188,0.6619718309859155,0.292834890965732,0.3381924198250728,0.188,0.6619718309859155,0.292834890965732,0.3381924198250728,0.4566281866281866,0.4566281866281866,0.0,0.0,0.0,0.0,0.0,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
SVC,overall,"{'degree': 2, 'C': 1, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,43,78,194,28,343,71,272,43,78,194,28,343,71,272,0.1814345991561181,0.6056338028169014,0.2792207792207792,0.3527696793002915,0.1814345991561181,0.6056338028169014,0.2792207792207792,0.3527696793002915,0.4448292448292448,0.4448292448292448,0.0,0.0,0.0,0.0,0.0,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",BD50,36,153,119,35,343,71,272,29,139,133,42,343,71,272,0.232258064516129,0.5070422535211268,0.3185840707964602,0.5510204081632653,0.1790123456790123,0.4084507042253521,0.2489270386266094,0.4897959183673469,0.5359018759018759,0.4617412217412218,-0.0532457188371167,-0.0985915492957746,-0.0696570321698507,-0.0612244897959183,-0.0741606541606541,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,12,216,56,59,343,71,272,25,171,101,46,343,71,272,0.1764705882352941,0.1690140845070422,0.1726618705035971,0.6647230320699709,0.1984126984126984,0.352112676056338,0.2538071065989847,0.5714285714285714,0.4821019721019721,0.4921693121693121,0.0219421101774042,0.1830985915492957,0.0811452360953876,-0.0932944606413994,0.01006734006734,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'learning_rate_init': 0.001, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,64,37,235,7,343,71,272,28,176,96,43,343,71,272,0.2140468227424749,0.9014084507042254,0.3459459459459459,0.2944606413994169,0.2258064516129032,0.3943661971830985,0.2871794871794872,0.5947521865889213,0.5183164983164983,0.5205098605098606,0.0117596288704283,-0.5070422535211268,-0.0587664587664586,0.3002915451895043,0.0021933621933623,exp26-BD50-feature-set1-SMOTE,True,warnings_checker_framework,set1
