model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,118,93,74,58,343,176,167,119,99,68,57,343,176,167,0.6145833333333334,0.6704545454545454,0.6413043478260869,0.6151603498542274,0.6363636363636364,0.6761363636363636,0.6556473829201102,0.6355685131195336,0.6138281979458451,0.6344410491469314,0.0217803030303029,0.0056818181818182,0.0143430350940232,0.0204081632653061,0.0206128512010863,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,93,120,47,83,343,176,167,93,120,47,83,343,176,167,0.6642857142857143,0.5284090909090909,0.5886075949367089,0.6209912536443148,0.6642857142857143,0.5284090909090909,0.5886075949367089,0.6209912536443148,0.6231092436974789,0.6231190051778286,0.0,0.0,0.0,0.0,9.76148034970148e-06,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",ABU50,110,108,59,66,343,176,167,108,106,61,68,343,176,167,0.650887573964497,0.625,0.6376811594202899,0.6355685131195336,0.6390532544378699,0.6136363636363636,0.6260869565217392,0.6239067055393586,0.6353853662677192,0.6236202359731771,-0.0118343195266271,-0.0113636363636363,-0.0115942028985507,-0.0116618075801749,-0.0117651302945421,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",ABU50,111,104,63,65,343,176,167,107,106,61,69,343,176,167,0.6379310344827587,0.6306818181818182,0.6342857142857143,0.6268221574344023,0.6369047619047619,0.6079545454545454,0.622093023255814,0.6209912536443148,0.6261115355233002,0.6208326967150497,-0.0010262725779968,-0.0227272727272728,-0.0121926910299003,-0.0058309037900874,-0.0052788388082505,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 1699304546}",ABU50,109,103,64,67,343,176,167,107,104,63,69,343,176,167,0.630057803468208,0.6193181818181818,0.6246418338108882,0.6180758017492711,0.6294117647058823,0.6079545454545454,0.6184971098265896,0.6151603498542274,0.6173571852983617,0.6147623291740938,-0.0006460387623257,-0.0113636363636363,-0.0061447239842986,-0.0029154518950437,-0.0025948561242679,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 20, 'random_state': 1699304546}",ABU50,108,103,64,68,343,176,167,107,104,63,69,343,176,167,0.627906976744186,0.6136363636363636,0.6206896551724139,0.6151603498542274,0.6294117647058823,0.6079545454545454,0.6184971098265896,0.6151603498542274,0.6145000424412188,0.6147623291740938,0.0015047879616962,-0.0056818181818182,-0.0021925453458243,0.0,0.0002622867328749,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 5}",ABU50,109,102,65,67,343,176,167,108,105,62,68,343,176,167,0.6264367816091954,0.6193181818181818,0.6228571428571428,0.6151603498542274,0.6352941176470588,0.6136363636363636,0.6242774566473988,0.6209912536443148,0.6143366437484085,0.6205704099821746,0.0088573360378634,-0.0056818181818181,0.0014203137902559,0.0058309037900874,0.0062337662337661,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",ABU50,111,110,57,65,343,176,167,114,107,60,62,343,176,167,0.6607142857142857,0.6306818181818182,0.6453488372093023,0.6443148688046647,0.6551724137931034,0.6477272727272727,0.6514285714285714,0.6443148688046647,0.6443031151854681,0.6437933961463373,-0.0055418719211822,0.0170454545454544,0.0060797342192691,0.0,-0.0005097190391307,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",ABU50,109,105,62,67,343,176,167,112,104,63,64,343,176,167,0.6374269005847953,0.6193181818181818,0.6282420749279539,0.6239067055393586,0.64,0.6363636363636364,0.6381766381766382,0.6297376093294461,0.6235166793990323,0.6288990747814276,0.0025730994152046,0.0170454545454545,0.0099345632486842,0.0058309037900875,0.0053823953823952,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",ABU50,111,104,63,65,343,176,167,107,108,59,69,343,176,167,0.6379310344827587,0.6306818181818182,0.6342857142857143,0.6268221574344023,0.6445783132530121,0.6079545454545454,0.6257309941520468,0.6268221574344023,0.6261115355233002,0.6268933027756558,0.0066472787702533,-0.0227272727272728,-0.0085547201336675,0.0,0.0007817672523555,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
knn_classifier,overall,"{'n_neighbors': 7, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,110,81,86,66,343,176,167,103,94,73,73,343,176,167,0.5612244897959183,0.625,0.5913978494623656,0.5568513119533528,0.5852272727272727,0.5852272727272727,0.5852272727272727,0.5743440233236151,0.5550029708853238,0.5734958832017656,0.0240027829313543,-0.0397727272727272,-0.0061705767350929,0.0174927113702623,0.0184929123164417,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",ABU50,103,94,73,73,343,176,167,108,95,72,68,343,176,167,0.5852272727272727,0.5852272727272727,0.5852272727272727,0.5743440233236151,0.6,0.6136363636363636,0.6067415730337078,0.5918367346938775,0.5739024700789407,0.5911684067566421,0.0147727272727272,0.0284090909090909,0.021514300306435,0.0174927113702624,0.0172659366777013,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",ABU50,99,99,68,77,343,176,167,105,95,72,71,343,176,167,0.592814371257485,0.5625,0.577259475218659,0.577259475218659,0.5932203389830508,0.5965909090909091,0.594900849858357,0.5830903790087464,0.5773677956030897,0.5823491214667686,0.0004059677255657,0.034090909090909,0.017641374639698,0.0058309037900874,0.0049813258636789,exp15-ABU50-feature-set1-NO-SMOTE,False,warning_sum,set1
