model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",BD50,0,357,1,86,444,86,358,0,357,1,86,444,86,358,0.0,0.0,,0.8040540540540541,0.0,0.0,,0.8040540540540541,0.498611111111111,0.498611111111111,0.0,0.0,,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",BD50,9,337,21,77,444,86,358,9,337,21,77,444,86,358,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.5232716560802725,0.5232716560802725,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 3, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'distance', 'metric': 'manhattan', 'n_neighbors': 5}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'weights': 'distance', 'n_neighbors': 5}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'C': 100000000.0, 'penalty': 'l2', 'random_state': 42}",BD50,15,334,24,71,444,86,358,15,334,24,71,444,86,358,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.5533991530884654,0.5537259504740863,0.0,0.0,0.0,0.0,0.0003267973856209,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'solver': 'liblinear', 'C': 20, 'random_state': 42}",BD50,14,334,24,72,444,86,358,14,333,25,72,444,86,358,0.3684210526315789,0.1627906976744186,0.2258064516129032,0.7837837837837838,0.358974358974359,0.1627906976744186,0.224,0.7815315315315315,0.547516800147289,0.546454708644021,-0.0094466936572199,0.0,-0.0018064516129032,-0.0022522522522522,-0.0010620915032679,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'C': 5, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",BD50,15,333,25,71,444,86,358,15,333,25,71,444,86,358,0.375,0.1744186046511628,0.2380952380952381,0.7837837837837838,0.375,0.1744186046511628,0.2380952380952381,0.7837837837837838,0.5523370615851975,0.5523370615851975,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 42}",BD50,15,333,25,71,444,86,358,15,333,25,71,444,86,358,0.375,0.1744186046511628,0.2380952380952381,0.7837837837837838,0.375,0.1744186046511628,0.2380952380952381,0.7837837837837838,0.5523370615851975,0.5523370615851975,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,9,345,13,77,444,86,358,9,345,13,77,444,86,358,0.4090909090909091,0.1046511627906976,0.1666666666666666,0.7972972972972973,0.4090909090909091,0.1046511627906976,0.1666666666666666,0.7972972972972973,0.5344218908220565,0.5344218908220565,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 42, 'penalty': 'l2', 'C': 15}",BD50,13,334,24,73,444,86,358,14,333,25,72,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.358974358974359,0.1627906976744186,0.224,0.7815315315315315,0.5419612445917334,0.546454708644021,0.0076230076230076,0.0116279069767442,0.0126178861788618,0.0,0.0044934640522875,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l1', 'C': 100000000.0, 'solver': 'liblinear', 'random_state': 42}",BD50,16,333,25,70,444,86,358,16,333,25,70,444,86,358,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.5578926171407531,0.5578926171407531,0.0,0.0,0.0,0.0,0.0,exp60-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'C': 1, 'penalty': 'l2', 'random_state': 42}",BD50,13,334,24,73,444,86,358,14,334,24,72,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.3684210526315789,0.1627906976744186,0.2258064516129032,0.7837837837837838,0.5419612445917334,0.5478435975329099,0.0170697012802275,0.0116279069767442,0.014424337791765,0.0022522522522522,0.0058823529411764,exp60-BD50-feature-set4-NO-SMOTE,False
