model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,116,100,67,60,343,176,167,121,91,76,55,343,176,167,0.6338797814207651,0.6590909090909091,0.6462395543175489,0.6297376093294461,0.6142131979695431,0.6875,0.6487935656836461,0.6180758017492711,0.6289695272048214,0.6161802902979374,-0.0196665834512219,0.0284090909090909,0.0025540113660972,-0.0116618075801749,-0.0127892369068839,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,92,120,47,84,343,176,167,98,121,46,78,343,176,167,0.6618705035971223,0.5227272727272727,0.584126984126984,0.6180758017492711,0.6805555555555556,0.5568181818181818,0.6124999999999999,0.6384839650145773,0.6203412274000509,0.6406035141329258,0.0186850519584332,0.034090909090909,0.0283730158730158,0.0204081632653061,0.0202622867328748,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",ABU50,106,111,56,70,343,176,167,107,110,57,69,343,176,167,0.654320987654321,0.6022727272727273,0.6272189349112426,0.6326530612244898,0.6524390243902439,0.6079545454545454,0.6294117647058824,0.6326530612244898,0.633127069009422,0.6329636703166115,-0.001881963264077,0.0056818181818181,0.0021928297946398,0.0,-0.0001633986928104,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",ABU50,108,112,55,68,343,176,167,103,107,60,73,343,176,167,0.6625766871165644,0.6136363636363636,0.6371681415929205,0.641399416909621,0.6319018404907976,0.5852272727272727,0.607669616519174,0.6122448979591837,0.6416934046345812,0.6124246668364315,-0.0306748466257668,-0.0284090909090909,-0.0294985250737465,-0.0291545189504373,-0.0292687377981497,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 1699304546, 'solver': 'saga', 'C': 0.1}",ABU50,109,112,55,67,343,176,167,106,111,56,70,343,176,167,0.6646341463414634,0.6193181818181818,0.6411764705882353,0.6443148688046647,0.654320987654321,0.6022727272727273,0.6272189349112426,0.6326530612244898,0.6446494355317884,0.6330477039300568,-0.0103131586871424,-0.0170454545454544,-0.0139575356769927,-0.0116618075801748,-0.0116017316017316,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",ABU50,108,111,56,68,343,176,167,106,112,55,70,343,176,167,0.6585365853658537,0.6136363636363636,0.6352941176470588,0.6384839650145773,0.6583850931677019,0.6022727272727273,0.6290801186943621,0.6355685131195336,0.6386728630846278,0.635988880400645,-0.0001514921981518,-0.0113636363636363,-0.0062139989526966,-0.0029154518950437,-0.0026839826839827,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",ABU50,108,107,60,68,343,176,167,105,110,57,71,343,176,167,0.6428571428571429,0.6136363636363636,0.6279069767441862,0.6268221574344023,0.6481481481481481,0.5965909090909091,0.6213017751479291,0.6268221574344023,0.6264527629233511,0.6269624819624819,0.0052910052910052,-0.0170454545454545,-0.0066052015962571,0.0,0.0005097190391308,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 0.1}",ABU50,106,112,55,70,343,176,167,107,110,57,69,343,176,167,0.6583850931677019,0.6022727272727273,0.6290801186943621,0.6355685131195336,0.6524390243902439,0.6079545454545454,0.6294117647058824,0.6326530612244898,0.63607800696036,0.6330430353959766,-0.0059460687774579,0.0056818181818181,0.0003316460115203,-0.0029154518950437,-0.0030349715643833,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",ABU50,98,97,70,78,343,176,167,97,92,75,79,343,176,167,0.5833333333333334,0.5568181818181818,0.5697674418604651,0.5685131195335277,0.563953488372093,0.5511363636363636,0.557471264367816,0.5510204081632653,0.5687967914438502,0.551045751633987,-0.0193798449612403,-0.0056818181818181,-0.0122961774926491,-0.0174927113702624,-0.0177510398098632,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 3}",ABU50,87,103,64,89,343,176,167,89,102,65,87,343,176,167,0.5761589403973509,0.4943181818181818,0.5321100917431193,0.5539358600583091,0.577922077922078,0.5056818181818182,0.5393939393939394,0.5568513119533528,0.5554413886766827,0.5581253713606655,0.001763137524727,0.0113636363636364,0.0072838476508201,0.0029154518950437,0.0026839826839828,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",ABU50,97,105,62,79,343,176,167,93,106,61,83,343,176,167,0.610062893081761,0.5511363636363636,0.5791044776119403,0.5889212827988338,0.6038961038961039,0.5284090909090909,0.5636363636363637,0.5801749271137027,0.589478821831763,0.5812588065529242,-0.006166789185657,-0.0227272727272727,-0.0154681139755765,-0.0087463556851311,-0.0082200152788388,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",ABU50,101,101,66,75,343,176,167,99,105,62,77,343,176,167,0.6047904191616766,0.5738636363636364,0.5889212827988337,0.5889212827988338,0.6149068322981367,0.5625,0.5875370919881306,0.5947521865889213,0.589043799337917,0.5952919955861133,0.01011641313646,-0.0113636363636363,-0.001384190810703,0.0058309037900874,0.0062481962481963,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",ABU50,118,81,86,58,343,176,167,118,81,86,58,343,176,167,0.5784313725490197,0.6704545454545454,0.6210526315789473,0.5801749271137027,0.5784313725490197,0.6704545454545454,0.6210526315789473,0.5801749271137027,0.5772655122655123,0.5772655122655123,0.0,0.0,0.0,0.0,0.0,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
SVC,overall,"{'degree': 2, 'C': 1, 'kernel': 'rbf', 'random_state': 1699304546}",ABU50,93,116,51,83,343,176,167,94,116,51,82,343,176,167,0.6458333333333334,0.5284090909090909,0.58125,0.60932944606414,0.6482758620689655,0.5340909090909091,0.5856697819314641,0.6122448979591837,0.611542313895255,0.6143994567523979,0.0024425287356321,0.0056818181818181,0.004419781931464,0.0029154518950437,0.0028571428571428,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'rbf', 'random_state': 1699304546}",ABU50,94,111,56,82,343,176,167,94,112,55,82,343,176,167,0.6266666666666667,0.5340909090909091,0.5766871165644173,0.597667638483965,0.6308724832214765,0.5340909090909091,0.5784615384615385,0.6005830903790087,0.5991783380018674,0.6022086410321705,0.0042058165548097,0.0,0.0017744218971211,0.0029154518950437,0.0030303030303031,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",ABU50,140,33,134,36,343,176,167,176,0,167,0,343,176,167,0.5109489051094891,0.7954545454545454,0.6222222222222222,0.5043731778425656,0.5131195335276968,1.0,0.6782273603082851,0.5131195335276968,0.5,0.5,0.0021706284182076,0.2045454545454545,0.0560051380860628,0.0087463556851311,0.0,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",ABU50,92,108,59,84,343,176,167,99,102,65,77,343,176,167,0.609271523178808,0.5227272727272727,0.5626911314984709,0.5830903790087464,0.6036585365853658,0.5625,0.5823529411764706,0.5860058309037901,0.5848981410746117,0.5861802902979373,-0.0056129865934421,0.0397727272727272,0.0196618096779996,0.0029154518950437,0.0012821492233255,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.9, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",ABU50,117,68,99,59,343,176,167,115,67,100,61,343,176,167,0.5416666666666666,0.6647727272727273,0.596938775510204,0.5393586005830904,0.5348837209302325,0.6534090909090909,0.5882352941176471,0.5306122448979592,0.5379275952805365,0.5306213394448689,-0.0067829457364341,-0.0113636363636363,-0.0087034813925569,-0.0087463556851311,-0.0073062558356675,exp16-ABU50-feature-set1-SMOTE,True,warnings_checker_framework,set1
