model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,27,201,71,44,343,71,272,24,197,75,47,343,71,272,0.2755102040816326,0.380281690140845,0.3195266272189349,0.6647230320699709,0.2424242424242424,0.3380281690140845,0.2823529411764706,0.6443148688046647,0.5606493506493507,0.5318470418470418,-0.0330859616573901,-0.0422535211267605,-0.0371736860424643,-0.0204081632653061,-0.0288023088023089,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",BD50,12,261,11,59,343,71,272,12,262,10,59,343,71,272,0.5217391304347826,0.1690140845070422,0.2553191489361702,0.7959183673469388,0.5454545454545454,0.1690140845070422,0.2580645161290322,0.7988338192419825,0.5645935545935545,0.5664117364117363,0.0237154150197628,0.0,0.002745367192862,0.0029154518950437,0.0018181818181817,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 1699304546}",BD50,13,265,7,58,343,71,272,12,265,7,59,343,71,272,0.65,0.1830985915492957,0.2857142857142857,0.8104956268221575,0.631578947368421,0.1690140845070422,0.2666666666666666,0.8075801749271136,0.579009139009139,0.5718662818662819,-0.018421052631579,-0.0140845070422535,-0.019047619047619,-0.0029154518950438,-0.0071428571428571,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 10}",BD50,12,261,11,59,343,71,272,13,265,7,58,343,71,272,0.5217391304347826,0.1690140845070422,0.2553191489361702,0.7959183673469388,0.65,0.1830985915492957,0.2857142857142857,0.8104956268221575,0.5645598845598845,0.579009139009139,0.1282608695652174,0.0140845070422535,0.0303951367781155,0.0145772594752187,0.0144492544492544,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,13,265,7,58,343,71,272,12,264,8,59,343,71,272,0.65,0.1830985915492957,0.2857142857142857,0.8104956268221575,0.6,0.1690140845070422,0.2637362637362637,0.8046647230320699,0.579009139009139,0.5700144300144301,-0.05,-0.0140845070422535,-0.021978021978022,-0.0058309037900875,-0.0089947089947088,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 20, 'random_state': 1699304546}",BD50,13,261,11,58,343,71,272,12,265,7,59,343,71,272,0.5416666666666666,0.1830985915492957,0.2736842105263158,0.7988338192419825,0.631578947368421,0.1690140845070422,0.2666666666666666,0.8075801749271136,0.5717027417027417,0.5718662818662819,0.0899122807017543,-0.0140845070422535,-0.0070175438596491,0.0087463556851311,0.0001635401635401,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 100000000.0}",BD50,12,261,11,59,343,71,272,13,263,9,58,343,71,272,0.5217391304347826,0.1690140845070422,0.2553191489361702,0.7959183673469388,0.5909090909090909,0.1830985915492957,0.2795698924731183,0.8046647230320699,0.5645598845598845,0.5753054353054353,0.0691699604743083,0.0140845070422535,0.0242507435369481,0.0087463556851311,0.0107455507455508,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 3, 'metric': 'manhattan'}",BD50,12,240,32,59,343,71,272,12,240,32,59,343,71,272,0.2727272727272727,0.1690140845070422,0.208695652173913,0.7346938775510204,0.2727272727272727,0.1690140845070422,0.208695652173913,0.7346938775510204,0.5254304954304955,0.5254304954304955,0.0,0.0,0.0,0.0,0.0,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'distance', 'metric': 'euclidean', 'n_neighbors': 3}",BD50,15,232,40,56,343,71,272,15,232,40,56,343,71,272,0.2727272727272727,0.2112676056338028,0.238095238095238,0.7201166180758017,0.2727272727272727,0.2112676056338028,0.238095238095238,0.7201166180758017,0.5326551226551226,0.5326551226551226,0.0,0.0,0.0,0.0,0.0,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
knn_classifier,overall,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}",BD50,14,234,38,57,343,71,272,14,234,38,57,343,71,272,0.2692307692307692,0.1971830985915492,0.2276422764227642,0.7230320699708455,0.2692307692307692,0.1971830985915492,0.2276422764227642,0.7230320699708455,0.5296248196248197,0.5296248196248197,0.0,0.0,0.0,0.0,0.0,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 3}",BD50,14,238,34,57,343,71,272,14,238,34,57,343,71,272,0.2916666666666667,0.1971830985915492,0.2352941176470588,0.7346938775510204,0.2916666666666667,0.1971830985915492,0.2352941176470588,0.7346938775510204,0.5360125060125059,0.5360125060125059,0.0,0.0,0.0,0.0,0.0,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 5, 'metric': 'manhattan'}",BD50,11,242,30,60,343,71,272,11,242,30,60,343,71,272,0.2682926829268293,0.1549295774647887,0.1964285714285714,0.7376093294460642,0.2682926829268293,0.1549295774647887,0.1964285714285714,0.7376093294460642,0.5224001924001923,0.5224001924001923,0.0,0.0,0.0,0.0,0.0,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
SVC,overall,"{'degree': 2, 'kernel': 'sigmoid', 'C': 1, 'random_state': 1699304546}",BD50,5,238,34,66,343,71,272,4,247,25,67,343,71,272,0.1282051282051282,0.0704225352112676,0.0909090909090909,0.7084548104956269,0.1379310344827586,0.056338028169014,0.0799999999999999,0.7317784256559767,0.4727128427128427,0.4819336219336219,0.0097259062776304,-0.0140845070422535,-0.0109090909090909,0.0233236151603498,0.0092207792207791,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'learning_rate_init': 0.001, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,5,261,11,66,343,71,272,11,233,39,60,343,71,272,0.3125,0.0704225352112676,0.1149425287356321,0.7755102040816326,0.22,0.1549295774647887,0.1818181818181818,0.7113702623906706,0.5155459355459355,0.5053583453583453,-0.0925,0.0845070422535211,0.0668756530825496,-0.064139941690962,-0.0101875901875901,exp21-BD50-feature-set1-NO-SMOTE,False,warnings_checker_framework,set1
