model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-05},BD50,43,147,125,28,343,71,272,42,150,122,29,343,71,272,0.2559523809523809,0.6056338028169014,0.3598326359832636,0.5539358600583091,0.2560975609756097,0.5915492957746479,0.3574468085106383,0.5597667638483965,0.5724482924482925,0.5713371813371813,0.0001451800232288,-0.0140845070422535,-0.0023858274726252,0.0058309037900874,-0.0011111111111112,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
bayes_network,overall,{'var_smoothing': 1e-09},BD50,42,150,122,29,343,71,272,41,152,120,30,343,71,272,0.2560975609756097,0.5915492957746479,0.3574468085106383,0.5597667638483965,0.2546583850931677,0.5774647887323944,0.3534482758620689,0.5626822157434402,0.5708609908609908,0.5678980278980279,-0.001439175882442,-0.0140845070422535,-0.0039985326485693,0.0029154518950437,-0.0029629629629629,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",BD50,33,196,76,38,343,71,272,33,196,76,38,343,71,272,0.3027522935779816,0.4647887323943662,0.3666666666666667,0.6676384839650146,0.3027522935779816,0.4647887323943662,0.3666666666666667,0.6676384839650146,0.5935690235690235,0.5930591630591631,0.0,0.0,0.0,0.0,-0.0005098605098604,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 15}",BD50,33,197,75,38,343,71,272,33,193,79,38,343,71,272,0.3055555555555556,0.4647887323943662,0.3687150837988826,0.6705539358600583,0.2946428571428571,0.4647887323943662,0.360655737704918,0.6588921282798834,0.5954545454545455,0.5875372775372776,-0.0109126984126984,0.0,-0.0080593460939646,-0.0116618075801748,-0.0079172679172678,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 1699304546}",BD50,32,196,76,39,343,71,272,33,196,76,38,343,71,272,0.2962962962962963,0.4507042253521127,0.3575418994413407,0.6647230320699709,0.3027522935779816,0.4647887323943662,0.3666666666666667,0.6676384839650146,0.5864935064935064,0.5930928330928331,0.0064559972816853,0.0140845070422535,0.0091247672253259,0.0029154518950437,0.0065993265993267,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 20, 'random_state': 1699304546}",BD50,33,197,75,38,343,71,272,33,194,78,38,343,71,272,0.3055555555555556,0.4647887323943662,0.3687150837988826,0.6705539358600583,0.2972972972972973,0.4647887323943662,0.3626373626373626,0.6618075801749271,0.5954545454545455,0.5893891293891294,-0.0082582582582582,0.0,-0.00607772116152,-0.0087463556851311,-0.0060654160654161,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 5}",BD50,33,197,75,38,343,71,272,34,193,79,37,343,71,272,0.3055555555555556,0.4647887323943662,0.3687150837988826,0.6705539358600583,0.3008849557522124,0.4788732394366197,0.3695652173913044,0.6618075801749271,0.5954208754208754,0.5946801346801347,-0.0046705998033431,0.0140845070422535,0.0008501335924217,-0.0087463556851311,-0.0007407407407407,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",BD50,32,193,79,39,343,71,272,34,194,78,37,343,71,272,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.3035714285714285,0.4788732394366197,0.3715846994535519,0.6647230320699709,0.5808706108706109,0.5965319865319865,0.0152831402831402,0.028169014084507,0.0199363478052002,0.0087463556851311,0.0156613756613756,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",BD50,29,156,116,42,343,71,272,27,164,108,44,343,71,272,0.2,0.4084507042253521,0.2685185185185185,0.5393586005830904,0.2,0.380281690140845,0.2621359223300971,0.5568513119533528,0.4920731120731121,0.4924001924001924,0.0,-0.028169014084507,-0.0063825961884213,0.0174927113702624,0.0003270803270803,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,33,149,123,38,343,71,272,31,144,128,40,343,71,272,0.2115384615384615,0.4647887323943662,0.2907488986784141,0.5306122448979592,0.1949685534591195,0.4366197183098591,0.2695652173913043,0.5102040816326531,0.507070707070707,0.4835930735930736,-0.016569908079342,-0.028169014084507,-0.0211836812871097,-0.0204081632653061,-0.0234776334776333,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",BD50,26,166,106,45,343,71,272,29,159,113,42,343,71,272,0.1969696969696969,0.3661971830985915,0.2561576354679802,0.5597667638483965,0.204225352112676,0.4084507042253521,0.272300469483568,0.5481049562682215,0.4887590187590188,0.4968831168831169,0.0072556551429791,0.0422535211267605,0.0161428340155878,-0.0116618075801749,0.008124098124098,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,24,183,89,47,343,71,272,20,186,86,51,343,71,272,0.2123893805309734,0.3380281690140845,0.2608695652173913,0.6034985422740525,0.1886792452830188,0.2816901408450704,0.2259887005649717,0.6005830903790087,0.5053439153439153,0.4827032227032227,-0.0237101352479545,-0.056338028169014,-0.0348808646524195,-0.0029154518950438,-0.0226406926406926,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",BD50,29,160,112,42,343,71,272,31,150,122,40,343,71,272,0.2056737588652482,0.4084507042253521,0.2735849056603773,0.5510204081632653,0.2026143790849673,0.4366197183098591,0.2767857142857142,0.5276967930029155,0.4989033189033189,0.4946705146705146,-0.0030593797802808,0.028169014084507,0.0032008086253368,-0.0233236151603497,-0.0042328042328042,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 11}",BD50,31,158,114,40,343,71,272,31,157,115,40,343,71,272,0.2137931034482758,0.4366197183098591,0.287037037037037,0.5510204081632653,0.2123287671232876,0.4366197183098591,0.2857142857142857,0.5481049562682215,0.5098605098605099,0.508042328042328,-0.0014643363249882,0.0,-0.0013227513227513,-0.0029154518950437,-0.0018181818181819,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,41,136,136,30,343,71,272,40,139,133,31,343,71,272,0.231638418079096,0.5774647887323944,0.3306451612903226,0.5160349854227405,0.2312138728323699,0.5633802816901409,0.3278688524590164,0.521865889212828,0.538912938912939,0.5377344877344877,-0.0004245452467261,-0.0140845070422535,-0.0027763088313061,0.0058309037900874,-0.0011784511784512,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",BD50,47,136,136,24,343,71,272,27,178,94,44,343,71,272,0.2568306010928962,0.6619718309859155,0.3700787401574802,0.5335276967930029,0.2231404958677686,0.380281690140845,0.28125,0.597667638483965,0.5825829725829725,0.5178162578162577,-0.0336901052251275,-0.2816901408450704,-0.0888287401574802,0.064139941690962,-0.0647667147667148,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,63,58,214,8,343,71,272,45,108,164,26,343,71,272,0.2274368231046931,0.8873239436619719,0.3620689655172414,0.3527696793002915,0.215311004784689,0.6338028169014085,0.3214285714285714,0.446064139941691,0.5495574795574796,0.5153535353535353,-0.0121258183200041,-0.2535211267605634,-0.0406403940886699,0.0932944606413994,-0.0342039442039442,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'momentum': 0.99, 'early_stopping': True}",BD50,32,175,97,39,343,71,272,50,106,166,21,343,71,272,0.2480620155038759,0.4507042253521127,0.32,0.6034985422740525,0.2314814814814814,0.704225352112676,0.3484320557491289,0.4548104956268221,0.5465848965848966,0.5457335257335257,-0.0165805340223944,0.2535211267605633,0.0284320557491288,-0.1486880466472304,-0.0008513708513708,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'momentum': 0.9, 'learning_rate_init': 0.001, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,26,164,108,45,343,71,272,36,158,114,35,343,71,272,0.1940298507462686,0.3661971830985915,0.2536585365853658,0.5539358600583091,0.24,0.5070422535211268,0.3257918552036199,0.565597667638484,0.4865127465127464,0.542991822991823,0.0459701492537313,0.1408450704225352,0.072133318618254,0.0116618075801748,0.0564790764790765,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",BD50,32,150,122,39,343,71,272,36,127,145,35,343,71,272,0.2077922077922078,0.4507042253521127,0.2844444444444445,0.5306122448979592,0.1988950276243093,0.5070422535211268,0.2857142857142857,0.4752186588921283,0.5010966810966812,0.4877537277537277,-0.0088971801678984,0.056338028169014,0.0012698412698411,-0.0553935860058309,-0.0133429533429534,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,25,162,110,46,343,71,272,33,161,111,38,343,71,272,0.1851851851851851,0.352112676056338,0.2427184466019417,0.5451895043731778,0.2291666666666666,0.4647887323943662,0.3069767441860465,0.565597667638484,0.475940355940356,0.5276960076960078,0.0439814814814814,0.1126760563380281,0.0642582975841047,0.0204081632653061,0.0517556517556517,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.9, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,63,65,207,8,343,71,272,41,130,142,30,343,71,272,0.2333333333333333,0.8873239436619719,0.3695014662756598,0.3731778425655976,0.2240437158469945,0.5774647887323944,0.3228346456692914,0.4985422740524781,0.5634391534391534,0.527085137085137,-0.0092896174863388,-0.3098591549295775,-0.0466668206063684,0.1253644314868804,-0.0363540163540163,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",BD50,32,163,109,39,343,71,272,34,140,132,37,343,71,272,0.226950354609929,0.4507042253521127,0.3018867924528302,0.5685131195335277,0.2048192771084337,0.4788732394366197,0.2869198312236287,0.5072886297376094,0.5248340548340548,0.4937662337662337,-0.0221310775014953,0.028169014084507,-0.0149669612292015,-0.0612244897959183,-0.031067821067821,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",BD50,33,183,89,38,343,71,272,39,151,121,32,343,71,272,0.2704918032786885,0.4647887323943662,0.3419689119170984,0.6297376093294461,0.24375,0.5492957746478874,0.3376623376623376,0.5539358600583091,0.5684030784030784,0.5486724386724388,-0.0267418032786885,0.0845070422535211,-0.0043065742547607,-0.075801749271137,-0.0197306397306396,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_leaf': 5, 'bootstrap': False, 'random_state': 1699304546, 'min_samples_split': 2, 'n_estimators': 10, 'max_features': 0.1}",BD50,27,208,64,44,343,71,272,21,212,60,50,343,71,272,0.2967032967032967,0.380281690140845,0.3333333333333333,0.685131195335277,0.2592592592592592,0.2957746478873239,0.2763157894736842,0.6793002915451894,0.5722895622895622,0.5377585377585377,-0.0374440374440374,-0.0845070422535211,-0.0570175438596491,-0.0058309037900875,-0.0345310245310245,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 2, 'bootstrap': True, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 10}",BD50,22,221,51,49,343,71,272,22,219,53,49,343,71,272,0.3013698630136986,0.3098591549295774,0.3055555555555556,0.7084548104956269,0.2933333333333333,0.3098591549295774,0.3013698630136986,0.7026239067055393,0.5614333814333814,0.5584415584415584,-0.0080365296803652,0.0,-0.0041856925418569,-0.0058309037900875,-0.0029918229918229,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'random_state': 1699304546, 'min_samples_split': 2, 'max_depth': 5, 'bootstrap': True, 'n_estimators': 10, 'min_samples_leaf': 2, 'max_features': 0.1}",BD50,24,194,78,47,343,71,272,26,194,78,45,343,71,272,0.2352941176470588,0.3380281690140845,0.2774566473988439,0.6355685131195336,0.25,0.3661971830985915,0.2971428571428571,0.641399416909621,0.5256806156806156,0.5399663299663299,0.0147058823529411,0.028169014084507,0.0196862097440132,0.0058309037900874,0.0142857142857142,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'bootstrap': False, 'random_state': 1699304546, 'min_samples_split': 2, 'max_depth': 5, 'n_estimators': 10, 'min_samples_leaf': 2, 'max_features': 0.1}",BD50,26,188,84,45,343,71,272,29,190,82,42,343,71,272,0.2363636363636363,0.3661971830985915,0.287292817679558,0.6239067055393586,0.2612612612612612,0.4084507042253521,0.3186813186813186,0.6384839650145773,0.5294324194324194,0.5544973544973545,0.0248976248976248,0.0422535211267605,0.0313885010017606,0.0145772594752187,0.0250649350649351,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'n_estimators': 100, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.1}",BD50,23,201,71,48,343,71,272,24,199,73,47,343,71,272,0.2446808510638297,0.323943661971831,0.2787878787878788,0.6530612244897959,0.2474226804123711,0.3380281690140845,0.2857142857142857,0.6501457725947521,0.5319095719095719,0.5348725348725349,0.0027418293485413,0.0140845070422535,0.0069264069264068,-0.0029154518950437,0.002962962962963,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'bootstrap': False, 'min_samples_leaf': 4, 'random_state': 1699304546, 'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.1}",BD50,24,205,67,47,343,71,272,26,197,75,45,343,71,272,0.2637362637362637,0.3380281690140845,0.2962962962962963,0.6676384839650146,0.2574257425742574,0.3661971830985915,0.3023255813953489,0.6501457725947521,0.5458826358826359,0.5455218855218854,-0.0063105211620063,0.028169014084507,0.0060292850990525,-0.0174927113702624,-0.0003607503607504,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'bootstrap': False, 'min_samples_split': 5, 'random_state': 1699304546, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 10}",BD50,25,212,60,46,343,71,272,28,199,73,43,343,71,272,0.2941176470588235,0.352112676056338,0.3205128205128205,0.6909620991253644,0.2772277227722772,0.3943661971830985,0.3255813953488372,0.6618075801749271,0.5663636363636364,0.5642231842231842,-0.0168899242865462,0.0422535211267605,0.0050685748360167,-0.0291545189504373,-0.0021404521404522,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'min_samples_leaf': 5, 'bootstrap': False, 'random_state': 1699304546, 'min_samples_split': 2, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10}",BD50,29,211,61,42,343,71,272,26,200,72,45,343,71,272,0.3222222222222222,0.4084507042253521,0.3602484472049689,0.6997084548104956,0.2653061224489796,0.3661971830985915,0.3076923076923077,0.6588921282798834,0.5931168831168832,0.5515873015873016,-0.0569160997732426,-0.0422535211267605,-0.0525561395126611,-0.0408163265306121,-0.0415295815295815,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
randomForest_classifier,overall,"{'bootstrap': False, 'random_state': 1699304546, 'min_samples_split': 2, 'max_depth': 5, 'n_estimators': 50, 'max_features': 0.5, 'min_samples_leaf': 2}",BD50,25,211,61,46,343,71,272,23,218,54,48,343,71,272,0.2906976744186046,0.352112676056338,0.3184713375796178,0.6880466472303207,0.2987012987012987,0.323943661971831,0.3108108108108108,0.7026239067055393,0.5644781144781146,0.5631890331890331,0.008003624282694,-0.028169014084507,-0.007660526768807,0.0145772594752185,-0.0012890812890814,exp86-BD50-feature-set3-SMOTE,True,warnings_checker_framework,set3
