model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",PBU,142,70,65,167,444,309,135,142,70,65,167,444,309,135,0.6859903381642513,0.459546925566343,0.5503875968992248,0.4774774774774775,0.6859903381642513,0.459546925566343,0.5503875968992248,0.4774774774774775,0.4890054253089684,0.4890054253089684,0.0,0.0,0.0,0.0,0.0,exp68-PBU-feature-set2-SMOTE,True
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",PBU,264,27,108,45,444,309,135,264,27,108,45,444,309,135,0.7096774193548387,0.8543689320388349,0.775330396475771,0.6554054054054054,0.7096774193548387,0.8543689320388349,0.775330396475771,0.6554054054054054,0.5272078265468007,0.5272078265468007,0.0,0.0,0.0,0.0,0.0,exp68-PBU-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",PBU,259,28,107,50,444,309,135,259,28,107,50,444,309,135,0.7076502732240437,0.8381877022653722,0.7674074074074074,0.6463963963963963,0.7076502732240437,0.8381877022653722,0.7674074074074074,0.6463963963963963,0.522847014121472,0.522847014121472,0.0,0.0,0.0,0.0,0.0,exp68-PBU-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 1, 'kernel': 'sigmoid'}",PBU,163,59,76,146,444,309,135,160,59,76,149,444,309,135,0.6820083682008368,0.5275080906148867,0.594890510948905,0.5,0.6779661016949152,0.517799352750809,0.5871559633027522,0.4932432432432432,0.4823471806020721,0.4775084709246527,-0.0040422665059215,-0.0097087378640776,-0.0077345476461527,-0.0067567567567567,-0.0048387096774193,exp68-PBU-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,157,70,65,152,444,309,135,157,70,65,152,444,309,135,0.7072072072072072,0.5080906148867314,0.591337099811676,0.5112612612612613,0.7072072072072072,0.5080906148867314,0.591337099811676,0.5112612612612613,0.5134105019879742,0.5134105019879742,0.0,0.0,0.0,0.0,0.0,exp68-PBU-feature-set2-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",PBU,151,81,54,158,444,309,135,152,79,56,157,444,309,135,0.7365853658536585,0.4886731391585761,0.5875486381322957,0.5225225225225225,0.7307692307692307,0.4919093851132686,0.5880077369439071,0.5202702702702703,0.5444738233738763,0.5386793191922754,-0.0058161350844277,0.0032362459546925,0.0004590988116113,-0.0022522522522522,-0.0057945041816008,exp68-PBU-feature-set2-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 9}",PBU,190,64,71,119,444,309,135,190,64,71,119,444,309,135,0.7279693486590039,0.6148867313915858,0.6666666666666667,0.5720720720720721,0.7279693486590039,0.6148867313915858,0.6666666666666667,0.5720720720720721,0.5446256145092739,0.5446256145092739,0.0,0.0,0.0,0.0,0.0,exp68-PBU-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,185,69,66,124,444,309,135,185,68,67,124,444,309,135,0.7370517928286853,0.598705501618123,0.6607142857142857,0.5720720720720721,0.7341269841269841,0.598705501618123,0.659536541889483,0.5698198198198198,0.5551060579352487,0.5514023542315452,-0.0029248087017011,0.0,-0.0011777438248027,-0.0022522522522523,-0.0037037037037035,exp68-PBU-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",PBU,162,72,63,147,444,309,135,168,68,67,141,444,309,135,0.72,0.5242718446601942,0.6067415730337079,0.527027027027027,0.7148936170212766,0.5436893203883495,0.6176470588235295,0.5315315315315315,0.5288559844879253,0.5237979121374151,-0.0051063829787233,0.0194174757281553,0.0109054857898216,0.0045045045045045,-0.0050580723505101,exp68-PBU-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'C': 0.1, 'solver': 'liblinear'}",PBU,157,63,72,152,444,309,135,163,63,72,146,444,309,135,0.6855895196506551,0.5080906148867314,0.5836431226765799,0.4954954954954955,0.6936170212765957,0.5275080906148867,0.5992647058823529,0.509009009009009,0.4875110170985369,0.497161995416887,0.0080275016259406,0.0194174757281553,0.015621583205773,0.0135135135135135,0.0096509783183501,exp68-PBU-feature-set2-SMOTE,True
