model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},PBU,123,59,39,123,344,246,98,123,58,40,123,344,246,98,0.7592592592592593,0.5,0.6029411764705882,0.5290697674418605,0.754601226993865,0.5,0.6014669926650366,0.5261627906976745,0.5498549946294308,0.5446734693877551,-0.0046580322653942,0.0,-0.0014741838055516,-0.002906976744186,-0.0051815252416757,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",PBU,161,51,47,85,344,246,98,164,50,48,82,344,246,98,0.7740384615384616,0.6544715447154471,0.709251101321586,0.6162790697674418,0.7735849056603774,0.6666666666666666,0.7161572052401747,0.622093023255814,0.5873243823845328,0.588265306122449,-0.0004535558780841,0.0121951219512195,0.0069061039185887,0.0058139534883721,0.0009409237379162,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",PBU,162,51,47,84,344,246,98,162,51,47,84,344,246,98,0.7751196172248804,0.6585365853658537,0.7120879120879121,0.6191860465116279,0.7751196172248804,0.6585365853658537,0.7120879120879121,0.6191860465116279,0.5891836734693878,0.5891836734693878,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",PBU,171,48,50,75,344,246,98,172,47,51,74,344,246,98,0.7737556561085973,0.6951219512195121,0.7323340471092077,0.6366279069767442,0.7713004484304933,0.6991869918699187,0.7334754797441364,0.6366279069767442,0.5915982814178302,0.5886390977443609,-0.002455207678104,0.0040650406504065,0.0011414326349287,0.0,-0.0029591836734693,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,110,59,39,136,344,246,98,110,59,39,136,344,246,98,0.738255033557047,0.4471544715447154,0.5569620253164557,0.4912790697674418,0.738255033557047,0.4471544715447154,0.5569620253164557,0.4912790697674418,0.5246627282491945,0.5246627282491945,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",PBU,109,57,41,137,344,246,98,109,57,41,137,344,246,98,0.7266666666666667,0.4430894308943089,0.5505050505050505,0.4825581395348837,0.7266666666666667,0.4430894308943089,0.5505050505050505,0.4825581395348837,0.5128442534908702,0.5128442534908702,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
SVC,overall,"{'degree': 2, 'kernel': 'sigmoid', 'C': 1, 'random_state': 1699304546}",PBU,132,58,40,114,344,246,98,132,58,40,114,344,246,98,0.7674418604651163,0.5365853658536586,0.631578947368421,0.5523255813953488,0.7674418604651163,0.5365853658536586,0.631578947368421,0.5523255813953488,0.5646605800214822,0.5646605800214822,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
SVC,overall,"{'degree': 2, 'C': 1, 'kernel': 'rbf', 'random_state': 1699304546}",PBU,123,52,46,123,344,246,98,123,52,46,123,344,246,98,0.727810650887574,0.5,0.5927710843373495,0.5087209302325582,0.727810650887574,0.5,0.5927710843373495,0.5087209302325582,0.5159301825993556,0.5159301825993556,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 1699304546}",PBU,130,58,40,116,344,246,98,130,58,40,116,344,246,98,0.7647058823529411,0.5284552845528455,0.625,0.5465116279069767,0.7647058823529411,0.5284552845528455,0.625,0.5465116279069767,0.5605789473684211,0.5605789473684211,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,216,11,87,30,344,246,98,41,79,19,205,344,246,98,0.7128712871287128,0.8780487804878049,0.7868852459016393,0.6598837209302325,0.6833333333333333,0.1666666666666666,0.2679738562091503,0.3488372093023256,0.4963071965628356,0.4877207303974222,-0.0295379537953794,-0.7113821138211383,-0.5189113896924891,-0.3110465116279069,-0.0085864661654134,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
mlp_classifier,overall,"{'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
mlp_classifier,overall,"{'momentum': 0.9, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp38-PBU-feature-set2-SMOTE,True,warnings_infer,set2
