model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",BD50,17,311,47,69,444,86,358,14,324,34,72,444,86,358,0.265625,0.1976744186046511,0.2266666666666666,0.7387387387387387,0.2916666666666667,0.1627906976744186,0.208955223880597,0.7612612612612613,0.5333701555739667,0.5345496179692535,0.0260416666666666,-0.0348837209302325,-0.0177114427860695,0.0225225225225225,0.0011794623952867,exp46-BD50-feature-set2-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 1, 'kernel': 'sigmoid'}",BD50,6,349,9,80,444,86,358,6,349,9,80,444,86,358,0.4,0.0697674418604651,0.1188118811881188,0.7995495495495496,0.4,0.0697674418604651,0.1188118811881188,0.7995495495495496,0.5227745558317224,0.5227745558317224,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'weights': 'uniform', 'metric': 'euclidean'}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'distance', 'n_neighbors': 3, 'metric': 'euclidean'}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 3, 'metric': 'euclidean'}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'C': 100000000.0, 'penalty': 'l1'}",BD50,6,352,6,80,444,86,358,6,352,6,80,444,86,358,0.5,0.0697674418604651,0.1224489795918367,0.8063063063063063,0.5,0.0697674418604651,0.1224489795918367,0.8063063063063063,0.5266144251127682,0.5266144251127682,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 42, 'C': 5, 'penalty': 'l1'}",BD50,5,352,6,81,444,86,358,3,354,4,83,444,86,358,0.4545454545454545,0.0581395348837209,0.1030927835051546,0.8040540540540541,0.4285714285714285,0.0348837209302325,0.064516129032258,0.8040540540540541,0.5210588695572126,0.5120719414526373,-0.0259740259740259,-0.0232558139534883,-0.0385766544728965,0.0,-0.0089869281045752,exp46-BD50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 100000000.0}",BD50,6,352,6,80,444,86,358,6,351,7,80,444,86,358,0.5,0.0697674418604651,0.1224489795918367,0.8063063063063063,0.4615384615384615,0.0697674418604651,0.1212121212121212,0.8040540540540541,0.5266144251127682,0.5252059744085429,-0.0384615384615384,0.0,-0.0012368583797155,-0.0022522522522522,-0.0014084507042253,exp46-BD50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 10, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",BD50,5,352,6,81,444,86,358,5,352,6,81,444,86,358,0.4545454545454545,0.0581395348837209,0.1030927835051546,0.8040540540540541,0.4545454545454545,0.0581395348837209,0.1030927835051546,0.8040540540540541,0.5210588695572126,0.5210588695572126,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'C': 20, 'random_state': 42, 'solver': 'liblinear'}",BD50,6,352,6,80,444,86,358,6,352,6,80,444,86,358,0.5,0.0697674418604651,0.1224489795918367,0.8063063063063063,0.5,0.0697674418604651,0.1224489795918367,0.8063063063063063,0.5266144251127682,0.5266144251127682,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'max_features': 'sqrt', 'max_depth': 5, 'random_state': 42, 'min_samples_leaf': 2, 'min_samples_split': 2, 'bootstrap': True, 'n_estimators': 10}",BD50,5,349,9,81,444,86,358,9,346,12,77,444,86,358,0.3571428571428571,0.0581395348837209,0.1,0.7972972972972973,0.4285714285714285,0.1046511627906976,0.1682242990654205,0.7995495495495496,0.5165262818742521,0.5358499033416184,0.0714285714285714,0.0465116279069767,0.0682242990654205,0.0022522522522523,0.0193236214673663,exp46-BD50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'random_state': 42, 'max_depth': 10, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10}",BD50,13,336,22,73,444,86,358,15,334,24,71,444,86,358,0.3714285714285714,0.1511627906976744,0.2148760330578512,0.786036036036036,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.5454121789560895,0.5540723096750437,0.0131868131868131,0.0232558139534883,0.0251239669421488,0.0,0.0086601307189542,exp46-BD50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'random_state': 42, 'min_samples_split': 5, 'max_depth': 10, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.5, 'min_samples_leaf': 1}",BD50,16,333,25,70,444,86,358,16,333,25,70,444,86,358,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.5581998527110376,0.5581998527110376,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'max_depth': 5, 'random_state': 42, 'n_estimators': 50, 'max_features': 0.5, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 10}",BD50,10,341,17,76,444,86,358,10,341,17,76,444,86,358,0.3703703703703703,0.1162790697674418,0.1769911504424778,0.7905405405405406,0.3703703703703703,0.1162790697674418,0.1769911504424778,0.7905405405405406,0.5340950934364356,0.5340950934364356,0.0,0.0,0.0,0.0,0.0,exp46-BD50-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'max_features': 'sqrt', 'max_depth': 5, 'random_state': 42, 'min_samples_split': 2, 'n_estimators': 10, 'bootstrap': False, 'min_samples_leaf': 1}",BD50,10,344,14,76,444,86,358,8,344,14,78,444,86,358,0.4166666666666667,0.1162790697674418,0.1818181818181818,0.7972972972972973,0.3636363636363636,0.0930232558139534,0.1481481481481481,0.7927927927927928,0.5382617601031023,0.5268825370523796,-0.053030303030303,-0.0232558139534883,-0.0336700336700336,-0.0045045045045044,-0.0113792230507226,exp46-BD50-feature-set2-NO-SMOTE,False
