model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,tp_cw,tn_cw,fp_cw,fn_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,6,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,21,3,10,10,21,3,10,10,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.5454545454545454,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.5454545454545454,0.4540942928039702,0.4540942928039702,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,6,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,21,3,10,10,21,3,10,10,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.5454545454545454,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.5454545454545454,0.4540942928039702,0.4540942928039702,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,7,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,19,9,4,12,19,9,4,12,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.6363636363636364,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.6363636363636364,0.6526054590570719,0.6526054590570719,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,7,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,19,9,4,12,19,9,4,12,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.6363636363636364,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.6363636363636364,0.6526054590570719,0.6526054590570719,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,8,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,19,7,6,12,20,7,6,11,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.7692307692307693,0.6451612903225806,0.7017543859649122,0.6136363636363636,0.5756823821339949,0.5918114143920595,0.009230769230769265,0.032258064516129004,0.02318295739348375,0.022727272727272707,0.016129032258064613,exp1-Kendals-PBU,True
SVC,8,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,19,7,6,12,20,7,6,11,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.7692307692307693,0.6451612903225806,0.7017543859649122,0.6136363636363636,0.5756823821339949,0.5918114143920595,0.009230769230769265,0.032258064516129004,0.02318295739348375,0.022727272727272707,0.016129032258064613,exp1-Kendals-PBU,True
SVC,9,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,20,2,11,11,20,2,11,11,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.5,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.5,0.39950372208436724,0.39950372208436724,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,9,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,20,2,11,11,20,2,11,11,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.5,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.5,0.39950372208436724,0.39950372208436724,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,10,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,22,3,11,8,22,3,11,8,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.5681818181818182,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.5681818181818182,0.4738095238095238,0.4738095238095238,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,10,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,22,3,11,8,22,3,11,8,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.5681818181818182,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.5681818181818182,0.4738095238095238,0.4738095238095238,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,overall,"c - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,194,57,78,115,200,55,80,109,0.7132352941176471,0.627831715210356,0.6678141135972461,0.5653153153153153,0.7142857142857143,0.6472491909385113,0.6791171477079796,0.5743243243243243,0.5258992083185632,0.5284337705305447,0.0010504201680672232,0.01941747572815533,0.011303034110733523,0.009009009009009028,0.0025345622119815614,exp1-Kendals-PBU,True
SVC,overall,"cw - {'C': 0.1, 'random_state': 42, 'kernel': 'rbf'}",PBU,194,57,78,115,200,55,80,109,0.7132352941176471,0.627831715210356,0.6678141135972461,0.5653153153153153,0.7142857142857143,0.6472491909385113,0.6791171477079796,0.5743243243243243,0.5258992083185632,0.5284337705305447,0.0010504201680672232,0.01941747572815533,0.011303034110733523,0.009009009009009028,0.0025345622119815614,exp1-Kendals-PBU,True
SVC,1,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,15,7,7,16,14,7,7,17,0.6818181818181818,0.4838709677419355,0.5660377358490567,0.4888888888888889,0.6666666666666666,0.45161290322580644,0.5384615384615384,0.4666666666666667,0.49193548387096775,0.47580645161290325,-0.015151515151515138,-0.03225806451612906,-0.027576197387518264,-0.0222222222222222,-0.016129032258064502,exp1-Kendals-PBU,True
SVC,1,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,15,7,7,16,14,7,7,17,0.6818181818181818,0.4838709677419355,0.5660377358490567,0.4888888888888889,0.6666666666666666,0.45161290322580644,0.5384615384615384,0.4666666666666667,0.49193548387096775,0.47580645161290325,-0.015151515151515138,-0.03225806451612906,-0.027576197387518264,-0.0222222222222222,-0.016129032258064502,exp1-Kendals-PBU,True
SVC,2,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,20,11,3,11,20,11,3,11,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.6888888888888889,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.6888888888888889,0.7154377880184332,0.7154377880184332,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,2,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,20,11,3,11,20,11,3,11,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.6888888888888889,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.6888888888888889,0.7154377880184332,0.7154377880184332,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,3,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,16,7,7,15,16,7,7,15,0.6956521739130435,0.5161290322580645,0.5925925925925926,0.5111111111111111,0.6956521739130435,0.5161290322580645,0.5925925925925926,0.5111111111111111,0.5080645161290323,0.5080645161290323,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,3,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,16,7,7,15,16,7,7,15,0.6956521739130435,0.5161290322580645,0.5925925925925926,0.5111111111111111,0.6956521739130435,0.5161290322580645,0.5925925925925926,0.5111111111111111,0.5080645161290323,0.5080645161290323,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,4,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,21,7,7,10,21,7,7,10,0.75,0.6774193548387096,0.7118644067796611,0.6222222222222222,0.75,0.6774193548387096,0.7118644067796611,0.6222222222222222,0.5887096774193548,0.5887096774193548,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,4,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,21,7,7,10,21,7,7,10,0.75,0.6774193548387096,0.7118644067796611,0.6222222222222222,0.75,0.6774193548387096,0.7118644067796611,0.6222222222222222,0.5887096774193548,0.5887096774193548,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,5,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,18,9,4,13,18,9,4,13,0.8181818181818182,0.5806451612903226,0.679245283018868,0.6136363636363636,0.8181818181818182,0.5806451612903226,0.679245283018868,0.6136363636363636,0.6364764267990075,0.6364764267990075,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,5,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,18,9,4,13,18,9,4,13,0.8181818181818182,0.5806451612903226,0.679245283018868,0.6136363636363636,0.8181818181818182,0.5806451612903226,0.679245283018868,0.6136363636363636,0.6364764267990075,0.6364764267990075,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,6,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,17,8,5,14,17,8,5,14,0.7727272727272727,0.5483870967741935,0.6415094339622641,0.5681818181818182,0.7727272727272727,0.5483870967741935,0.6415094339622641,0.5681818181818182,0.5818858560794045,0.5818858560794045,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,6,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,17,8,5,14,17,8,5,14,0.7727272727272727,0.5483870967741935,0.6415094339622641,0.5681818181818182,0.7727272727272727,0.5483870967741935,0.6415094339622641,0.5681818181818182,0.5818858560794045,0.5818858560794045,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,7,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,19,8,5,12,19,8,5,12,0.7916666666666666,0.6129032258064516,0.6909090909090909,0.6136363636363636,0.7916666666666666,0.6129032258064516,0.6909090909090909,0.6136363636363636,0.6141439205955335,0.6141439205955335,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,7,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,19,8,5,12,19,8,5,12,0.7916666666666666,0.6129032258064516,0.6909090909090909,0.6136363636363636,0.7916666666666666,0.6129032258064516,0.6909090909090909,0.6136363636363636,0.6141439205955335,0.6141439205955335,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,8,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,18,11,2,13,18,11,2,13,0.9,0.5806451612903226,0.7058823529411764,0.6590909090909091,0.9,0.5806451612903226,0.7058823529411764,0.6590909090909091,0.7133995037220843,0.7133995037220843,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,8,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,18,11,2,13,18,11,2,13,0.9,0.5806451612903226,0.7058823529411764,0.6590909090909091,0.9,0.5806451612903226,0.7058823529411764,0.6590909090909091,0.7133995037220843,0.7133995037220843,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,9,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,20,3,10,11,20,3,10,11,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.5227272727272727,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.5227272727272727,0.4379652605459057,0.4379652605459057,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,9,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,20,3,10,11,20,3,10,11,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.5227272727272727,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.5227272727272727,0.4379652605459057,0.4379652605459057,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,10,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,25,2,12,5,25,2,12,5,0.6756756756756757,0.8333333333333334,0.746268656716418,0.6136363636363636,0.6756756756756757,0.8333333333333334,0.746268656716418,0.6136363636363636,0.48809523809523814,0.48809523809523814,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,10,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,25,2,12,5,25,2,12,5,0.6756756756756757,0.8333333333333334,0.746268656716418,0.6136363636363636,0.6756756756756757,0.8333333333333334,0.746268656716418,0.6136363636363636,0.48809523809523814,0.48809523809523814,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,overall,"c - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,189,73,62,120,188,73,62,121,0.7529880478087649,0.6116504854368932,0.675,0.5900900900900901,0.752,0.6084142394822006,0.6726296958855098,0.5878378378378378,0.5776113671274962,0.5759984639016897,-0.0009880478087649358,-0.003236245954692518,-0.0023703041144902404,-0.0022522522522522292,-0.001612903225806428,exp1-Kendals-PBU,True
SVC,overall,"cw - {'random_state': 42, 'C': 1, 'kernel': 'rbf'}",PBU,189,73,62,120,188,73,62,121,0.7529880478087649,0.6116504854368932,0.675,0.5900900900900901,0.752,0.6084142394822006,0.6726296958855098,0.5878378378378378,0.5776113671274962,0.5759984639016897,-0.0009880478087649358,-0.003236245954692518,-0.0023703041144902404,-0.0022522522522522292,-0.001612903225806428,exp1-Kendals-PBU,True
SVC,1,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,17,7,7,14,17,6,8,14,0.7083333333333334,0.5483870967741935,0.6181818181818182,0.5333333333333333,0.68,0.5483870967741935,0.6071428571428571,0.5111111111111111,0.5241935483870968,0.48847926267281105,-0.02833333333333332,0.0,-0.01103896103896107,-0.022222222222222254,-0.0357142857142857,exp1-Kendals-PBU,True
SVC,1,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,17,7,7,14,17,6,8,14,0.7083333333333334,0.5483870967741935,0.6181818181818182,0.5333333333333333,0.68,0.5483870967741935,0.6071428571428571,0.5111111111111111,0.5241935483870968,0.48847926267281105,-0.02833333333333332,0.0,-0.01103896103896107,-0.022222222222222254,-0.0357142857142857,exp1-Kendals-PBU,True
SVC,2,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,15,9,5,16,16,5,9,15,0.75,0.4838709677419355,0.5882352941176471,0.5333333333333333,0.64,0.5161290322580645,0.5714285714285714,0.4666666666666667,0.5633640552995391,0.4366359447004608,-0.10999999999999999,0.032258064516129004,-0.01680672268907568,-0.06666666666666665,-0.12672811059907835,exp1-Kendals-PBU,True
SVC,2,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,15,9,5,16,16,5,9,15,0.75,0.4838709677419355,0.5882352941176471,0.5333333333333333,0.64,0.5161290322580645,0.5714285714285714,0.4666666666666667,0.5633640552995391,0.4366359447004608,-0.10999999999999999,0.032258064516129004,-0.01680672268907568,-0.06666666666666665,-0.12672811059907835,exp1-Kendals-PBU,True
SVC,3,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,23,4,10,8,16,6,8,15,0.696969696969697,0.7419354838709677,0.71875,0.6,0.6666666666666666,0.5161290322580645,0.5818181818181819,0.4888888888888889,0.5138248847926268,0.47235023041474655,-0.030303030303030387,-0.22580645161290325,-0.1369318181818181,-0.1111111111111111,-0.04147465437788023,exp1-Kendals-PBU,True
SVC,3,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,23,4,10,8,16,6,8,15,0.696969696969697,0.7419354838709677,0.71875,0.6,0.6666666666666666,0.5161290322580645,0.5818181818181819,0.4888888888888889,0.5138248847926268,0.47235023041474655,-0.030303030303030387,-0.22580645161290325,-0.1369318181818181,-0.1111111111111111,-0.04147465437788023,exp1-Kendals-PBU,True
SVC,4,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,13,9,5,18,17,5,9,14,0.7222222222222222,0.41935483870967744,0.5306122448979592,0.4888888888888889,0.6538461538461539,0.5483870967741935,0.5964912280701755,0.4888888888888889,0.5311059907834101,0.4527649769585253,-0.06837606837606836,0.12903225806451607,0.0658789831722163,0.0,-0.07834101382488484,exp1-Kendals-PBU,True
SVC,4,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,13,9,5,18,17,5,9,14,0.7222222222222222,0.41935483870967744,0.5306122448979592,0.4888888888888889,0.6538461538461539,0.5483870967741935,0.5964912280701755,0.4888888888888889,0.5311059907834101,0.4527649769585253,-0.06837606837606836,0.12903225806451607,0.0658789831722163,0.0,-0.07834101382488484,exp1-Kendals-PBU,True
SVC,5,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,16,2,11,15,16,2,11,15,0.5925925925925926,0.5161290322580645,0.5517241379310345,0.4090909090909091,0.5925925925925926,0.5161290322580645,0.5517241379310345,0.4090909090909091,0.3349875930521092,0.3349875930521092,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,5,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,16,2,11,15,16,2,11,15,0.5925925925925926,0.5161290322580645,0.5517241379310345,0.4090909090909091,0.5925925925925926,0.5161290322580645,0.5517241379310345,0.4090909090909091,0.3349875930521092,0.3349875930521092,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,6,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,19,7,6,12,19,7,6,12,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.5756823821339949,0.5756823821339949,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,6,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,19,7,6,12,19,7,6,12,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.76,0.6129032258064516,0.6785714285714285,0.5909090909090909,0.5756823821339949,0.5756823821339949,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,7,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,15,9,4,16,16,4,9,15,0.7894736842105263,0.4838709677419355,0.6,0.5454545454545454,0.64,0.5161290322580645,0.5714285714285714,0.45454545454545453,0.5880893300248139,0.4119106699751861,-0.14947368421052631,0.032258064516129004,-0.02857142857142858,-0.09090909090909088,-0.1761786600496278,exp1-Kendals-PBU,True
SVC,7,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,15,9,4,16,16,4,9,15,0.7894736842105263,0.4838709677419355,0.6,0.5454545454545454,0.64,0.5161290322580645,0.5714285714285714,0.45454545454545453,0.5880893300248139,0.4119106699751861,-0.14947368421052631,0.032258064516129004,-0.02857142857142858,-0.09090909090909088,-0.1761786600496278,exp1-Kendals-PBU,True
SVC,8,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,21,6,7,10,21,6,7,10,0.75,0.6774193548387096,0.7118644067796611,0.6136363636363636,0.75,0.6774193548387096,0.7118644067796611,0.6136363636363636,0.5694789081885856,0.5694789081885856,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,8,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,21,6,7,10,21,6,7,10,0.75,0.6774193548387096,0.7118644067796611,0.6136363636363636,0.75,0.6774193548387096,0.7118644067796611,0.6136363636363636,0.5694789081885856,0.5694789081885856,0.0,0.0,0.0,0.0,0.0,exp1-Kendals-PBU,True
SVC,9,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,10,6,7,21,20,6,7,11,0.5882352941176471,0.3225806451612903,0.41666666666666663,0.36363636363636365,0.7407407407407407,0.6451612903225806,0.689655172413793,0.5909090909090909,0.3920595533498759,0.5533498759305211,0.15250544662309362,0.3225806451612903,0.2729885057471264,0.2272727272727273,0.16129032258064518,exp1-Kendals-PBU,True
SVC,9,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,10,6,7,21,20,6,7,11,0.5882352941176471,0.3225806451612903,0.41666666666666663,0.36363636363636365,0.7407407407407407,0.6451612903225806,0.689655172413793,0.5909090909090909,0.3920595533498759,0.5533498759305211,0.15250544662309362,0.3225806451612903,0.2729885057471264,0.2272727272727273,0.16129032258064518,exp1-Kendals-PBU,True
SVC,10,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,13,5,9,17,18,7,7,12,0.5909090909090909,0.43333333333333335,0.5,0.4090909090909091,0.72,0.6,0.6545454545454547,0.5681818181818182,0.3952380952380952,0.55,0.12909090909090903,0.16666666666666663,0.15454545454545465,0.15909090909090912,0.15476190476190482,exp1-Kendals-PBU,True
SVC,10,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,13,5,9,17,18,7,7,12,0.5909090909090909,0.43333333333333335,0.5,0.4090909090909091,0.72,0.6,0.6545454545454547,0.5681818181818182,0.3952380952380952,0.55,0.12909090909090903,0.16666666666666663,0.15454545454545465,0.15909090909090912,0.15476190476190482,exp1-Kendals-PBU,True
SVC,overall,"c - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,162,64,71,147,176,54,81,133,0.6952789699570815,0.5242718446601942,0.5977859778597785,0.509009009009009,0.6848249027237354,0.56957928802589,0.6219081272084804,0.5180180180180181,0.49880243412501474,0.484563984402694,-0.010454067233346076,0.04530744336569581,0.024122149348701938,0.009009009009009028,-0.014238449722320745,exp1-Kendals-PBU,True
SVC,overall,"cw - {'kernel': 'sigmoid', 'C': 1, 'random_state': 42}",PBU,162,64,71,147,176,54,81,133,0.6952789699570815,0.5242718446601942,0.5977859778597785,0.509009009009009,0.6848249027237354,0.56957928802589,0.6219081272084804,0.5180180180180181,0.49880243412501474,0.484563984402694,-0.010454067233346076,0.04530744336569581,0.024122149348701938,0.009009009009009028,-0.014238449722320745,exp1-Kendals-PBU,True
SVC,1,"c - {'C': 10, 'kernel': 'sigmoid', 'random_state': 42}",PBU,18,7,7,13,12,10,4,19,0.72,0.5806451612903226,0.6428571428571428,0.5555555555555556,0.75,0.3870967741935484,0.5106382978723403,0.4888888888888889,0.5403225806451613,0.5506912442396313,0.030000000000000027,-0.19354838709677424,-0.13221884498480252,-0.06666666666666671,0.010368663594470084,exp1-Kendals-PBU,True
SVC,1,"cw - {'C': 10, 'kernel': 'sigmoid', 'random_state': 42}",PBU,18,7,7,13,12,10,4,19,0.72,0.5806451612903226,0.6428571428571428,0.5555555555555556,0.75,0.3870967741935484,0.5106382978723403,0.4888888888888889,0.5403225806451613,0.5506912442396313,0.030000000000000027,-0.19354838709677424,-0.13221884498480252,-0.06666666666666671,0.010368663594470084,exp1-Kendals-PBU,True
SVC,2,"c - {'C': 10, 'kernel': 'sigmoid', 'random_state': 42}",PBU,22,7,7,9,14,5,9,17,0.7586206896551724,0.7096774193548387,0.7333333333333333,0.6444444444444445,0.6086956521739131,0.45161290322580644,0.5185185185185185,0.4222222222222222,0.6048387096774194,0.40437788018433174,-0.1499250374812593,-0.2580645161290323,-0.2148148148148148,-0.22222222222222227,-0.20046082949308763,exp1-Kendals-PBU,True
SVC,2,"cw - {'C': 10, 'kernel': 'sigmoid', 'random_state': 42}",PBU,22,7,7,9,14,5,9,17,0.7586206896551724,0.7096774193548387,0.7333333333333333,0.6444444444444445,0.6086956521739131,0.45161290322580644,0.5185185185185185,0.4222222222222222,0.6048387096774194,0.40437788018433174,-0.1499250374812593,-0.2580645161290323,-0.2148148148148148,-0.22222222222222227,-0.20046082949308763,exp1-Kendals-PBU,True
