model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",ABU50,102,118,103,121,444,223,221,105,119,102,118,444,223,221,0.4975609756097561,0.4573991031390134,0.4766355140186916,0.4954954954954955,0.5072463768115942,0.4708520179372197,0.4883720930232558,0.5045045045045045,0.4960606060606061,0.505,0.0096854012018381,0.0134529147982063,0.0117365790045642,0.0090090090090089,0.0089393939393939,exp83-ABU50-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",ABU50,125,135,86,98,444,223,221,125,135,86,98,444,223,221,0.5924170616113744,0.5605381165919282,0.576036866359447,0.5855855855855856,0.5924170616113744,0.5605381165919282,0.576036866359447,0.5855855855855856,0.5855050505050505,0.5855050505050505,0.0,0.0,0.0,0.0,0.0,exp83-ABU50-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",ABU50,124,130,91,99,444,223,221,124,130,91,99,444,223,221,0.5767441860465117,0.5560538116591929,0.5662100456621005,0.5720720720720721,0.5767441860465117,0.5560538116591929,0.5662100456621005,0.5720720720720721,0.5719191919191919,0.5719191919191919,0.0,0.0,0.0,0.0,0.0,exp83-ABU50-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",ABU50,117,122,99,106,444,223,221,117,122,99,106,444,223,221,0.5416666666666666,0.5246636771300448,0.5330296127562643,0.5382882882882883,0.5416666666666666,0.5246636771300448,0.5330296127562643,0.5382882882882883,0.5386868686868688,0.5386868686868688,0.0,0.0,0.0,0.0,0.0,exp83-ABU50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 10, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",ABU50,140,149,72,83,444,223,221,137,148,73,86,444,223,221,0.660377358490566,0.6278026905829597,0.6436781609195402,0.6509009009009009,0.6523809523809524,0.6143497757847534,0.6327944572748267,0.6418918918918919,0.6511111111111111,0.6421212121212122,-0.0079964061096136,-0.0134529147982063,-0.0108837036447134,-0.009009009009009,-0.0089898989898988,exp83-ABU50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 5, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",ABU50,142,149,72,81,444,223,221,138,148,73,85,444,223,221,0.6635514018691588,0.6367713004484304,0.6498855835240274,0.6554054054054054,0.6540284360189573,0.6188340807174888,0.6359447004608295,0.6441441441441441,0.6555555555555556,0.6444444444444445,-0.0095229658502015,-0.0179372197309416,-0.0139408830631978,-0.0112612612612612,-0.011111111111111,exp83-ABU50-feature-set1-SMOTE,True
logistic_regression,overall,"{'penalty': 'l1', 'C': 100000000.0, 'solver': 'liblinear', 'random_state': 42}",ABU50,139,150,71,84,444,223,221,137,147,74,86,444,223,221,0.6619047619047619,0.6233183856502242,0.6420323325635103,0.6509009009009009,0.6492890995260664,0.6143497757847534,0.6313364055299541,0.6396396396396397,0.6510606060606061,0.6398989898989899,-0.0126156623786954,-0.0089686098654708,-0.0106959270335562,-0.0112612612612612,-0.0111616161616162,exp83-ABU50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 5, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",ABU50,142,149,72,81,444,223,221,138,147,74,85,444,223,221,0.6635514018691588,0.6367713004484304,0.6498855835240274,0.6554054054054054,0.6509433962264151,0.6188340807174888,0.6344827586206896,0.6418918918918919,0.6555555555555556,0.6421717171717172,-0.0126080056427437,-0.0179372197309416,-0.0154028249033377,-0.0135135135135134,-0.0133838383838383,exp83-ABU50-feature-set1-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'max_features': 0.1, 'n_estimators': 100}",ABU50,127,137,84,96,444,223,221,124,141,80,99,444,223,221,0.6018957345971564,0.5695067264573991,0.5852534562211981,0.5945945945945946,0.6078431372549019,0.5560538116591929,0.5807962529274006,0.5968468468468469,0.594848484848485,0.5973232323232324,0.0059474026577455,-0.0134529147982062,-0.0044572032937975,0.0022522522522522,0.0024747474747474,exp83-ABU50-feature-set1-SMOTE,True
randomForest_classifier,overall,"{'max_depth': 10, 'bootstrap': True, 'random_state': 42, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.1, 'n_estimators': 100}",ABU50,128,127,94,95,444,223,221,131,127,94,92,444,223,221,0.5765765765765766,0.5739910313901345,0.5752808988764045,0.5743243243243243,0.5822222222222222,0.5874439461883408,0.5848214285714285,0.581081081081081,0.5742929292929293,0.581111111111111,0.0056456456456456,0.0134529147982063,0.0095405296950239,0.0067567567567566,0.0068181818181817,exp83-ABU50-feature-set1-SMOTE,True
