model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 0.1, 'degree': 2, 'random_state': 42, 'kernel': 'rbf'}",PBU,309,0,135,0,444,309,135,309,0,135,0,444,309,135,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp9-PBU-feature-set2-NO-SMOTE,False
SVC,overall,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",PBU,290,8,127,19,444,309,135,263,21,114,46,444,309,135,0.6954436450839329,0.9385113268608414,0.7988980716253444,0.6711711711711712,0.6976127320954907,0.8511326860841424,0.7667638483965016,0.6396396396396397,0.4988258221203753,0.5032933779893061,0.0021690870115578,-0.0873786407766989,-0.0321342232288428,-0.0315315315315315,0.0044675558689307,exp9-PBU-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",PBU,286,15,120,23,444,309,135,283,15,120,26,444,309,135,0.7044334975369458,0.9255663430420712,0.7999999999999999,0.6779279279279279,0.7022332506203474,0.9158576051779936,0.7949438202247191,0.6711711711711712,0.5183794582525413,0.513540748575122,-0.0022002469165984,-0.0097087378640776,-0.0050561797752808,-0.0067567567567566,-0.0048387096774192,exp9-PBU-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,285,11,124,24,444,309,135,282,11,124,27,444,309,135,0.6968215158924206,0.9223300970873788,0.7938718662952646,0.6666666666666666,0.6945812807881774,0.912621359223301,0.7888111888111888,0.6599099099099099,0.5019252991754314,0.497086589498012,-0.0022402351042432,-0.0097087378640776,-0.0050606774840757,-0.0067567567567566,-0.0048387096774193,exp9-PBU-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'euclidean', 'weights': 'uniform'}",PBU,279,17,118,30,444,309,135,278,17,118,31,444,309,135,0.7027707808564232,0.9029126213592232,0.7903682719546743,0.6666666666666666,0.702020202020202,0.8996763754045307,0.7886524822695035,0.6644144144144144,0.5144965430793035,0.512883639853497,-0.0007505788362212,-0.0032362459546926,-0.0017157896851708,-0.0022522522522522,-0.0016129032258064,exp9-PBU-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",PBU,283,14,121,26,444,309,135,277,15,120,32,444,309,135,0.7004950495049505,0.9158576051779936,0.7938288920056101,0.668918918918919,0.6977329974811083,0.8964401294498382,0.7847025495750709,0.6576576576576577,0.5098106038349297,0.5038368881837946,-0.0027620520238421,-0.0194174757281553,-0.0091263424305392,-0.0112612612612612,-0.0059737156511351,exp9-PBU-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,281,13,122,28,444,309,135,276,15,120,33,444,309,135,0.6972704714640199,0.9093851132686084,0.7893258426966292,0.6621621621621622,0.696969696969697,0.8932038834951457,0.7829787234042553,0.6554054054054054,0.5029075347161016,0.5022504259944768,-0.0003007744943228,-0.0161812297734627,-0.0063471192923738,-0.0067567567567567,-0.0006571087216248,exp9-PBU-feature-set2-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",PBU,309,0,135,0,444,309,135,309,0,135,0,444,309,135,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 100, 'min_samples_leaf': 5}",PBU,292,11,124,17,444,309,135,296,11,124,13,444,309,135,0.7019230769230769,0.9449838187702264,0.8055172413793101,0.6824324324324325,0.7047619047619048,0.9579288025889968,0.8120713305898491,0.6914414414414415,0.5132420627925651,0.519693675695791,0.0028388278388279,0.0129449838187701,0.006554089210539,0.009009009009009,0.0064516129032258,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'bootstrap': True, 'n_estimators': 50, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1}",PBU,293,14,121,16,444,309,135,289,16,119,20,444,309,135,0.7077294685990339,0.948220064724919,0.8105117565698479,0.6914414414414415,0.7083333333333334,0.9352750809061487,0.806136680613668,0.6869369369369369,0.5259131950565055,0.5268689895606871,0.0006038647342995,-0.0129449838187701,-0.0043750759561798,-0.0045045045045045,0.0009557945041815,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'random_state': 42, 'max_depth': 5, 'bootstrap': False, 'max_features': 0.1, 'n_estimators': 10}",PBU,289,15,120,20,444,309,135,290,12,123,19,444,309,135,0.706601466992665,0.9352750809061487,0.8050139275766017,0.6846846846846847,0.7021791767554479,0.9385113268608414,0.8033240997229917,0.6801801801801802,0.5231652858569833,0.5137199600446559,-0.004422290237217,0.0032362459546925,-0.00168982785361,-0.0045045045045044,-0.0094453258123273,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10}",PBU,289,12,123,20,444,309,135,292,13,122,17,444,309,135,0.7014563106796117,0.9352750809061487,0.8016643550624134,0.6779279279279279,0.7053140096618358,0.9449838187702264,0.8077455048409407,0.6869369369369369,0.5120806157823609,0.5205965881269953,0.0038576989822241,0.0097087378640776,0.0060811497785272,0.009009009009009,0.0085159723446344,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10}",PBU,289,12,123,20,444,309,135,288,15,120,21,444,309,135,0.7014563106796117,0.9352750809061487,0.8016643550624134,0.6779279279279279,0.7058823529411765,0.9320388349514565,0.803347280334728,0.6824324324324325,0.5121070568188495,0.521552382631177,0.0044260422615648,-0.0032362459546925,0.0016829252723146,0.0045045045045045,0.0094453258123274,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10, 'min_samples_leaf': 5}",PBU,289,11,124,20,444,309,135,284,15,120,25,444,309,135,0.6997578692493946,0.9352750809061487,0.8005540166204986,0.6756756756756757,0.7029702970297029,0.919093851132686,0.796633941093969,0.6734234234234234,0.5083240300056799,0.5151007697279512,0.0032124277803082,-0.0161812297734628,-0.0039200755265296,-0.0022522522522522,0.0067767397222712,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.1, 'n_estimators': 10}",PBU,290,10,125,19,444,309,135,286,19,116,23,444,309,135,0.6987951807228916,0.9385113268608414,0.8011049723756906,0.6756756756756757,0.7114427860696517,0.9255663430420712,0.8045007032348803,0.6869369369369369,0.5063125526372485,0.5331413909943787,0.0126476053467601,-0.0129449838187701,0.0033957308591897,0.0112612612612612,0.0268288383571302,exp9-PBU-feature-set2-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_split': 15, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 10, 'min_samples_leaf': 5}",PBU,290,8,127,19,444,309,135,300,6,129,9,444,309,135,0.6954436450839329,0.9385113268608414,0.7988980716253444,0.6711711711711712,0.6993006993006993,0.970873786407767,0.8130081300813008,0.6891891891891891,0.4988258221203752,0.5076267700804983,0.0038570542167664,0.0323624595469256,0.0141100584559563,0.0180180180180179,0.008800947960123,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",PBU,306,2,133,3,444,309,135,304,0,135,5,444,309,135,0.6970387243735763,0.9902912621359224,0.8181818181818182,0.6936936936936937,0.6924829157175398,0.9838187702265372,0.8128342245989304,0.6846846846846847,0.502568697729988,0.4918032786885246,-0.0045558086560364,-0.0064724919093851,-0.0053475935828878,-0.009009009009009,-0.0107654190414634,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True, 'solver': 'adam'}",PBU,308,1,134,1,444,309,135,287,10,125,22,444,309,135,0.6968325791855203,0.9967637540453076,0.8202396804260985,0.6959459459459459,0.6966019417475728,0.9288025889967636,0.796116504854369,0.668918918918919,0.5020908004778972,0.5015531660692951,-0.0002306374379474,-0.0679611650485437,-0.0241231755717294,-0.0270270270270269,-0.0005376344086021,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",PBU,305,2,133,4,444,309,135,294,3,132,15,444,309,135,0.6963470319634704,0.9870550161812298,0.8165997322623828,0.6914414414414415,0.6901408450704225,0.9514563106796116,0.8,0.668918918918919,0.5009557945041816,0.4869175627240144,-0.0062061868930478,-0.0355987055016181,-0.0165997322623827,-0.0225225225225225,-0.0140382317801672,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",PBU,306,1,134,3,444,309,135,278,11,124,31,444,309,135,0.6954545454545454,0.9902912621359224,0.8170894526034713,0.6914414414414415,0.6915422885572139,0.8996763754045307,0.7819971870604782,0.6509009009009009,0.4988649940262844,0.4907407407407407,-0.0039122568973315,-0.0906148867313916,-0.0350922655429931,-0.0405405405405405,-0.0081242532855436,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True, 'solver': 'adam'}",PBU,309,0,135,0,444,309,135,289,6,129,20,444,309,135,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.6913875598086124,0.9352750809061487,0.7950481430536451,0.6644144144144144,0.5,0.4899641577060931,-0.0045583861373335,-0.0647249190938511,-0.0256689884204583,-0.0315315315315315,-0.0100358422939068,exp9-PBU-feature-set2-NO-SMOTE,False
mlp_classifier,overall,"{'activation': 'relu', 'learning_rate': 'constant', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'solver': 'sgd', 'random_state': 42, 'hidden_layer_sizes': (50, 50, 50), 'max_iter': 200, 'momentum': 0.9, 'early_stopping': True}",PBU,309,0,135,0,444,309,135,309,0,135,0,444,309,135,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp9-PBU-feature-set2-NO-SMOTE,False
bayes_network,overall,{'var_smoothing': 1e-09},PBU,262,27,108,47,444,309,135,252,32,103,57,444,309,135,0.7081081081081081,0.8478964401294499,0.7717231222385862,0.6509009009009009,0.7098591549295775,0.8155339805825242,0.7590361445783134,0.6396396396396397,0.523955579058699,0.52621286013671,0.0017510468214694,-0.0323624595469256,-0.0126869776602728,-0.0112612612612612,0.0022572810780109,exp9-PBU-feature-set2-NO-SMOTE,False
bayes_network,overall,{'var_smoothing': 1e-05},PBU,277,13,122,32,444,309,135,271,22,113,38,444,309,135,0.6942355889724311,0.8964401294498382,0.7824858757062148,0.6531531531531531,0.7057291666666666,0.8770226537216829,0.7821067821067821,0.6599099099099099,0.4962179524844782,0.5198738664629727,0.0114935776942355,-0.0194174757281553,-0.0003790935994326,0.0067567567567567,0.0236559139784945,exp9-PBU-feature-set2-NO-SMOTE,False
