model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'random_state': 42, 'C': 0.1}",PBU,309,0,135,0,444,309,135,309,0,135,0,444,309,135,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.6959459459459459,1.0,0.8207171314741035,0.6959459459459459,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp17-PBU-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",PBU,291,7,128,18,444,309,135,291,7,128,18,444,309,135,0.6945107398568019,0.941747572815534,0.7994505494505495,0.6711711711711712,0.6945107398568019,0.941747572815534,0.7994505494505495,0.6711711711711712,0.496735021642478,0.496735021642478,0.0,0.0,0.0,0.0,0.0,exp17-PBU-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'saga', 'C': 0.01, 'penalty': 'l1', 'random_state': 42}",PBU,307,3,132,2,444,309,135,307,3,132,2,444,309,135,0.6993166287015945,0.9935275080906149,0.8208556149732621,0.6981981981981982,0.6993166287015945,0.9935275080906149,0.8208556149732621,0.6981981981981982,0.5078588636230097,0.5078588636230097,0.0,0.0,0.0,0.0,0.0,exp17-PBU-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",PBU,298,8,127,11,444,309,135,298,8,127,11,444,309,135,0.7011764705882353,0.964401294498382,0.8119891008174388,0.6891891891891891,0.7011764705882353,0.964401294498382,0.8119891008174388,0.6891891891891891,0.5118083710362928,0.5118083710362928,0.0,0.0,0.0,0.0,0.0,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'max_depth': 5, 'random_state': 42, 'min_samples_split': 2, 'bootstrap': True, 'min_samples_leaf': 5, 'n_estimators': 10, 'max_features': 'log2'}",PBU,275,22,113,34,444,309,135,271,17,118,38,444,309,135,0.7087628865979382,0.889967637540453,0.7890961262553803,0.668918918918919,0.6966580976863753,0.8770226537216829,0.7765042979942693,0.6486486486486487,0.5264048024756643,0.5014611120904087,-0.0121047889115628,-0.0129449838187701,-0.0125918282611109,-0.0202702702702702,-0.0249436903852556,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'max_depth': 5, 'random_state': 42, 'min_samples_split': 15, 'bootstrap': True, 'n_estimators': 100, 'max_features': 'log2'}",PBU,279,21,114,30,444,309,135,280,22,113,29,444,309,135,0.7099236641221374,0.9029126213592232,0.7948717948717948,0.6756756756756757,0.712468193384224,0.906148867313916,0.7977207977207977,0.6801801801801802,0.529258475821141,0.5345750827506512,0.0025445292620865,0.0032362459546925,0.0028490028490029,0.0045045045045045,0.0053166069295101,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'max_features': 'sqrt', 'random_state': 42, 'max_depth': 20, 'min_samples_split': 2, 'bootstrap': True, 'min_samples_leaf': 5, 'n_estimators': 10}",PBU,256,23,112,53,444,309,135,258,27,108,51,444,309,135,0.6956521739130435,0.8284789644012945,0.7562776957163959,0.6283783783783784,0.7049180327868853,0.8349514563106796,0.7644444444444445,0.6418918918918919,0.4993840217795796,0.5175039661554732,0.0092658588738417,0.006472491909385,0.0081667487280485,0.0135135135135134,0.0181199443758935,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'max_depth': 5, 'random_state': 42, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'log2', 'min_samples_split': 10}",PBU,278,21,114,31,444,309,135,268,19,116,41,444,309,135,0.7091836734693877,0.8996763754045307,0.7931526390870186,0.6734234234234234,0.6979166666666666,0.8673139158576052,0.7734487734487734,0.6463963963963963,0.5275398084493801,0.5040298098203968,-0.011267006802721,-0.0323624595469255,-0.0197038656382452,-0.027027027027027,-0.0235099986289832,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'max_features': 'sqrt', 'max_depth': 5, 'random_state': 42, 'n_estimators': 50, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 10}",PBU,275,21,114,34,444,309,135,277,21,114,32,444,309,135,0.7069408740359897,0.889967637540453,0.7879656160458453,0.6666666666666666,0.7084398976982097,0.8964401294498382,0.7914285714285715,0.6711711711711712,0.5228068629179152,0.5260326693695282,0.0014990236622199,0.0064724919093851,0.0034629553827262,0.0045045045045045,0.0032258064516129,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'random_state': 42, 'min_samples_split': 15, 'max_depth': 10, 'bootstrap': True, 'min_samples_leaf': 5, 'n_estimators': 10, 'max_features': 'log2'}",PBU,261,23,112,48,444,309,135,259,23,112,50,444,309,135,0.6997319034852547,0.8446601941747572,0.7653958944281526,0.6396396396396397,0.6981132075471698,0.8381877022653722,0.761764705882353,0.6351351351351351,0.5075278610180778,0.5042227314569991,-0.0016186959380849,-0.006472491909385,-0.0036311885457995,-0.0045045045045045,-0.0033051295610786,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'max_depth': 5, 'random_state': 42, 'min_samples_split': 2, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'log2'}",PBU,272,22,113,37,444,309,135,271,22,113,38,444,309,135,0.7064935064935065,0.8802588996763754,0.7838616714697406,0.6621621621621622,0.7057291666666666,0.8770226537216829,0.7821067821067821,0.6599099099099099,0.5215660927982451,0.5199531895724386,-0.0007643398268398,-0.0032362459546925,-0.0017548893629585,-0.0022522522522522,-0.0016129032258064,exp17-PBU-feature-set4-NO-SMOTE,False
randomForest_classifier,overall,"{'max_depth': 5, 'random_state': 42, 'min_samples_split': 15, 'bootstrap': True, 'min_samples_leaf': 5, 'n_estimators': 10, 'max_features': 'log2'}",PBU,280,21,114,29,444,309,135,272,23,112,37,444,309,135,0.7106598984771574,0.906148867313916,0.7965860597439545,0.6779279279279279,0.7083333333333334,0.8802588996763754,0.784992784992785,0.6644144144144144,0.5307656149009929,0.5252962375384375,-0.002326565143824,-0.0258899676375404,-0.0115932747511694,-0.0135135135135134,-0.0054693773625554,exp17-PBU-feature-set4-NO-SMOTE,False
mlp_classifier,overall,"{'alpha': 0.0001, 'early_stopping': True, 'activation': 'relu', 'momentum': 0.9, 'learning_rate': 'constant', 'solver': 'adam', 'random_state': 42, 'learning_rate_init': 0.01, 'max_iter': 200, 'hidden_layer_sizes': (50, 50, 50)}",PBU,305,2,133,4,444,309,135,308,1,134,1,444,309,135,0.6963470319634704,0.9870550161812298,0.8165997322623828,0.6914414414414415,0.6968325791855203,0.9967637540453076,0.8202396804260985,0.6959459459459459,0.5009557945041816,0.5020908004778972,0.0004855472220499,0.0097087378640776,0.0036399481637157,0.0045045045045044,0.0011350059737156,exp17-PBU-feature-set4-NO-SMOTE,False
mlp_classifier,overall,"{'alpha': 0.0001, 'momentum': 0.99, 'early_stopping': True, 'learning_rate_init': 0.001, 'activation': 'relu', 'solver': 'sgd', 'learning_rate': 'constant', 'random_state': 42, 'max_iter': 200, 'hidden_layer_sizes': (50, 100, 50)}",PBU,287,18,117,22,444,309,135,304,6,129,5,444,309,135,0.7103960396039604,0.9288025889967636,0.8050490883590462,0.6869369369369369,0.7020785219399538,0.9838187702265372,0.8194070080862533,0.6981981981981982,0.5310770315529703,0.5140783829837241,-0.0083175176640065,0.0550161812297734,0.0143579197272071,0.0112612612612612,-0.0169986485692461,exp17-PBU-feature-set4-NO-SMOTE,False
