model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'sigmoid'}",ABU50,223,0,221,0,444,223,221,223,0,221,0,444,223,221,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5022522522522522,1.0,0.6686656671664167,0.5022522522522522,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp30-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,205,29,192,18,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5163727959697733,0.9192825112107624,0.6612903225806451,0.527027027027027,0.5317676767676769,0.524949494949495,-0.0036272040302267,-0.0134529147982063,-0.0064464350437529,-0.0067567567567567,-0.0068181818181818,exp30-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'random_state': 42, 'C': 0.1}",ABU50,207,18,203,16,444,223,221,205,17,204,18,444,223,221,0.5048780487804878,0.9282511210762332,0.6540284360189573,0.5067567567567568,0.5012224938875306,0.9192825112107624,0.6487341772151899,0.5,0.5051010101010102,0.4982828282828283,-0.0036555548929572,-0.0089686098654708,-0.0052942588037674,-0.0067567567567567,-0.0068181818181818,exp30-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,205,29,192,18,444,223,221,202,28,193,21,444,223,221,0.5163727959697733,0.9192825112107624,0.6612903225806451,0.527027027027027,0.5113924050632911,0.905829596412556,0.6537216828478963,0.5180180180180181,0.524949494949495,0.5161616161616162,-0.0049803909064821,-0.0134529147982063,-0.0075686397327487,-0.0090090090090089,-0.0087878787878789,exp30-ABU50-feature-set2-NO-SMOTE,False
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,208,29,192,15,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5317676767676769,0.5317676767676769,0.0,0.0,0.0,0.0,0.0,exp30-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,144,116,105,79,444,223,221,134,119,102,89,444,223,221,0.5783132530120482,0.6457399103139013,0.6101694915254238,0.5855855855855856,0.5677966101694916,0.600896860986547,0.5838779956427016,0.5698198198198198,0.58510101010101,0.57,-0.0105166428425566,-0.0448430493273542,-0.0262914958827221,-0.0157657657657658,-0.01510101010101,exp30-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",ABU50,133,141,80,90,444,223,221,143,121,100,80,444,223,221,0.6244131455399061,0.5964125560538116,0.610091743119266,0.6171171171171171,0.588477366255144,0.6412556053811659,0.6137339055793991,0.5945945945945946,0.616969696969697,0.5945959595959596,-0.0359357792847621,0.0448430493273542,0.0036421624601331,-0.0225225225225225,-0.0223737373737373,exp30-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",ABU50,143,124,97,80,444,223,221,146,121,100,77,444,223,221,0.5958333333333333,0.6412556053811659,0.6177105831533477,0.6013513513513513,0.5934959349593496,0.6547085201793722,0.6226012793176973,0.6013513513513513,0.6009595959595959,0.6011111111111112,-0.0023373983739837,0.0134529147982063,0.0048906961643495,0.0,0.0001515151515152,exp30-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,137,129,92,86,444,223,221,136,124,97,87,444,223,221,0.5982532751091703,0.6143497757847534,0.6061946902654867,0.5990990990990991,0.5836909871244635,0.6098654708520179,0.5964912280701754,0.5855855855855856,0.5988383838383837,0.585959595959596,-0.0145622879847067,-0.0044843049327354,-0.0097034621953112,-0.0135135135135134,-0.0128787878787877,exp30-ABU50-feature-set2-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,118,131,90,105,444,223,221,118,131,90,105,444,223,221,0.5673076923076923,0.5291479820627802,0.5475638051044083,0.5608108108108109,0.5673076923076923,0.5291479820627802,0.5475638051044083,0.5608108108108109,0.5611111111111111,0.5611111111111111,0.0,0.0,0.0,0.0,0.0,exp30-ABU50-feature-set2-NO-SMOTE,False
