model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},BD50,36,185,87,35,343,71,272,34,185,87,37,343,71,272,0.2926829268292683,0.5070422535211268,0.3711340206185566,0.6443148688046647,0.2809917355371901,0.4788732394366197,0.3541666666666666,0.6384839650145773,0.5945214045214045,0.5806782106782107,-0.0116911912920781,-0.028169014084507,-0.01696735395189,-0.0058309037900874,-0.0138431938431937,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",BD50,33,190,82,38,343,71,272,33,195,77,38,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.3,0.4647887323943662,0.3646408839779005,0.6647230320699709,0.5826262626262626,0.5919191919191918,0.0130434782608695,0.0,0.0098021743004811,0.0145772594752187,0.0092929292929292,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 15}",BD50,33,191,81,38,343,71,272,32,193,79,39,343,71,272,0.2894736842105263,0.4647887323943662,0.3567567567567567,0.6530612244897959,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.583968253968254,0.5809716209716209,-0.001185395922238,-0.0140845070422535,-0.0051084051084051,0.0029154518950438,-0.0029966329966331,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 10}",BD50,33,190,82,38,343,71,272,32,193,79,39,343,71,272,0.2869565217391304,0.4647887323943662,0.3548387096774194,0.6501457725947521,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.5821500721500723,0.580971620971621,0.0013317665491578,-0.0140845070422535,-0.0031903580290677,0.0058309037900875,-0.0011784511784512,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,32,193,79,39,343,71,272,32,194,78,39,343,71,272,0.2882882882882883,0.4507042253521127,0.3516483516483516,0.6559766763848397,0.2909090909090909,0.4507042253521127,0.3535911602209944,0.6588921282798834,0.581005291005291,0.5828234728234728,0.0026208026208026,0.0,0.0019428085726428,0.0029154518950437,0.0018181818181818,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",BD50,32,191,81,39,343,71,272,32,191,81,39,343,71,272,0.2831858407079646,0.4507042253521127,0.3478260869565217,0.6501457725947521,0.2831858407079646,0.4507042253521127,0.3478260869565217,0.6501457725947521,0.5767917267917269,0.5768253968253968,0.0,0.0,0.0,0.0,3.367003366994137e-05,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",BD50,28,154,118,43,343,71,272,28,152,120,43,343,71,272,0.1917808219178082,0.3943661971830985,0.2580645161290322,0.5306122448979592,0.1891891891891892,0.3943661971830985,0.2557077625570776,0.5247813411078717,0.4807840307840307,0.477080327080327,-0.002591632728619,0.0,-0.0023567535719546,-0.0058309037900875,-0.0037037037037037,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'manhattan'}",BD50,27,167,105,44,343,71,272,27,167,105,44,343,71,272,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.2045454545454545,0.380281690140845,0.2660098522167488,0.565597667638484,0.4975468975468975,0.4975468975468975,0.0,0.0,0.0,0.0,0.0,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",BD50,30,134,138,41,343,71,272,30,133,139,41,343,71,272,0.1785714285714285,0.4225352112676056,0.2510460251046025,0.478134110787172,0.1775147928994082,0.4225352112676056,0.25,0.4752186588921283,0.458027898027898,0.4562097162097162,-0.0010566356720203,0.0,-0.0010460251046024,-0.0029154518950437,-0.0018181818181818,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
knn_classifier,overall,"{'n_neighbors': 3, 'weights': 'distance', 'metric': 'manhattan'}",BD50,17,225,47,54,343,71,272,17,225,47,54,343,71,272,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.265625,0.2394366197183098,0.2518518518518518,0.7055393586005831,0.534011544011544,0.534011544011544,0.0,0.0,0.0,0.0,0.0,exp29-BD50-feature-set1-SMOTE,True,warnings_openjml,set1
