model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-05},PBU,214,18,80,32,344,246,98,214,18,80,32,344,246,98,0.7278911564625851,0.8699186991869918,0.7925925925925926,0.6744186046511628,0.7278911564625851,0.8699186991869918,0.7925925925925926,0.6744186046511628,0.5266992481203007,0.5266992481203007,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 11, 'metric': 'manhattan'}",PBU,227,5,93,19,344,246,98,227,5,93,19,344,246,98,0.709375,0.9227642276422764,0.8021201413427561,0.6744186046511628,0.709375,0.9227642276422764,0.8021201413427561,0.6744186046511628,0.4864285714285714,0.4864285714285714,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,238,5,93,8,344,246,98,238,5,93,8,344,246,98,0.7190332326283988,0.967479674796748,0.8249566724436742,0.7063953488372093,0.7190332326283988,0.967479674796748,0.8249566724436742,0.7063953488372093,0.5087142857142857,0.5087142857142857,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'euclidean', 'weights': 'uniform'}",PBU,235,4,94,11,344,246,98,235,4,94,11,344,246,98,0.7142857142857143,0.9552845528455284,0.8173913043478261,0.6947674418604651,0.7142857142857143,0.9552845528455284,0.8173913043478261,0.6947674418604651,0.4975918367346937,0.4975918367346937,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
mlp_classifier,overall,"{'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,236,3,95,10,344,246,98,246,0,98,0,344,246,98,0.7129909365558912,0.959349593495935,0.8180242634315423,0.6947674418604651,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.49528141783029,0.5,0.0021253425138763,0.040650406504065,0.0158740416532034,0.0203488372093023,0.0047185821697099,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,246,0,98,0,344,246,98,231,7,91,15,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.717391304347826,0.9390243902439024,0.8133802816901408,0.6918604651162791,0.5,0.5043877551020408,0.0022750252780585,-0.0609756097560976,-0.020518023394605,-0.0232558139534884,0.0043877551020408,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
mlp_classifier,overall,"{'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
mlp_classifier,overall,"{'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",PBU,241,3,95,5,344,246,98,241,3,95,5,344,246,98,0.7172619047619048,0.9796747967479674,0.8281786941580757,0.7093023255813954,0.7172619047619048,0.9796747967479674,0.8281786941580757,0.7093023255813954,0.5057894736842106,0.5047959183673469,0.0,0.0,0.0,0.0,-0.0009935553168636,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
mlp_classifier,overall,"{'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,241,0,98,5,344,246,98,246,0,98,0,344,246,98,0.7109144542772862,0.9796747967479674,0.8239316239316239,0.7005813953488372,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.4897959183673469,0.5,0.0042018247924813,0.0203252032520325,0.0099666811531219,0.0145348837209302,0.010204081632653,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'min_samples_leaf': 5, 'n_estimators': 100, 'min_samples_split': 15, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'max_features': 0.1}",PBU,243,1,97,3,344,246,98,242,1,97,4,344,246,98,0.7147058823529412,0.9878048780487804,0.8293515358361775,0.7093023255813954,0.7138643067846607,0.983739837398374,0.8273504273504273,0.7063953488372093,0.4989183673469387,0.4968775510204081,-0.0008415755682804,-0.0040650406504064,-0.0020011084857501,-0.002906976744186,-0.0020408163265305,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'min_samples_split': 15, 'random_state': 1699304546, 'n_estimators': 50, 'max_depth': 5, 'bootstrap': True, 'max_features': 0.1}",PBU,240,2,96,6,344,246,98,243,0,98,3,344,246,98,0.7142857142857143,0.975609756097561,0.8247422680412371,0.7034883720930233,0.7126099706744868,0.9878048780487804,0.8279386712095401,0.7063953488372093,0.4977959183673469,0.4939183673469388,-0.0016757436112274,0.0121951219512195,0.003196403168303,0.002906976744186,-0.0038775510204081,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'n_estimators': 100, 'min_samples_leaf': 4, 'min_samples_split': 15, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'max_features': 0.1}",PBU,242,1,97,4,344,246,98,242,1,97,4,344,246,98,0.7138643067846607,0.983739837398374,0.8273504273504273,0.7063953488372093,0.7138643067846607,0.983739837398374,0.8273504273504273,0.7063953488372093,0.4968775510204081,0.4968775510204081,0.0,0.0,0.0,0.0,0.0,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'min_samples_leaf': 5, 'n_estimators': 100, 'random_state': 1699304546, 'min_samples_split': 2, 'max_depth': 5, 'bootstrap': True, 'max_features': 0.1}",PBU,242,2,96,4,344,246,98,242,1,97,4,344,246,98,0.7159763313609467,0.983739837398374,0.8287671232876712,0.7093023255813954,0.7138643067846607,0.983739837398374,0.8273504273504273,0.7063953488372093,0.5018775510204082,0.4968775510204081,-0.002112024576286,0.0,-0.0014166959372439,-0.002906976744186,-0.005,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_leaf': 5, 'bootstrap': False, 'min_samples_split': 15, 'random_state': 1699304546, 'n_estimators': 10, 'max_features': 0.1}",PBU,228,5,93,18,344,246,98,227,10,88,19,344,246,98,0.7102803738317757,0.926829268292683,0.8042328042328043,0.6773255813953488,0.7206349206349206,0.9227642276422764,0.8092691622103387,0.688953488372093,0.4886917293233083,0.5120547798066595,0.0103545468031449,-0.0040650406504065,0.0050363579775344,0.0116279069767442,0.0233630504833511,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'min_samples_leaf': 5, 'min_samples_split': 15, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",PBU,242,0,98,4,344,246,98,243,1,97,3,344,246,98,0.711764705882353,0.983739837398374,0.825938566552901,0.7034883720930233,0.7147058823529412,0.9878048780487804,0.8293515358361775,0.7093023255813954,0.4918775510204082,0.4989183673469387,0.0029411764705882,0.0040650406504064,0.0034129692832765,0.0058139534883721,0.0070408163265305,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'min_samples_leaf': 1, 'min_samples_split': 15, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",PBU,236,5,93,10,344,246,98,236,2,96,10,344,246,98,0.7173252279635258,0.959349593495935,0.8208695652173913,0.7005813953488372,0.7108433734939759,0.959349593495935,0.8166089965397922,0.6918604651162791,0.5049774436090225,0.4897959183673469,-0.0064818544695499,0.0,-0.004260568677599,-0.0087209302325581,-0.0151815252416755,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'random_state': 1699304546, 'n_estimators': 50, 'bootstrap': True, 'max_features': 0.1}",PBU,238,2,96,8,344,246,98,243,5,93,3,344,246,98,0.7125748502994012,0.967479674796748,0.8206896551724138,0.6976744186046512,0.7232142857142857,0.9878048780487804,0.8350515463917526,0.7209302325581395,0.4937142857142856,0.5188775510204082,0.0106394354148845,0.0203252032520324,0.0143618912193388,0.0232558139534883,0.0251632653061225,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
randomForest_classifier,overall,"{'max_depth': 10, 'min_samples_leaf': 4, 'random_state': 1699304546, 'min_samples_split': 2, 'n_estimators': 50, 'bootstrap': True, 'max_features': 0.1}",PBU,233,4,94,13,344,246,98,233,8,90,13,344,246,98,0.7125382262996942,0.9471544715447154,0.8132635253054101,0.688953488372093,0.7213622291021672,0.9471544715447154,0.8189806678383128,0.7005813953488372,0.494077336197637,0.5140365198711063,0.0088240028024729,0.0,0.0057171425329026,0.0116279069767442,0.0199591836734693,exp3-PBU-feature-set1-NO-SMOTE,False,warnings_infer,set1
