model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",PBU,165,65,70,144,444,309,135,161,65,70,148,444,309,135,0.7021276595744681,0.5339805825242718,0.6066176470588235,0.5180180180180181,0.696969696969697,0.5210355987055016,0.5962962962962962,0.509009009009009,0.5077687682394186,0.5012113911902383,-0.005157962604771,-0.0129449838187701,-0.0103213507625272,-0.009009009009009,-0.0065573770491803,exp64-PBU-feature-set1-SMOTE,True
SVC,overall,"{'degree': 3, 'C': 10, 'kernel': 'poly', 'random_state': 42}",PBU,236,43,92,73,444,309,135,252,39,96,57,444,309,135,0.7195121951219512,0.7637540453074434,0.7409733124018838,0.6283783783783784,0.7241379310344828,0.8155339805825242,0.7671232876712328,0.6554054054054054,0.5412000313375247,0.5522709912450792,0.0046257359125315,0.0517799352750808,0.026149975269349,0.0270270270270269,0.0110709599075544,exp64-PBU-feature-set1-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 1, 'kernel': 'sigmoid'}",PBU,159,65,70,150,444,309,135,160,63,72,149,444,309,135,0.6943231441048034,0.5145631067961165,0.591078066914498,0.5045045045045045,0.6896551724137931,0.517799352750809,0.5914972273567467,0.5022522522522522,0.4979591437021368,0.4921646395205359,-0.0046679716910102,0.0032362459546925,0.0004191604422486,-0.0022522522522522,-0.0057945041816009,exp64-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,188,78,57,121,444,309,135,182,80,55,127,444,309,135,0.7673469387755102,0.6084142394822006,0.6787003610108303,0.5990990990990991,0.7679324894514767,0.5889967637540453,0.6666666666666667,0.5900900900900901,0.5932781009460015,0.5909287658891043,0.0005855506759665,-0.0194174757281553,-0.0120336943441635,-0.009009009009009,-0.0023493350568972,exp64-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,182,75,60,127,444,309,135,178,80,55,131,444,309,135,0.7520661157024794,0.5889967637540453,0.6606170598911071,0.5788288288288288,0.7639484978540773,0.5760517799352751,0.6568265682656828,0.581081081081081,0.5723044832246312,0.584371388839924,0.0118823821515978,-0.0129449838187701,-0.0037904916254243,0.0022522522522522,0.0120669056152927,exp64-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 9}",PBU,199,66,69,110,444,309,135,199,62,73,110,444,309,135,0.7425373134328358,0.6440129449838188,0.6897746967071058,0.5968468468468469,0.7316176470588235,0.6440129449838188,0.685025817555938,0.5878378378378378,0.5665491509489394,0.5517343361341246,-0.0109196663740123,0.0,-0.0047488791511677,-0.009009009009009,-0.0148148148148148,exp64-PBU-feature-set1-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'euclidean'}",PBU,198,67,68,111,444,309,135,195,68,67,114,444,309,135,0.7443609022556391,0.6407766990291263,0.688695652173913,0.5968468468468469,0.7442748091603053,0.6310679611650486,0.6830122591943958,0.5923423423423423,0.5686399514268367,0.5675049454531209,-8.609309533380571e-05,-0.0097087378640776,-0.0056833929795172,-0.0045045045045045,-0.0011350059737157,exp64-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",PBU,187,60,75,122,444,309,135,186,63,72,123,444,309,135,0.7137404580152672,0.6051779935275081,0.6549912434325744,0.5563063063063063,0.7209302325581395,0.6019417475728155,0.656084656084656,0.5608108108108109,0.5248663258710852,0.5344438568658557,0.0071897745428722,-0.0032362459546926,0.0010934126520816,0.0045045045045045,0.0095775309947705,exp64-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 20, 'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1'}",PBU,184,65,70,125,444,309,135,175,65,70,134,444,309,135,0.7244094488188977,0.5954692556634305,0.6536412078152753,0.5608108108108109,0.7142857142857143,0.5663430420711975,0.631768953068592,0.5405405405405406,0.5385461347121845,0.5240300056799264,-0.0101237345331833,-0.0291262135922329,-0.0218722547466833,-0.0202702702702702,-0.014516129032258,exp64-PBU-feature-set1-SMOTE,True
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'C': 100000000.0, 'penalty': 'l1'}",PBU,177,67,68,132,444,309,135,175,67,68,134,444,309,135,0.7224489795918367,0.5728155339805825,0.6389891696750902,0.5495495495495496,0.720164609053498,0.5663430420711975,0.6340579710144929,0.545045045045045,0.5346367785024582,0.5314374130873338,-0.0022843705383387,-0.006472491909385,-0.0049311986605973,-0.0045045045045045,-0.0031993654151243,exp64-PBU-feature-set1-SMOTE,True
