warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,precision_weighted,0.5796477528473029,0.5718912297795565,0.5823845681257316,0.5713086176432388,-0.007756523067746324,-0.011075950482492769,1.0,0.5555555555555556,large,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,precision_negative,0.2661290322580645,0.2473118279569892,0.2710327014743376,0.24637640891704402,-0.018817204301075308,-0.024656292557293596,1.0,0.7777777777777778,large,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,recall_positive,0.6300813008130082,0.7154471544715447,0.6571815718157182,0.7073170731707318,0.08536585365853655,0.050135501355013545,0.25,-0.5555555555555556,large,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,recall_weighted,0.5465116279069767,0.5784883720930233,0.560077519379845,0.5746124031007752,0.03197674418604657,0.014534883720930258,0.375,-0.3333333333333333,medium,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,recall_negative,0.3163265306122449,0.2346938775510204,0.3163265306122449,0.24149659863945575,-0.08163265306122452,-0.07482993197278917,1.0,1.0,large,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,auc,0.4814543501611171,0.4744113856068743,0.48470748299319727,0.47325170068027206,-0.007042964554242803,-0.011455782312925211,0.875,0.3333333333333333,medium,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,auc_weighted,0.4814543501611171,0.4744113856068743,0.48470748299319727,0.47325170068027206,-0.007042964554242803,-0.011455782312925211,0.875,0.3333333333333333,medium,3
warnings_checker_framework,set1,c (3) cw (3),True,knn_classifier,PBU,accuracy,0.5147058823529411,0.5,0.49509803921568624,0.5196078431372549,-0.014705882352941124,0.024509803921568707,0.25,-0.1111111111111111,negligible,3
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,f1_positive,0.6303778853026322,0.59199565276457,0.6137335102617968,0.5811159584321216,-0.038382232538062167,-0.032617551829675184,1.0,0.7222222222222222,large,6
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,f1_weighted,0.5476646934987326,0.5157285087598698,0.5354356990915315,0.5092604661527135,-0.03193618473886284,-0.02617523293881807,1.0,0.7222222222222222,large,6
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,f1_negative,0.3360655737704918,0.3263768867381034,0.33889221390902874,0.3288885161452197,-0.009688687032388399,-0.01000369776380905,0.984375,0.4444444444444444,medium,6
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,precision_positive,0.7113905552991848,0.6939622979714994,0.7081260833281774,0.6932857325871531,-0.01742825732768538,-0.0148403507410243,1.0,1.0,large,6
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,precision_weighted,0.588456445473456,0.5705831413216131,0.5853278615103003,0.5703550921956556,-0.01787330415184285,-0.01497276931464464,1.0,1.0,large,6
warnings_checker_framework,set1,c (6) cw (6),True,logisticregression,PBU,precision_negative,0.27986674121703475,0.2611464968152866,0.277079263885833,0.26177409692720294,-0.018720244401748132,-0.015305166958630045,1.0,0.9444444444444444,large,6
