warning_feature,feature_set,#best_hyperparameters,use_smote,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_infer,set1,c (36) cw (36),False,BD50,recall_weighted,0.7594752186588922,0.7813411078717201,0.7030288305798508,0.7068351149983801,0.021865889212827838,0.003806284418529371,0.0181316724699749,-0.12962962962962962,negligible,36
warnings_infer,set1,c (36) cw (36),False,BD50,recall_negative,0.9522058823529412,0.9705882352941176,0.8402777777777778,0.8438521241830066,0.018382352941176405,0.003574346405228801,0.054993750270491984,-0.08641975308641975,negligible,36
warnings_infer,set1,c (36) cw (36),False,BD50,auc,0.5,0.5,0.5085285393618727,0.5125565175565175,0.0,0.004027978194644843,0.010081444702030621,-0.22453703703703703,small,36
warnings_infer,set1,c (36) cw (36),False,BD50,auc_weighted,0.5,0.5,0.5085285393618727,0.5125565175565175,0.0,0.004027978194644843,0.010081444702030621,-0.22453703703703703,small,36
warnings_infer,set1,c (36) cw (36),False,BD50,accuracy,0.7352941176470589,0.7867647058823529,0.6883169934640523,0.6968954248366012,0.051470588235294046,0.008578431372548878,0.034166308376767124,-0.15432098765432098,small,36
warnings_openjml,set1,c (24) cw (25),False,BD50,f1_positive,0.10870634530250856,0.0975609756097561,0.15287096956103843,0.14823895197739267,-0.011145369692752455,-0.004632017583645759,0.1493935987573905,-0.14256198347107438,negligible,22
warnings_openjml,set1,c (24) cw (25),False,BD50,f1_weighted,0.69344588570462,0.700739209465703,0.6394073320509416,0.6454006590964575,0.007293323761083048,0.005993327045515917,0.10862804473029142,-0.23760330578512398,small,22
warnings_openjml,set1,c (34) cw (34),False,BD50,f1_negative,0.8602480644474572,0.8727272727272727,0.8010491862063283,0.803966761999706,0.012479208279815523,0.0029175757933777025,0.1239961900932981,-0.14792387543252594,small,34
warnings_openjml,set1,c (25) cw (26),False,BD50,precision_positive,0.1818181818181818,0.22381602914389795,0.18520438291349164,0.2931654536759556,0.04199784732571615,0.10796107076246395,0.0004329488968379593,-0.41398865784499056,medium,23
warnings_openjml,set1,c (25) cw (26),False,BD50,precision_weighted,0.6596027894638544,0.680789638482111,0.6729956171265186,0.6965285486131504,0.021186849018256626,0.023532931486631825,0.0042542258848534496,-0.3742911153119093,medium,23
warnings_openjml,set1,c (34) cw (34),False,BD50,precision_negative,0.793002915451895,0.7930531818638786,0.7983856806027992,0.7997440001156557,5.0266411983579395e-05,0.0013583195128564762,0.0815313410572896,-0.24480968858131488,small,34
warnings_openjml,set1,c (34) cw (34),False,BD50,recall_positive,0.028169014084507,0.028169014084507,0.15948632974316485,0.16031483015741504,0.0,0.0008285004142501995,0.32977896622370245,0.0025951557093425604,negligible,34
warnings_openjml,set1,c (34) cw (34),False,BD50,recall_weighted,0.7565597667638484,0.7755102040816326,0.7068255873778081,0.7132567312639341,0.01895043731778423,0.006431143886125978,0.09486373513905222,-0.15570934256055363,small,34
warnings_openjml,set1,c (34) cw (34),False,BD50,recall_negative,0.9448529411764706,0.9705882352941176,0.8496972318339101,0.8575908304498271,0.02573529411764708,0.007893598615916986,0.16877926667608328,-0.12110726643598616,negligible,34
warnings_openjml,set1,c (34) cw (34),False,BD50,auc,0.5,0.5,0.5044809438927086,0.5086773901479784,0.0,0.004196446255269826,0.035490695860669316,-0.22058823529411764,small,34
warnings_openjml,set1,c (34) cw (34),False,BD50,auc_weighted,0.5,0.5,0.5044809438927086,0.5086773901479784,0.0,0.004196446255269826,0.035490695860669316,-0.22058823529411764,small,34
warnings_openjml,set1,c (34) cw (34),False,BD50,accuracy,0.7573529411764706,0.7647058823529411,0.7006920415224913,0.7071799307958476,0.007352941176470562,0.0064878892733563065,0.10833207621231922,-0.07698961937716263,negligible,34
warnings_typestate_checker,set1,c (22) cw (21),False,BD50,f1_positive,0.1135460307229562,0.1052631578947368,0.15730211477957415,0.17284738908203243,-0.008282872828219406,0.015545274302458278,0.2120042386425096,-0.03854875283446712,negligible,21
warnings_typestate_checker,set1,c (22) cw (21),False,BD50,f1_weighted,0.689062136575355,0.6991851685729237,0.6336607515297819,0.6345364821995785,0.010123031997568699,0.0008757306697966261,0.18305944425347465,-0.20634920634920634,small,21
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,f1_negative,0.8614357262103506,0.875,0.7946268503912574,0.7966493478566199,0.013564273789649417,0.0020224974653625383,0.3877140748033543,-0.04266389177939646,negligible,31
warnings_typestate_checker,set1,c (23) cw (22),False,BD50,precision_positive,0.1950207468879668,0.23159439927732606,0.2245764508650544,0.22512329013334825,0.03657365238935925,0.0005468392682938528,0.07413431550247365,-0.29338842975206614,small,22
warnings_typestate_checker,set1,c (23) cw (22),False,BD50,precision_weighted,0.6635511781918171,0.6849514796239828,0.6815545547803485,0.6831611627957197,0.021400301432165758,0.0016066080153711582,0.09156500128532014,-0.1446280991735537,negligible,22
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,precision_negative,0.793002915451895,0.7931034482758621,0.798816992697208,0.7999006988015236,0.00010053282396704777,0.0010837061043156293,0.28082205342918354,-0.20915712799167535,small,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,recall_positive,0.028169014084507,0.056338028169014,0.1703771013175829,0.17401181281235797,0.028169014084507,0.003634711494775067,0.33778461907287316,0.0,negligible,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,recall_weighted,0.7580174927113703,0.7784256559766763,0.7010251105050314,0.7056334054359069,0.020408163265306034,0.004608294930875556,0.3289563865477789,-0.05202913631633715,negligible,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,recall_negative,0.9485294117647058,0.9705882352941176,0.8395398481973434,0.844402277039848,0.022058823529411797,0.004862428842504651,0.47639457259377044,-0.04162330905306972,negligible,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,auc,0.5,0.5004232804232804,0.5047024779282844,0.5089990535151825,0.0004232804232804366,0.00429657558689811,0.19604153518115752,-0.2133194588969823,small,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,auc_weighted,0.5,0.5004232804232804,0.5047024779282844,0.5089990535151825,0.0004232804232804366,0.00429657558689811,0.19604153518115752,-0.2133194588969823,small,31
warnings_typestate_checker,set1,c (31) cw (31),False,BD50,accuracy,0.75,0.7941176470588235,0.6944971537001896,0.7063567362428839,0.044117647058823484,0.011859582542694258,0.030881727390235758,-0.14568158168574402,negligible,31
warning_sum,set1,c (22) cw (21),False,BD50,f1_positive,0.14877313818338356,0.1415929203539823,0.1747068133549918,0.18137679137348664,-0.007180217829401259,0.006669978018494838,0.34753168141300994,-0.0225,negligible,20
warning_sum,set1,c (22) cw (21),False,BD50,f1_weighted,0.690165748507829,0.6983768228222531,0.6337718163684427,0.6338321741888028,0.008211074314424138,6.035782036006854e-05,0.0606541142386952,-0.1775,small,20
warning_sum,set1,c (33) cw (33),False,BD50,f1_negative,0.8605442176870749,0.8694214876033057,0.7968099546302254,0.7999953681128341,0.008877269916230834,0.003185413482608701,0.015514862599327852,-0.09366391184573003,negligible,33
warning_sum,set1,c (25) cw (24),False,BD50,precision_positive,0.2083333333333333,0.21130952380952372,0.18167159601228375,0.19569745668095728,0.002976190476190438,0.014025860668673534,0.0680230939278309,-0.21928166351606806,small,23
warning_sum,set1,c (25) cw (24),False,BD50,precision_weighted,0.6720577393518984,0.6727569173865662,0.6728770638613871,0.6773929548104144,0.0006991780346677912,0.004515890949027268,0.08319754386573025,-0.1890359168241966,small,23
warning_sum,set1,c (33) cw (33),False,BD50,precision_negative,0.793002915451895,0.793002915451895,0.7991341447986757,0.8003678113682285,0.0,0.001233666569552816,0.29875429494070993,-0.07346189164370982,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,recall_positive,0.028169014084507,0.0422535211267605,0.17157490396927014,0.17072129748186085,0.014084507042253499,-0.0008536064874092864,0.5677921500015571,0.023875114784205693,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,recall_weighted,0.7580174927113703,0.7696793002915452,0.7025355596784169,0.7073946461701563,0.011661807580174877,0.004859086491739495,0.015813174670985388,-0.09733700642791551,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,recall_negative,0.9338235294117648,0.9595588235294118,0.841131907308378,0.847482174688057,0.025735294117646967,0.006350267379679031,0.04241643995940467,-0.07529843893480258,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,auc,0.5,0.5,0.5062254580436397,0.5089645371463554,0.0,0.002739079102715647,0.19023996185431674,-0.08631772268135904,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,auc_weighted,0.5,0.5,0.5062254580436397,0.5089645371463554,0.0,0.002739079102715647,0.19023996185431674,-0.08631772268135904,negligible,33
warning_sum,set1,c (33) cw (33),False,BD50,accuracy,0.7647058823529411,0.7794117647058824,0.6934046345811051,0.7014260249554366,0.014705882352941235,0.008021390374331472,0.07772051182738007,-0.07346189164370982,negligible,33
warnings_checker_framework,set2,c (32) cw (33),True,PBU,f1_positive,0.7953321364452424,0.7744360902255639,0.6817034458506561,0.6848752868077631,-0.020896046219678444,0.003171840957106986,0.9264430772367578,-0.0048828125,negligible,32
warnings_checker_framework,set2,c (25) cw (25),True,PBU,f1_weighted,0.5985347124755106,0.599673784617158,0.5231416171328632,0.5297794274001475,0.0011390721416474348,0.006637810267284272,0.7398847341537476,-0.05103969754253308,negligible,23
warnings_checker_framework,set2,c (26) cw (25),True,PBU,f1_negative,0.21282051282051279,0.2435897435897435,0.2377772389707606,0.25490850444166396,0.030769230769230715,0.01713126547090335,0.05054819583892822,-0.15625,small,24
warnings_checker_framework,set2,c (33) cw (33),True,PBU,precision_positive,0.7126099706744868,0.7151162790697675,0.695708293589543,0.7157676151141299,0.002506308395280654,0.020059321524586893,0.3738212933195221,-0.1689623507805326,small,33
warnings_checker_framework,set2,c (29) cw (28),True,PBU,precision_weighted,0.5813953488372093,0.5901228746024563,0.5632050834436101,0.5842497647231211,0.008727525765246935,0.02104468127951098,0.11156047444809158,-0.22576530612244897,small,28
warnings_checker_framework,set2,c (29) cw (28),True,PBU,precision_negative,0.2727272727272727,0.28120155038759687,0.2373147092463741,0.2538211580074372,0.008474277660324159,0.01650644876106311,0.15544383651380234,-0.15178571428571427,small,28
warnings_checker_framework,set2,c (33) cw (33),True,PBU,recall_positive,0.8983739837398373,0.8414634146341463,0.7254249815225424,0.7384823848238482,-0.05691056910569103,0.013057403301305781,0.8755409553146437,-0.008264462809917356,negligible,33
warnings_checker_framework,set2,c (33) cw (33),True,PBU,recall_weighted,0.6656976744186046,0.6511627906976745,0.5949612403100775,0.6012156448202959,-0.014534883720930147,0.006254404510218414,0.8120709826473564,-0.020202020202020204,negligible,33
warnings_checker_framework,set2,c (33) cw (33),True,PBU,recall_negative,0.0918367346938775,0.173469387755102,0.2674706246134817,0.25664811379097086,0.08163265306122451,-0.010822510822510845,0.15833655371568828,-0.0027548209366391185,negligible,33
warnings_checker_framework,set2,c (33) cw (33),True,PBU,auc,0.4960000000000001,0.5,0.49565436318067896,0.49673033232431735,0.0039999999999998925,0.001075969143638389,0.360359032511102,-0.12672176308539945,negligible,33
warnings_checker_framework,set2,c (33) cw (33),True,PBU,auc_weighted,0.4960000000000001,0.5,0.49565436318067896,0.49673033232431735,0.0039999999999998925,0.001075969143638389,0.360359032511102,-0.12672176308539945,negligible,33
warnings_checker_framework,set2,c (33) cw (33),True,PBU,accuracy,0.7205882352941176,0.7205882352941176,0.6327985739750446,0.6287878787878788,0.0,-0.004010695187165791,0.3562629576749641,-0.06978879706152434,negligible,33
warnings_infer,set2,c (32) cw (33),True,PBU,f1_positive,0.793744217127583,0.7790262172284644,0.7106899143451677,0.72790021818149,-0.014717999899118595,0.01721030383632227,0.39306390881523035,-0.060546875,negligible,32
warnings_infer,set2,c (25) cw (26),True,PBU,f1_weighted,0.5985347124755106,0.6000513067249913,0.5452406871919735,0.5610693118511714,0.001516594249480696,0.015828624659197876,0.3406822466353089,-0.09829867674858223,negligible,23
warnings_infer,set2,c (26) cw (26),True,PBU,f1_negative,0.20617809584201463,0.236643595925033,0.2228127658622659,0.21335037889410274,0.030465500083018376,-0.00946238696816315,0.04194291343308249,-0.08854166666666667,negligible,24
warnings_infer,set2,c (33) cw (33),True,PBU,precision_positive,0.7125,0.7151162790697675,0.6913784260042148,0.7127539043570865,0.0026162790697674687,0.02137547835287168,0.12998538723333847,-0.14416896235078053,negligible,33
warnings_infer,set2,c (29) cw (27),True,PBU,precision_weighted,0.5812593581238328,0.5884584032606089,0.5591597090334107,0.5845860641092286,0.007199045136776161,0.02542635507581792,0.02373212675668542,-0.2812071330589849,small,27
warnings_infer,set2,c (29) cw (27),True,PBU,precision_negative,0.2647058823529412,0.28,0.23548262266704487,0.26417641563970634,0.015294117647058847,0.028693792972661475,0.07303349011728717,-0.22770919067215364,small,27
warnings_infer,set2,c (33) cw (33),True,PBU,recall_positive,0.8739837398373984,0.8617886178861789,0.7615176151761517,0.8015521064301553,-0.012195121951219523,0.0400344912540036,0.42550212738526355,-0.06887052341597796,negligible,33
warnings_infer,set2,c (33) cw (33),True,PBU,recall_weighted,0.6569767441860465,0.6569767441860465,0.6099365750528541,0.6287878787878788,0.0,0.018851303735024638,0.20279360249839712,-0.06795224977043159,negligible,33
warnings_infer,set2,c (33) cw (33),True,PBU,recall_negative,0.1224489795918367,0.1122448979591836,0.22943722943722938,0.19511440940012365,-0.0102040816326531,-0.03432282003710574,0.19006337561022218,0.017447199265381085,negligible,33
warnings_infer,set2,c (33) cw (33),True,PBU,auc,0.495,0.5,0.4947946815089672,0.49780298147967317,0.0050000000000000044,0.003008299970705952,0.25995027764952655,-0.15977961432506887,small,33
warnings_infer,set2,c (33) cw (33),True,PBU,auc_weighted,0.495,0.5,0.4947946815089672,0.49780298147967317,0.0050000000000000044,0.003008299970705952,0.25995027764952655,-0.15977961432506887,small,33
warnings_infer,set2,c (33) cw (33),True,PBU,accuracy,0.7205882352941176,0.7205882352941176,0.6466131907308377,0.6515151515151515,0.0,0.004901960784313819,0.6775587605903836,0.03764921946740129,negligible,33
warnings_openjml,set2,c (34) cw (34),True,PBU,f1_positive,0.7776628090760535,0.7860892742670129,0.7042766007839738,0.7593956221374211,0.008426465190959465,0.05511902135344726,0.2551533605345312,-0.1314878892733564,negligible,34
warnings_openjml,set2,c (29) cw (28),True,PBU,f1_weighted,0.599673784617158,0.6001226831976388,0.5503343251982584,0.5878373696763386,0.00044889858048080544,0.03750304447808017,0.3138321787118912,-0.009602194787379973,negligible,27
warnings_openjml,set2,c (29) cw (28),True,PBU,f1_negative,0.1923076923076923,0.19014447884416918,0.21862870548132896,0.19673192038516282,-0.002163213463523106,-0.021896785096166133,0.39287085831165314,-0.00411522633744856,negligible,27
warnings_openjml,set2,c (34) cw (34),True,PBU,precision_positive,0.7136205003529135,0.7151162790697675,0.7214760955337429,0.7151003060167449,0.0014957787168540237,-0.0063757895169980205,0.3252178459709544,-0.10207612456747404,negligible,34
warnings_openjml,set2,c (31) cw (29),True,PBU,precision_weighted,0.5876298676814378,0.5874324235352641,0.587728593567286,0.5872027484693177,-0.00019744414617361983,-0.0005258450979682694,0.19952209703387286,-0.15933412604042807,small,29
warnings_openjml,set2,c (31) cw (29),True,PBU,precision_negative,0.2781954887218045,0.2727272727272727,0.2504501226829501,0.2661606905213493,-0.005468215994531789,0.015710567838399192,0.19952209703387286,-0.1367419738406659,negligible,29
warnings_openjml,set2,c (34) cw (34),True,PBU,recall_positive,0.8638211382113821,0.8739837398373984,0.7691296030607364,0.8381157340985176,0.010162601626016343,0.06898613103778117,0.3954558958339107,-0.12975778546712802,negligible,34
warnings_openjml,set2,c (34) cw (34),True,PBU,recall_weighted,0.6482558139534884,0.6642441860465116,0.6143125854993159,0.6456053351573189,0.015988372093023173,0.031292749658002994,0.1867868126267962,-0.15051903114186851,small,34
warnings_openjml,set2,c (34) cw (34),True,PBU,recall_negative,0.12755102040816324,0.1020408163265306,0.22569027611044412,0.16236494597839132,-0.02551020408163264,-0.0633253301320528,0.38560817769773664,0.09515570934256055,negligible,34
warnings_openjml,set2,c (34) cw (34),True,PBU,auc,0.49702631578947365,0.499875402792696,0.4966636444051305,0.49942038920831483,0.002849087003222339,0.00275674480318433,0.2389572019573044,-0.11764705882352941,negligible,34
warnings_openjml,set2,c (34) cw (34),True,PBU,auc_weighted,0.49702631578947365,0.499875402792696,0.4966636444051305,0.49942038920831483,0.002849087003222339,0.00275674480318433,0.2389572019573044,-0.11764705882352941,negligible,34
warnings_openjml,set2,c (34) cw (34),True,PBU,accuracy,0.7205882352941176,0.7205882352941176,0.6578719723183392,0.6743079584775087,0.0,0.016435986159169524,0.5654958863874743,0.06401384083044982,negligible,34
warnings_typestate_checker,set2,c (34) cw (35),True,PBU,f1_positive,0.7783808261912348,0.7814814814814814,0.6845693790705472,0.6976605209716432,0.0031006552902466122,0.01309114190109606,0.9803267266001735,0.012110726643598616,negligible,34
warnings_typestate_checker,set2,c (29) cw (30),True,PBU,f1_weighted,0.5954419623053897,0.5940683221291683,0.5341105607528158,0.5482416545760324,-0.0013736401762214356,0.014131093823216534,0.8276819718953076,-0.01913265306122449,negligible,28
warnings_typestate_checker,set2,c (30) cw (30),True,PBU,f1_negative,0.21565070149975804,0.21486486486486484,0.22701932666408672,0.22916992008382425,-0.0007858366348932055,0.0021505934197375287,0.033029300933789515,-0.07847800237812129,negligible,29
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,precision_positive,0.7126099706744868,0.7142857142857143,0.7026461573507586,0.7206172615059077,0.0016757436112274648,0.01797110415514902,0.711234099912156,-0.044897959183673466,negligible,35
warnings_typestate_checker,set2,c (32) cw (32),True,PBU,precision_weighted,0.5818570451436389,0.5882037070517798,0.570331040273063,0.5877862277776582,0.006346661908140927,0.017455187504595182,0.3296269754878144,-0.11030176899063475,negligible,31
warnings_typestate_checker,set2,c (32) cw (32),True,PBU,precision_negative,0.27243052871193574,0.2828941531363677,0.24112770742644613,0.2530586695676293,0.010463624424431939,0.011930962141183166,0.369480618099025,-0.11758584807492195,negligible,31
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,recall_positive,0.8577235772357723,0.8577235772357723,0.7255516840882693,0.7542392566782812,0.0,0.028687572590011867,0.9421136060066311,0.017142857142857144,negligible,35
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,recall_weighted,0.6482558139534884,0.6511627906976745,0.595514950166113,0.6074750830564785,0.0029069767441860517,0.01196013289036546,0.9382703243178794,-0.004081632653061225,negligible,35
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,recall_negative,0.1122448979591836,0.1428571428571428,0.26909620991253635,0.239067055393586,0.03061224489795919,-0.030029154518950357,0.07686648630571229,-0.02040816326530612,negligible,35
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,auc,0.4955918367346939,0.4977551020408163,0.4964933558385759,0.49571968697253327,0.002163265306122375,-0.0007736688660426316,0.8489818313238633,-0.025306122448979593,negligible,35
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,auc_weighted,0.4955918367346939,0.4977551020408163,0.4964933558385759,0.49571968697253327,0.002163265306122375,-0.0007736688660426316,0.8489818313238633,-0.025306122448979593,negligible,35
warnings_typestate_checker,set2,c (35) cw (35),True,PBU,accuracy,0.7058823529411765,0.7058823529411765,0.6197478991596639,0.6256302521008403,0.0,0.00588235294117645,0.5625549551123978,-0.018775510204081632,negligible,35
warning_sum,set2,c (33) cw (33),True,PBU,f1_positive,0.7779816513761468,0.7978533094812165,0.6800724026140789,0.7198094173903841,0.019871658105069634,0.0397370147763052,0.30525879439136105,-0.11937557392102846,negligible,33
warning_sum,set2,c (28) cw (25),True,PBU,f1_weighted,0.5972105703533059,0.5977081463750821,0.5297280673727143,0.5472898921842545,0.000497576021776136,0.017561824811540228,0.6830865740776062,0.0528,negligible,25
warning_sum,set2,c (28) cw (25),True,PBU,f1_negative,0.20458758109360514,0.178343949044586,0.21985787983606414,0.20245309513051693,-0.02624363204901914,-0.01740478470554721,0.8095081746578217,0.0752,negligible,25
warning_sum,set2,c (33) cw (33),True,PBU,precision_positive,0.7125,0.7142857142857143,0.7154940834742783,0.7210305230280333,0.0017857142857142794,0.005536439553754935,0.4116150423443336,0.0036730945821854912,negligible,33
warning_sum,set2,c (30) cw (28),True,PBU,precision_weighted,0.5823209718670077,0.586107814536726,0.5796807828241877,0.584151711493389,0.0037868426697182933,0.004470928669201291,0.4143658389108099,-0.030612244897959183,negligible,28
warning_sum,set2,c (30) cw (28),True,PBU,precision_negative,0.26910507792860733,0.2792405063291139,0.23866684457650103,0.2379068959251321,0.010135428400506574,-0.0007599486513689413,0.6714941640877372,0.003826530612244898,negligible,28
warning_sum,set2,c (33) cw (33),True,PBU,recall_positive,0.8617886178861789,0.9105691056910568,0.7434097068243409,0.8013057403301306,0.04878048780487787,0.057896033505789646,0.2400487695867316,-0.1184573002754821,negligible,33
warning_sum,set2,c (33) cw (33),True,PBU,recall_weighted,0.6482558139534884,0.6686046511627907,0.6027131782945736,0.6268498942917549,0.02034883720930225,0.024136715997181257,0.1833367984294752,-0.11570247933884298,negligible,33
warning_sum,set2,c (33) cw (33),True,PBU,recall_negative,0.1326530612244898,0.0816326530612244,0.24953617810760662,0.18893011750154604,-0.051020408163265404,-0.06060606060606058,0.7401206064919973,0.11662075298438934,negligible,33
warning_sum,set2,c (33) cw (33),True,PBU,auc,0.4942298603651987,0.496530612244898,0.49598851023663054,0.49422442469810896,0.0023007518796992477,-0.001764085538521587,0.6022345502128279,0.004591368227731864,negligible,33
warning_sum,set2,c (33) cw (33),True,PBU,auc_weighted,0.4942298603651987,0.496530612244898,0.49598851023663054,0.49422442469810896,0.0023007518796992477,-0.001764085538521587,0.6022345502128279,0.004591368227731864,negligible,33
warning_sum,set2,c (33) cw (33),True,PBU,accuracy,0.7058823529411765,0.7205882352941176,0.6154188948306595,0.6729055258467024,0.014705882352941124,0.0574866310160429,0.0027951149585525754,-0.23048668503213957,small,33
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,f1_positive,0.46049296791900307,0.5324093261751695,0.4548373116711209,0.4534719596376202,0.07191635825616638,-0.0013653520335006886,0.47539887187459284,0.01,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,f1_weighted,0.4977472358604253,0.5038663779790222,0.4932151182322924,0.4941389088750532,0.006119142118596932,0.0009237906427607689,0.21122869177382514,-0.05,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,f1_negative,0.6095099935525468,0.588,0.5336611898177187,0.5369974901073179,-0.02150999355254679,0.0033363002895991922,0.5894971817185847,0.07,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,precision_positive,0.5700364642273357,0.5634720028084957,0.6042270298488687,0.5873804320266983,-0.006564461418839929,-0.01684659782217035,0.9306861113640215,0.11666666666666667,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,precision_weighted,0.5545301391404631,0.5535122693777272,0.5641614613752315,0.5563405912694227,-0.001017869762735879,-0.007820870105808786,0.925035705670208,0.08777777777777777,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,precision_negative,0.5146167703897806,0.5209800469483568,0.5219366706485239,0.5236279447228328,0.006363276558576159,0.0016912740743089127,0.4427587727831768,-0.03,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,recall_positive,0.3607954545454546,0.48863636363636365,0.4465909090909091,0.4535984848484849,0.12784090909090906,0.0070075757575758235,0.5814808843820306,0.0033333333333333335,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,recall_weighted,0.5335276967930029,0.5349854227405249,0.538581146744412,0.5369290573372206,0.001457725947521915,-0.001652089407191415,0.707317888471859,-0.0011111111111111111,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,recall_negative,0.7574850299401197,0.6377245508982036,0.6355289421157685,0.624750499001996,-0.11976047904191611,-0.010778443113772518,0.5572457370136139,0.005555555555555556,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,auc,0.5353121551650963,0.5379399032340209,0.5414261664261665,0.5396168972639561,0.002627748068924518,-0.0018092691622103585,0.8200610363855958,0.015555555555555555,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,auc_weighted,0.5353121551650963,0.5379399032340209,0.5414261664261665,0.5396168972639561,0.002627748068924518,-0.0018092691622103585,0.8200610363855958,0.015555555555555555,negligible,30
warnings_checker_framework,set2,c (30) cw (30),True,ABU50,accuracy,0.5,0.5,0.5137254901960785,0.5049019607843137,0.0,-0.008823529411764786,0.8096583857837079,0.12777777777777777,negligible,30
warnings_infer,set2,c (32) cw (32),True,ABU50,f1_positive,0.5474587872910843,0.5085328207816413,0.5010601449588452,0.49178197522960276,-0.03892596650944302,-0.009278169729242447,0.8102867223788053,0.1328125,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,f1_weighted,0.5040103506523859,0.5340457143317265,0.5065497461949969,0.5268298995500087,0.030035363679340676,0.020280153355011765,0.01624411973170936,-0.251953125,small,32
warnings_infer,set2,c (32) cw (32),True,ABU50,f1_negative,0.5561331011600004,0.5954275609448023,0.5123351942043546,0.5637666341631311,0.03929445978480195,0.051431439958776526,0.12310675298795104,-0.044921875,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,precision_positive,0.5586792590965663,0.5773809523809523,0.5994369524007247,0.5799471294721118,0.01870169328438598,-0.0194898229286129,0.8690773982089013,0.056640625,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,precision_weighted,0.5572653655036828,0.5579946136045706,0.5660950941932138,0.5553709548234903,0.0007292481008878138,-0.010724139369723495,0.876893247012049,0.119140625,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,precision_negative,0.5196812596006144,0.5266761008601044,0.5309563693757173,0.5294703156728473,0.0069948412594900145,-0.0014860537028700271,0.7755670394769698,0.048828125,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,recall_positive,0.4943181818181818,0.4346590909090909,0.5134943181818181,0.45720880681818177,-0.05965909090909094,-0.056285511363636354,0.8998865465213721,0.1357421875,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,recall_weighted,0.5408163265306123,0.5495626822157434,0.5451895043731778,0.5458272594752187,0.008746355685131157,0.0006377551020408934,0.4442258983997818,-0.0224609375,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,recall_negative,0.5748502994011977,0.6736526946107784,0.5785928143712575,0.6392215568862275,0.09880239520958067,0.06062874251496997,0.1749184331856668,-0.0498046875,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,auc,0.5388740344622696,0.5518270944741533,0.5465100718317629,0.5487874543756897,0.012953060011883788,0.0022773825439267315,0.3457891314756125,-0.044921875,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,auc_weighted,0.5388740344622696,0.5518270944741533,0.5465100718317629,0.5487874543756897,0.012953060011883788,0.0022773825439267315,0.3457891314756125,-0.044921875,negligible,32
warnings_infer,set2,c (32) cw (32),True,ABU50,accuracy,0.5,0.5147058823529411,0.5160845588235294,0.5234375,0.014705882352941124,0.007352941176470562,0.30339936987221217,-0.0322265625,negligible,32
warnings_openjml,set2,c (35) cw (35),True,ABU50,f1_positive,0.5558583106267031,0.5827814569536424,0.4912150874097914,0.5070927272854966,0.026923146326939262,0.015877639875705174,0.19492070434102404,-0.09306122448979592,negligible,35
warnings_openjml,set2,c (35) cw (35),True,ABU50,f1_weighted,0.5051987777785191,0.4875981490892555,0.5056016931039842,0.4886993082574057,-0.017600628689263598,-0.016902384846578467,0.9448634059036355,0.17795918367346938,small,35
