warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,f1_positive,0.6132075471698114,0.6150234741784038,0.5662375294243972,0.5958055441220819,0.001815927008592344,0.029568014697684664,0.234375,-0.1836734693877551,small,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,f1_weighted,0.5173113291505776,0.4722162851272481,0.5108359572857982,0.48221354116583875,-0.045095044023329534,-0.02862241611995947,1.0,0.7142857142857143,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,f1_negative,0.4460431654676259,0.3435114503816794,0.4524486716786521,0.36249981349937915,-0.1025317150859465,-0.08994885817927295,0.9921875,0.5510204081632653,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,precision_positive,0.535031847133758,0.5164835164835165,0.5330503272575674,0.5196657675886927,-0.018548330650241418,-0.013384559668874751,0.9921875,0.6326530612244898,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,precision_weighted,0.5205931619764053,0.5084580142889181,0.5261620856012714,0.5092014888298442,-0.012135147687487136,-0.01696059677142725,0.9921875,0.5918367346938775,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,precision_negative,0.5053763440860215,0.5,0.5189026213407437,0.4981732669043513,-0.005376344086021501,-0.0207293544363924,0.984375,0.5102040816326531,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,recall_positive,0.7215909090909091,0.7443181818181818,0.6225649350649352,0.7142857142857143,0.022727272727272707,0.09172077922077915,0.109375,-0.3877551020408163,medium,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,recall_weighted,0.5189504373177842,0.5131195335276968,0.5256143273635986,0.5131195335276968,-0.005830903790087438,-0.012494793835901796,0.9921875,0.5306122448979592,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,recall_negative,0.3712574850299401,0.2694610778443114,0.4234388366124893,0.3011120615911035,-0.10179640718562871,-0.12232677502138584,0.9921875,0.5306122448979592,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,auc,0.5215104829810713,0.5066467192937781,0.5250123079534844,0.5093836322407751,-0.014863763687293141,-0.015628675712709317,0.9921875,0.5918367346938775,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,auc_weighted,0.5215104829810713,0.5066467192937781,0.5250123079534844,0.5093836322407751,-0.014863763687293141,-0.015628675712709317,0.9921875,0.5918367346938775,large,7
warnings_typestate_checker,set2,c (7) cw (7),True,knn_classifier,ABU50,accuracy,0.5,0.5,0.5021008403361344,0.48739495798319327,0.0,-0.01470588235294118,0.8644793601948284,0.1836734693877551,small,7
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,f1_positive,0.5637583892617449,0.5589225589225589,0.5219767618389112,0.5179824141859838,-0.004835830339185998,-0.003994347652927388,0.9704708854547317,0.24,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,f1_weighted,0.600736632189365,0.5972464536097819,0.5880720506502136,0.5843460442584475,-0.003490178579583114,-0.0037260063917661235,0.9704708854547317,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,f1_negative,0.6732673267326733,0.671604938271605,0.6577293610142212,0.6542861573887087,-0.0016623884610683648,-0.0034432036255125364,0.9704708854547317,0.24,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,precision_positive,0.7016129032258065,0.6991869918699187,0.6958830864863661,0.6920714145901529,-0.0024259113558877665,-0.003811671896213231,0.9704708854547317,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,precision_weighted,0.6424475962550567,0.6398445092322643,0.6353305889227873,0.6319294451066835,-0.0026030870227923275,-0.003401143816103791,0.9704708854547317,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,precision_negative,0.5738396624472574,0.5714285714285714,0.5715147831072788,0.5685462916390752,-0.0024110910186859735,-0.002968491468203549,0.9704708854547317,0.24,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,recall_positive,0.4772727272727273,0.4715909090909091,0.43636363636363634,0.4329545454545454,-0.005681818181818177,-0.003409090909090917,0.9487647825701253,0.12,negligible,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,recall_weighted,0.6151603498542274,0.6122448979591837,0.6058309037900875,0.6023323615160351,-0.002915451895043719,-0.0034985422740524408,0.9727629824469023,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,recall_negative,0.7784431137724551,0.7784431137724551,0.7844311377245509,0.7808383233532934,0.0,-0.003592814371257469,0.7602499389065233,0.04,negligible,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,auc,0.6216428995840759,0.6187857567269331,0.6116596214243273,0.6081984551396317,-0.0028571428571427804,-0.003461166284695616,0.9710463672913514,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,auc_weighted,0.6216428995840759,0.6187857567269331,0.6116596214243273,0.6081984551396317,-0.0028571428571427804,-0.003461166284695616,0.9710463672913514,0.16,small,5
warnings_typestate_checker,set2,c (5) cw (5),True,logisticregression,ABU50,accuracy,0.5441176470588235,0.5294117647058824,0.538235294117647,0.5264705882352941,-0.014705882352941124,-0.0117647058823529,0.9727629824469023,0.32,small,5
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,f1_positive,0.3531797769085905,0.4601515151515151,0.4148702641357209,0.4656050398096738,0.10697173824292461,0.0507347756739529,0.23046875,-0.25,small,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,f1_weighted,0.5040103506523859,0.53602423968576,0.5060172042927413,0.5229964813192406,0.0320138890333741,0.016979277026499262,0.125,-0.34375,medium,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,f1_negative,0.643077900204717,0.6248968646864687,0.6020762549971461,0.5834808747664486,-0.018181035518248345,-0.01859538023069751,0.47265625,0.03125,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,precision_positive,0.6498362056687081,0.6244470465781942,0.6261723800726168,0.6281580997603227,-0.02538915909051398,0.001985719687705889,0.62890625,0.03125,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,precision_weighted,0.594211244623738,0.5840482328762886,0.5763598213535617,0.5831357226800991,-0.01016301174744938,0.006775901326537381,0.52734375,-0.03125,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,precision_negative,0.5248401377274963,0.5352941176470588,0.5238627534819826,0.5356869899488453,0.01045397991956254,0.011824236466862703,0.09765625,-0.1875,small,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,recall_positive,0.24999999999999994,0.375,0.34659090909090906,0.4140625,0.12500000000000006,0.06747159090909094,0.3203125,-0.25,small,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,recall_weighted,0.5451895043731778,0.5451895043731778,0.543002915451895,0.5553935860058309,0.0,0.012390670553935834,0.19140625,0.015625,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,recall_negative,0.811377245508982,0.7365269461077844,0.75,0.7043413173652695,-0.0748502994011977,-0.045658682634730496,0.578125,0.15625,small,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,auc,0.555011034716917,0.5496481622952212,0.5488949898141074,0.5586209256429845,-0.005362872421695863,0.009725935828877041,0.3203125,-0.03125,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,auc_weighted,0.555011034716917,0.5496481622952212,0.5488949898141074,0.5586209256429845,-0.005362872421695863,0.009725935828877041,0.3203125,-0.03125,negligible,8
warnings_typestate_checker,set2,c (8) cw (8),True,mlp_classifier,ABU50,accuracy,0.5,0.5073529411764706,0.5183823529411764,0.5183823529411764,0.007352941176470562,0.0,0.41671681011116213,-0.046875,negligible,8
warnings_typestate_checker,set2,c (1) cw (1),True,bayes_network,ABU50,f1_positive,0.6522781774580335,0.6105263157894737,0.6522781774580335,0.6105263157894737,-0.04175186166855982,-0.04175186166855982,1.0,1.0,large,1
warnings_typestate_checker,set2,c (1) cw (1),True,bayes_network,ABU50,f1_weighted,0.5591322795102598,0.5646687747780816,0.5591322795102598,0.5646687747780816,0.00553649526782185,0.00553649526782185,0.5,-1.0,large,1
warnings_typestate_checker,set2,c (1) cw (1),True,bayes_network,ABU50,f1_negative,0.4609665427509293,0.5163398692810457,0.4609665427509293,0.5163398692810457,0.055373326530116396,0.055373326530116396,0.5,-1.0,large,1
warnings_typestate_checker,set2,c (1) cw (1),True,bayes_network,ABU50,precision_positive,0.5643153526970954,0.5686274509803921,0.5643153526970954,0.5686274509803921,0.004312098283296706,0.004312098283296706,0.5,-1.0,large,1
warnings_typestate_checker,set2,c (1) cw (1),True,bayes_network,ABU50,precision_weighted,0.5855081807471061,0.5684900887384758,0.5855081807471061,0.5684900887384758,-0.017018092008630248,-0.017018092008630248,1.0,1.0,large,1
