model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 42}",BD50,0,357,1,86,444,86,358,0,357,1,86,444,86,358,0.0,0.0,,0.8040540540540541,0.0,0.0,,0.8040540540540541,0.498611111111111,0.498611111111111,0.0,0.0,,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",BD50,9,337,21,77,444,86,358,9,337,21,77,444,86,358,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.5232716560802725,0.5232716560802725,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 7, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,10,336,22,76,444,86,358,10,336,22,76,444,86,358,0.3125,0.1162790697674418,0.1694915254237288,0.7792792792792793,0.3125,0.1162790697674418,0.1694915254237288,0.7792792792792793,0.5277455583172237,0.5277455583172237,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 3, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'distance', 'metric': 'manhattan', 'n_neighbors': 5}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'euclidean', 'weights': 'distance', 'n_neighbors': 5}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'solver': 'liblinear', 'C': 100000000.0, 'penalty': 'l2', 'random_state': 42}",BD50,15,334,24,71,444,86,358,15,332,26,71,444,86,358,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.3658536585365853,0.1744186046511628,0.2362204724409449,0.7815315315315315,0.5533991530884654,0.5506018134953512,-0.0187617260787992,0.0,-0.0037795275590551,-0.0045045045045044,-0.0027973395931142,exp59-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'solver': 'liblinear', 'C': 20, 'random_state': 42}",BD50,14,334,24,72,444,86,358,13,334,24,73,444,86,358,0.3684210526315789,0.1627906976744186,0.2258064516129032,0.7837837837837838,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.547516800147289,0.5419612445917334,-0.0170697012802275,-0.0116279069767442,-0.014424337791765,-0.0022522522522522,-0.0055555555555555,exp59-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'C': 5, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,13,334,24,73,444,86,358,13,334,24,73,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.5419612445917334,0.5419612445917334,0.0,0.0,0.0,0.0,0.0,exp59-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,9,345,13,77,444,86,358,7,348,10,79,444,86,358,0.4090909090909091,0.1046511627906976,0.1666666666666666,0.7972972972972973,0.4117647058823529,0.0813953488372093,0.1359223300970873,0.7995495495495496,0.5344218908220565,0.5268825370523796,0.0026737967914438,-0.0232558139534883,-0.0307443365695793,0.0022522522522523,-0.0075393537696768,exp59-BD50-feature-set4-NO-SMOTE,False
