model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'kernel': 'poly', 'C': 1}",PBU,212,56,79,97,444,309,135,222,53,82,87,444,309,135,0.7285223367697594,0.686084142394822,0.7066666666666667,0.6036036036036037,0.7302631578947368,0.7184466019417476,0.7243066884176182,0.6193693693693694,0.5504005327379203,0.5554184538848738,0.0017408211249774,0.0323624595469256,0.0176400217509515,0.0157657657657657,0.0050179211469534,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'degree': 2, 'C': 10, 'kernel': 'poly', 'random_state': 42}",PBU,196,63,72,113,444,309,135,197,61,74,112,444,309,135,0.7313432835820896,0.6343042071197411,0.6793760831889081,0.5833333333333334,0.7269372693726938,0.6375404530744336,0.6793103448275862,0.581081081081081,0.5505200070509431,0.5446726207963648,-0.0044060142093957,0.0032362459546925,-6.573836132184319e-05,-0.0022522522522523,-0.0058473862545782,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'kernel': 'poly', 'C': 1}",PBU,202,62,73,107,444,309,135,204,62,73,105,444,309,135,0.7345454545454545,0.6537216828478964,0.6917808219178082,0.5945945945945946,0.7364620938628159,0.6601941747572816,0.6962457337883959,0.5990990990990991,0.5564143995926123,0.559640206044225,0.0019166393173614,0.0064724919093851,0.0044649118705877,0.0045045045045044,0.0032258064516127,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",PBU,231,51,84,78,444,309,135,233,48,87,76,444,309,135,0.7333333333333333,0.7475728155339806,0.7403846153846153,0.6351351351351351,0.728125,0.7540453074433657,0.7408585055643879,0.6328828828828829,0.5625271755097244,0.5546418708502261,-0.0052083333333332,0.0064724919093851,0.0004738901797726,-0.0022522522522522,-0.0078853046594983,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",PBU,157,75,60,152,444,309,135,161,79,56,148,444,309,135,0.7235023041474654,0.5080906148867314,0.596958174904943,0.5225225225225225,0.7419354838709677,0.5210355987055016,0.6121673003802282,0.5405405405405406,0.5320083436159587,0.5531425661515561,0.0184331797235023,0.0129449838187702,0.0152091254752851,0.018018018018018,0.0211342225355973,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 13, 'metric': 'euclidean'}",PBU,159,75,60,150,444,309,135,153,78,57,156,444,309,135,0.726027397260274,0.5145631067961165,0.6022727272727273,0.527027027027027,0.7285714285714285,0.4951456310679611,0.5895953757225434,0.5202702702702703,0.5351812679945943,0.536588518714378,0.0025440313111545,-0.0194174757281553,-0.0126773515501839,-0.0067567567567566,0.0014072507197836,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 15}",PBU,162,69,66,147,444,309,135,166,77,58,143,444,309,135,0.7105263157894737,0.5242718446601942,0.6033519553072626,0.5202702702702703,0.7410714285714286,0.5372168284789643,0.6228893058161351,0.5472972972972973,0.5177713144133028,0.5537732338366923,0.0305451127819549,0.0129449838187701,0.0195373505088725,0.0270270270270269,0.0360019194233894,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",PBU,168,69,66,141,444,309,135,169,62,73,140,444,309,135,0.717948717948718,0.5436893203883495,0.6187845303867404,0.5337837837837838,0.6983471074380165,0.5469255663430421,0.6134301270417423,0.5202702702702703,0.5274487337681415,0.503135711068022,-0.0196016105107014,0.0032362459546926,-0.0053544033449981,-0.0135135135135134,-0.0243130227001194,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 9, 'metric': 'euclidean'}",PBU,191,60,75,118,444,309,135,190,58,77,119,444,309,135,0.7180451127819549,0.6181229773462783,0.6643478260869565,0.5653153153153153,0.7116104868913857,0.6148867313915858,0.6597222222222222,0.5585585585585585,0.5313708208472884,0.5223505102140745,-0.0064346258905692,-0.0032362459546925,-0.0046256038647343,-0.0067567567567567,-0.0090203106332138,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 9}",PBU,190,64,71,119,444,309,135,187,64,71,122,444,309,135,0.7279693486590039,0.6148867313915858,0.6666666666666667,0.5720720720720721,0.7248062015503876,0.6051779935275081,0.6596119929453262,0.5653153153153153,0.5446256145092739,0.5397340227588774,-0.0031631471086163,-0.0097087378640776,-0.0070546737213404,-0.0067567567567567,-0.0048915917503965,exp74-PBU-feature-set3-SMOTE,True
