model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-05},BD50,41,116,156,30,343,71,272,44,111,161,27,343,71,272,0.2081218274111675,0.5774647887323944,0.3059701492537314,0.4577259475218659,0.2146341463414634,0.6197183098591549,0.3188405797101449,0.4518950437317784,0.5010582010582011,0.5132948532948532,0.0065123189302958,0.0422535211267605,0.0128704304564135,-0.0058309037900874,0.0122366522366521,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
bayes_network,overall,{'var_smoothing': 1e-09},BD50,37,170,102,34,343,71,272,37,168,104,34,343,71,272,0.2661870503597122,0.5211267605633803,0.3523809523809524,0.6034985422740525,0.2624113475177305,0.5211267605633803,0.3490566037735848,0.597667638483965,0.5743963443963443,0.5706926406926407,-0.0037757028419817,0.0,-0.0033243486073675,-0.0058309037900875,-0.0037037037037036,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",BD50,28,188,84,43,343,71,272,29,187,85,42,343,71,272,0.25,0.3943661971830985,0.3060109289617486,0.6297376093294461,0.2543859649122807,0.4084507042253521,0.3135135135135135,0.6297376093294461,0.5438191438191439,0.5491101491101491,0.0043859649122807,0.0140845070422535,0.0075025845517648,0.0,0.0052910052910052,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",BD50,26,197,75,45,343,71,272,26,197,75,45,343,71,272,0.2574257425742574,0.3661971830985915,0.3023255813953489,0.6501457725947521,0.2574257425742574,0.3661971830985915,0.3023255813953489,0.6501457725947521,0.5455892255892255,0.5455892255892255,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 5}",BD50,26,203,69,45,343,71,272,25,205,67,46,343,71,272,0.2736842105263158,0.3661971830985915,0.3132530120481928,0.6676384839650146,0.2717391304347826,0.352112676056338,0.3067484662576686,0.6705539358600583,0.5565993265993266,0.5536363636363636,-0.0019450800915332,-0.0140845070422535,-0.0065045457905241,0.0029154518950437,-0.002962962962963,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",BD50,30,187,85,41,343,71,272,30,190,82,41,343,71,272,0.2608695652173913,0.4225352112676056,0.3225806451612903,0.6326530612244898,0.2678571428571428,0.4225352112676056,0.3278688524590163,0.641399416909621,0.5564550264550265,0.5619095719095719,0.0069875776397515,0.0,0.005288207297726,0.0087463556851311,0.0054545454545453,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",BD50,29,194,78,42,343,71,272,30,194,78,41,343,71,272,0.2710280373831775,0.4084507042253521,0.3258426966292134,0.6501457725947521,0.2777777777777778,0.4225352112676056,0.3351955307262569,0.6530612244897959,0.5614285714285715,0.5686050986050986,0.0067497403946002,0.0140845070422535,0.0093528340970435,0.0029154518950437,0.007176527176527,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'euclidean', 'weights': 'uniform'}",BD50,38,111,161,33,343,71,272,38,111,161,33,343,71,272,0.1909547738693467,0.5352112676056338,0.2814814814814815,0.434402332361516,0.1909547738693467,0.5352112676056338,0.2814814814814815,0.434402332361516,0.4731890331890331,0.4731890331890331,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
knn_classifier,overall,"{'n_neighbors': 13, 'weights': 'uniform', 'metric': 'manhattan'}",BD50,37,125,147,34,343,71,272,38,123,149,33,343,71,272,0.2010869565217391,0.5211267605633803,0.2901960784313725,0.4723032069970845,0.2032085561497326,0.5352112676056338,0.2945736434108527,0.4693877551020408,0.4902405002405002,0.4932034632034631,0.0021215996279934,0.0140845070422535,0.0043775649794801,-0.0029154518950437,0.0029629629629628,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",BD50,66,34,238,5,343,71,272,66,34,238,5,343,71,272,0.2171052631578947,0.9295774647887324,0.352,0.2915451895043732,0.2171052631578947,0.9295774647887324,0.352,0.2915451895043732,0.5276960076960078,0.5276960076960078,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
SVC,overall,"{'degree': 2, 'C': 1, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,44,76,196,27,343,71,272,44,76,196,27,343,71,272,0.1833333333333333,0.6197183098591549,0.2829581993569131,0.3498542274052478,0.1833333333333333,0.6197183098591549,0.2829581993569131,0.3498542274052478,0.4481289081289081,0.4481289081289081,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'rbf', 'random_state': 1699304546}",BD50,36,102,170,35,343,71,272,37,101,171,34,343,71,272,0.174757281553398,0.5070422535211268,0.259927797833935,0.4023323615160349,0.1778846153846154,0.5211267605633803,0.2652329749103942,0.4023323615160349,0.4395815295815296,0.4448725348725348,0.0031273338312173,0.0140845070422535,0.0053051770764592,0.0,0.0052910052910052,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'momentum': 0.99, 'early_stopping': True}",BD50,52,67,205,19,343,71,272,54,90,182,17,343,71,272,0.2023346303501945,0.7323943661971831,0.3170731707317072,0.3469387755102041,0.2288135593220339,0.7605633802816901,0.3517915309446254,0.4198250728862974,0.4882347282347282,0.5456902356902357,0.0264789289718393,0.028169014084507,0.0347183602129181,0.0728862973760933,0.0574555074555074,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'momentum': 0.9, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",BD50,58,53,219,13,343,71,272,59,75,197,12,343,71,272,0.2093862815884476,0.8169014084507042,0.3333333333333333,0.3236151603498542,0.23046875,0.8309859154929577,0.3608562691131498,0.39067055393586,0.5055363155363156,0.5533573833573834,0.0210824684115523,0.0140845070422535,0.0275229357798165,0.0670553935860058,0.0478210678210677,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
mlp_classifier,overall,"{'solver': 'adam', 'hidden_layer_sizes': (100,), 'momentum': 0.9, 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",BD50,30,170,102,41,343,71,272,35,145,127,36,343,71,272,0.2272727272727272,0.4225352112676056,0.2955665024630541,0.5830903790087464,0.2160493827160493,0.4929577464788732,0.3004291845493562,0.5247813411078717,0.522900432900433,0.5133718133718134,-0.0112233445566778,0.0704225352112676,0.004862682086302,-0.0583090379008747,-0.0095286195286196,exp57-BD50-feature-set2-SMOTE,True,warnings_typestate_checker,set2
