model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 10, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",PBU,196,63,72,113,444,309,135,197,61,74,112,444,309,135,0.7313432835820896,0.6343042071197411,0.6793760831889081,0.5833333333333334,0.7269372693726938,0.6375404530744336,0.6793103448275862,0.581081081081081,0.5505200070509431,0.5446726207963648,-0.0044060142093957,0.0032362459546925,-6.573836132184319e-05,-0.0022522522522523,-0.0058473862545782,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'random_state': 42}",PBU,202,62,73,107,444,309,135,204,62,73,105,444,309,135,0.7345454545454545,0.6537216828478964,0.6917808219178082,0.5945945945945946,0.7364620938628159,0.6601941747572816,0.6962457337883959,0.5990990990990991,0.5564143995926123,0.559640206044225,0.0019166393173614,0.0064724919093851,0.0044649118705877,0.0045045045045044,0.0032258064516127,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'C': 0.1, 'kernel': 'poly', 'degree': 2, 'random_state': 42}",PBU,231,51,84,78,444,309,135,233,48,87,76,444,309,135,0.7333333333333333,0.7475728155339806,0.7403846153846153,0.6351351351351351,0.728125,0.7540453074433657,0.7408585055643879,0.6328828828828829,0.5625271755097244,0.5546418708502261,-0.0052083333333332,0.0064724919093851,0.0004738901797726,-0.0022522522522522,-0.0078853046594983,exp74-PBU-feature-set3-SMOTE,True
SVC,overall,"{'kernel': 'poly', 'C': 1, 'degree': 3, 'random_state': 42}",PBU,212,56,79,97,444,309,135,222,53,82,87,444,309,135,0.7285223367697594,0.686084142394822,0.7066666666666667,0.6036036036036037,0.7302631578947368,0.7184466019417476,0.7243066884176182,0.6193693693693694,0.5504005327379203,0.5554184538848738,0.0017408211249774,0.0323624595469256,0.0176400217509515,0.0157657657657657,0.0050179211469534,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 7, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,225,43,92,84,444,309,135,229,43,92,80,444,309,135,0.7097791798107256,0.7281553398058253,0.7188498402555911,0.6036036036036037,0.7133956386292835,0.7411003236245954,0.726984126984127,0.6126126126126126,0.5233787727441879,0.5298568266839023,0.0036164588185578,0.0129449838187701,0.0081342867285358,0.0090090090090089,0.0064780539397144,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",PBU,153,77,58,156,444,309,135,155,74,61,154,444,309,135,0.7251184834123223,0.4951456310679611,0.5884615384615385,0.5180180180180181,0.7175925925925926,0.5016181229773463,0.5904761904761905,0.5157657657657657,0.5328583739741858,0.5249466282781989,-0.0075258908197297,0.0064724919093851,0.002014652014652,-0.0022522522522523,-0.0079117456959868,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,150,82,53,159,444,309,135,162,76,59,147,444,309,135,0.7389162561576355,0.4854368932038835,0.5859375,0.5225225225225225,0.7330316742081447,0.5242718446601942,0.6113207547169811,0.536036036036036,0.5465910648882621,0.5436707993027401,-0.0058845819494907,0.0388349514563106,0.0253832547169811,0.0135135135135134,-0.002920265585522,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",PBU,186,60,75,123,444,309,135,194,58,77,115,444,309,135,0.7126436781609196,0.6019417475728155,0.6526315789473683,0.5540540540540541,0.7158671586715867,0.627831715210356,0.6689655172413793,0.5675675675675675,0.5233591867912333,0.5288021231173003,0.0032234805106671,0.0258899676375404,0.0163339382940109,0.0135135135135134,0.005442936326067,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,161,71,64,148,444,309,135,153,75,60,156,444,309,135,0.7155555555555555,0.5210355987055016,0.6029962546816481,0.5225225225225225,0.7183098591549296,0.4951456310679611,0.5862068965517241,0.5135135135135135,0.5235129365219265,0.5253187613843352,0.0027543035993741,-0.0258899676375404,-0.0167893581299239,-0.009009009009009,0.0018058248624086,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'euclidean', 'weights': 'uniform'}",PBU,169,68,67,140,444,309,135,166,67,68,143,444,309,135,0.7161016949152542,0.5469255663430421,0.620183486238532,0.5337837837837838,0.7094017094017094,0.5372168284789643,0.6114180478821363,0.5247747747747747,0.5253314922537556,0.5167890788726325,-0.0066999855135447,-0.0097087378640777,-0.0087654383563957,-0.009009009009009,-0.0085424133811231,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 9, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,183,65,70,126,444,309,135,188,64,71,121,444,309,135,0.7233201581027668,0.5922330097087378,0.6512455516014235,0.5585585585585585,0.7258687258687259,0.6084142394822006,0.6619718309859155,0.5675675675675675,0.5370389956323326,0.5413469259846837,0.002548567765959,0.0161812297734628,0.0107262793844919,0.009009009009009,0.0043079303523511,exp74-PBU-feature-set3-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'metric': 'manhattan', 'weights': 'uniform'}",PBU,161,69,66,148,444,309,135,167,68,67,142,444,309,135,0.7092511013215859,0.5210355987055016,0.6007462686567164,0.5180180180180181,0.7136752136752137,0.540453074433657,0.6151012891344384,0.5292792792792793,0.5161319701510078,0.5221056858021427,0.0044241123536278,0.0194174757281553,0.0143550204777219,0.0112612612612612,0.0059737156511349,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",PBU,182,84,51,127,444,309,135,182,84,51,127,444,309,135,0.7811158798283262,0.5889967637540453,0.6715867158671586,0.5990990990990991,0.7811158798283262,0.5889967637540453,0.6715867158671586,0.5990990990990991,0.6055849344849875,0.6055849344849875,0.0,0.0,0.0,0.0,0.0,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'C': 5, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",PBU,189,81,54,120,444,309,135,194,80,55,115,444,309,135,0.7777777777777778,0.6116504854368932,0.6847826086956521,0.6081081081081081,0.7791164658634538,0.627831715210356,0.6953405017921147,0.6171171171171171,0.6058699101004759,0.6102571635622931,0.001338688085676,0.0161812297734628,0.0105578930964626,0.009009009009009,0.0043872534618172,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 42}",PBU,190,78,57,119,444,309,135,184,79,56,125,444,309,135,0.7692307692307693,0.6148867313915858,0.683453237410072,0.6036036036036037,0.7666666666666667,0.5954692556634305,0.6703096539162113,0.5923423423423423,0.5963452611786827,0.5903715455275477,-0.0025641025641025,-0.0194174757281553,-0.0131435834938606,-0.0112612612612613,-0.005973715651135,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'C': 5, 'penalty': 'l1', 'solver': 'liblinear', 'random_state': 42}",PBU,190,81,54,119,444,309,135,191,79,56,118,444,309,135,0.7786885245901639,0.6148867313915858,0.6871609403254972,0.6103603603603603,0.7732793522267206,0.6181229773462783,0.6870503597122302,0.6081081081081081,0.6074828133262824,0.60171475018117,-0.0054091723634432,0.0032362459546925,-0.000110580613267,-0.0022522522522522,-0.0057680631451123,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42, 'C': 15}",PBU,190,78,57,119,444,309,135,184,79,56,125,444,309,135,0.7692307692307693,0.6148867313915858,0.683453237410072,0.6036036036036037,0.7666666666666667,0.5954692556634305,0.6703096539162113,0.5923423423423423,0.5963452611786827,0.5903715455275477,-0.0025641025641025,-0.0194174757281553,-0.0131435834938606,-0.0112612612612613,-0.005973715651135,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'penalty': 'l1', 'C': 100000000.0, 'solver': 'liblinear', 'random_state': 42}",PBU,189,79,56,120,444,309,135,184,79,56,125,444,309,135,0.7714285714285715,0.6116504854368932,0.6823104693140793,0.6036036036036037,0.7666666666666667,0.5954692556634305,0.6703096539162113,0.5923423423423423,0.5984360616565799,0.5903715455275477,-0.0047619047619047,-0.0161812297734627,-0.012000815397868,-0.0112612612612613,-0.0080645161290322,exp74-PBU-feature-set3-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'C': 1, 'penalty': 'l2', 'random_state': 42}",PBU,184,84,51,125,444,309,135,180,85,50,129,444,309,135,0.7829787234042553,0.5954692556634305,0.6764705882352942,0.6036036036036037,0.782608695652174,0.5825242718446602,0.6679035250463822,0.5968468468468469,0.6088636230095774,0.6060892727735668,-0.0003700277520813,-0.0129449838187702,-0.0085670631889119,-0.0067567567567567,-0.0027743502360105,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'n_estimators': 100}",PBU,193,58,77,116,444,309,135,190,60,75,119,444,309,135,0.7148148148148148,0.6245954692556634,0.6666666666666666,0.5653153153153153,0.7169811320754716,0.6148867313915858,0.662020905923345,0.5630630630630631,0.5272685430009598,0.5297843586579705,0.0021663172606568,-0.0097087378640776,-0.0046457607433216,-0.0022522522522522,0.0025158156570106,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'random_state': 42, 'max_features': 'log2', 'max_depth': 5, 'n_estimators': 10, 'min_samples_leaf': 5}",PBU,188,57,78,121,444,309,135,191,53,82,118,444,309,135,0.706766917293233,0.6084142394822006,0.6539130434782608,0.5518018018018018,0.6996336996336996,0.6181229773462783,0.6563573883161511,0.5495495495495496,0.5154210000587579,0.5054448949213624,-0.0071332176595334,0.0097087378640776,0.0024443448378902,-0.0022522522522522,-0.0099761051373955,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'random_state': 42, 'max_features': 0.1, 'n_estimators': 10, 'min_samples_leaf': 5, 'max_depth': 20}",PBU,212,54,81,97,444,309,135,214,44,91,95,444,309,135,0.7235494880546075,0.686084142394822,0.7043189368770764,0.5990990990990991,0.7016393442622951,0.6925566343042071,0.6970684039087948,0.581081081081081,0.5429931253305129,0.5092347768180661,-0.0219101437923123,0.0064724919093851,-0.0072505329682815,-0.018018018018018,-0.0337583485124468,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 15, 'min_samples_leaf': 4, 'bootstrap': True, 'max_features': 'sqrt', 'random_state': 42, 'max_depth': 5, 'n_estimators': 10}",PBU,190,58,77,119,444,309,135,178,59,76,131,444,309,135,0.7116104868913857,0.6148867313915858,0.6597222222222222,0.5585585585585585,0.7007874015748031,0.5760517799352751,0.6323268206039077,0.5337837837837838,0.5223240691775859,0.5067786983175667,-0.0108230853165826,-0.0388349514563106,-0.0273954016183145,-0.0247747747747747,-0.0155453708600191,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 5, 'bootstrap': True, 'random_state': 42, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 10}",PBU,185,56,79,124,444,309,135,189,57,78,120,444,309,135,0.7007575757575758,0.598705501618123,0.6457242582897034,0.5427927927927928,0.7078651685393258,0.6116504854368932,0.65625,0.5540540540540541,0.5068785866776349,0.517060344321053,0.0071075927817499,0.0129449838187701,0.0105257417102966,0.0112612612612612,0.0101817576434181,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'n_estimators': 50, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 5}",PBU,196,57,78,113,444,309,135,187,58,77,122,444,309,135,0.7153284671532847,0.6343042071197411,0.6723842195540308,0.5698198198198198,0.7083333333333334,0.6051779935275081,0.6527050610820244,0.5518018018018018,0.5283771079381867,0.5174853595001665,-0.0069951338199513,-0.0291262135922329,-0.0196791584720064,-0.0180180180180179,-0.0108917484380202,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 2, 'bootstrap': True, 'max_features': 'sqrt', 'random_state': 42, 'max_depth': 5, 'n_estimators': 10, 'min_samples_leaf': 5}",PBU,188,57,78,121,444,309,135,189,61,74,120,444,309,135,0.706766917293233,0.6084142394822006,0.6539130434782608,0.5518018018018018,0.7186311787072244,0.6116504854368932,0.6608391608391608,0.5630630630630631,0.5154210000587579,0.5319016001723564,0.0118642614139913,0.0032362459546925,0.0069261173608999,0.0112612612612612,0.0164806001135985,exp74-PBU-feature-set3-SMOTE,True
randomForest_classifier,overall,"{'min_samples_split': 15, 'bootstrap': True, 'n_estimators': 50, 'random_state': 42, 'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 5}",PBU,201,60,75,108,444,309,135,190,57,78,119,444,309,135,0.7282608695652174,0.6504854368932039,0.6871794871794872,0.5878378378378378,0.7089552238805971,0.6148867313915858,0.658578856152513,0.5563063063063063,0.54755273517833,0.5186732475468594,-0.0193056456846203,-0.0355987055016181,-0.0286006310269741,-0.0315315315315315,-0.0288794876314706,exp74-PBU-feature-set3-SMOTE,True
