model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},ABU50,85,119,48,91,343,176,167,90,120,47,86,343,176,167,0.6390977443609023,0.4829545454545454,0.5501618122977346,0.5947521865889213,0.656934306569343,0.5113636363636364,0.5750798722044729,0.6122448979591837,0.597717511246923,0.6149541634835753,0.0178365622084407,0.0284090909090908,0.0249180599067382,0.0174927113702624,0.0172366522366523,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
bayes_network,overall,{'var_smoothing': 1e-05},ABU50,85,119,48,91,343,176,167,86,121,46,90,343,176,167,0.6390977443609023,0.4829545454545454,0.5501618122977346,0.5947521865889213,0.6515151515151515,0.4886363636363636,0.5584415584415584,0.6034985422740525,0.597717511246923,0.6065558950853068,0.0124174071542492,0.0056818181818181,0.0082797461438237,0.0087463556851312,0.0088383838383838,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",ABU50,135,67,100,41,343,176,167,128,84,83,48,343,176,167,0.574468085106383,0.7670454545454546,0.6569343065693432,0.5889212827988338,0.6066350710900474,0.7272727272727273,0.661498708010336,0.6180758017492711,0.5841257108904168,0.6144822171292759,0.0321669859836644,-0.0397727272727272,0.0045644014409927,0.0291545189504373,0.0303565062388591,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 0.01}",ABU50,176,0,167,0,343,176,167,176,0,167,0,343,176,167,0.5131195335276968,1.0,0.6782273603082851,0.5131195335276968,0.5131195335276968,1.0,0.6782273603082851,0.5131195335276968,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",ABU50,101,100,67,75,343,176,167,119,93,74,57,343,176,167,0.6011904761904762,0.5738636363636364,0.5872093023255814,0.5860058309037901,0.616580310880829,0.6761363636363636,0.6449864498644986,0.6180758017492711,0.5860037348272643,0.6158428826075886,0.0153898346903528,0.1022727272727272,0.0577771475389171,0.032069970845481,0.0298391477803242,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",ABU50,94,97,70,82,343,176,167,96,111,56,80,343,176,167,0.573170731707317,0.5340909090909091,0.5529411764705883,0.5568513119533528,0.631578947368421,0.5454545454545454,0.5853658536585366,0.6034985422740525,0.5574573465749937,0.6047046091163739,0.0584082156611039,0.0113636363636363,0.0324246771879482,0.0466472303206997,0.0472472625413802,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
knn_classifier,overall,"{'n_neighbors': 7, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,104,92,75,72,343,176,167,94,105,62,82,343,176,167,0.5810055865921788,0.5909090909090909,0.5859154929577465,0.5714285714285714,0.6025641025641025,0.5340909090909091,0.5662650602409638,0.5801749271137027,0.5712936083524319,0.5808182667006196,0.0215585159719237,-0.0568181818181818,-0.0196504327167826,0.0087463556851312,0.0095246583481877,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'euclidean', 'weights': 'uniform'}",ABU50,100,98,69,76,343,176,167,94,111,56,82,343,176,167,0.591715976331361,0.5681818181818182,0.5797101449275363,0.577259475218659,0.6266666666666667,0.5340909090909091,0.5766871165644173,0.597667638483965,0.5777794754265342,0.599158815041168,0.0349506903353057,-0.0340909090909091,-0.0030230283631189,0.020408163265306,0.0213793396146337,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 3}",ABU50,108,92,75,68,343,176,167,97,100,67,79,343,176,167,0.5901639344262295,0.6136363636363636,0.6016713091922006,0.5830903790087464,0.5914634146341463,0.5511363636363636,0.5705882352941177,0.5743440233236151,0.5823155929038282,0.5742479416008828,0.0012994802079168,-0.0625,-0.0310830738980828,-0.0087463556851312,-0.0080676513029454,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
knn_classifier,overall,"{'n_neighbors': 7, 'metric': 'euclidean', 'weights': 'distance'}",ABU50,98,94,73,78,343,176,167,97,104,63,79,343,176,167,0.5730994152046783,0.5568181818181818,0.5648414985590778,0.5597667638483965,0.60625,0.5511363636363636,0.5773809523809524,0.5860058309037901,0.5598047703930057,0.5863593922417452,0.0331505847953216,-0.0056818181818181,0.0125394538218746,0.0262390670553935,0.0265546218487394,exp45-ABU50-feature-set2-NO-SMOTE,False,warning_sum,set2
