model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'C': 10, 'degree': 2, 'random_state': 42, 'kernel': 'rbf'}",BD50,45,220,138,41,444,86,358,45,220,138,41,444,86,358,0.2459016393442623,0.5232558139534884,0.3345724907063197,0.5968468468468469,0.2459016393442623,0.5232558139534884,0.3345724907063197,0.5968468468468469,0.5691337567891006,0.5691337567891006,0.0,0.0,0.0,0.0,0.0,exp103-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,47,198,160,39,444,86,358,47,202,156,39,444,86,358,0.2270531400966183,0.5465116279069767,0.3208191126279863,0.5518018018018018,0.2315270935960591,0.5465116279069767,0.3252595155709343,0.5608108108108109,0.5505914572401731,0.5561470127957286,0.0044739534994407,0.0,0.0044404029429479,0.009009009009009,0.0055555555555555,exp103-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 13, 'metric': 'manhattan', 'weights': 'uniform'}",BD50,47,198,160,39,444,86,358,47,202,156,39,444,86,358,0.2270531400966183,0.5465116279069767,0.3208191126279863,0.5518018018018018,0.2315270935960591,0.5465116279069767,0.3252595155709343,0.5608108108108109,0.5499574242842677,0.5555129798398233,0.0044739534994407,0.0,0.0044404029429479,0.009009009009009,0.0055555555555555,exp103-BD50-feature-set1-SMOTE,True
knn_classifier,overall,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",BD50,46,200,158,40,444,86,358,46,200,158,40,444,86,358,0.2254901960784313,0.5348837209302325,0.3172413793103448,0.5540540540540541,0.2254901960784313,0.5348837209302325,0.3172413793103448,0.5540540540540541,0.5471992083218264,0.5471992083218264,0.0,0.0,0.0,0.0,0.0,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 5, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,44,238,120,42,444,86,358,43,249,109,43,444,86,358,0.2682926829268293,0.5116279069767442,0.352,0.6351351351351351,0.2828947368421052,0.5,0.361344537815126,0.6576576576576577,0.5872963269814968,0.5966917518180982,0.0146020539152759,-0.0116279069767442,0.009344537815126,0.0225225225225226,0.0093954248366013,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'C': 10, 'solver': 'liblinear', 'penalty': 'l2', 'random_state': 42}",BD50,44,237,121,42,444,86,358,43,249,109,43,444,86,358,0.2666666666666666,0.5116279069767442,0.350597609561753,0.6328828828828829,0.2828947368421052,0.5,0.361344537815126,0.6576576576576577,0.585868314461935,0.5966917518180981,0.0162280701754385,-0.0116279069767442,0.010746928253373,0.0247747747747748,0.010823437356163,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 20, 'random_state': 42}",BD50,44,239,119,42,444,86,358,44,243,115,42,444,86,358,0.2699386503067484,0.5116279069767442,0.3534136546184739,0.6373873873873874,0.2767295597484276,0.5116279069767442,0.3591836734693878,0.6463963963963963,0.5886852158703857,0.5942798950566142,0.0067909094416792,0.0,0.0057700188509138,0.0090090090090089,0.0055946791862284,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'C': 1, 'penalty': 'l2', 'random_state': 42}",BD50,44,243,115,42,444,86,358,43,255,103,43,444,86,358,0.2767295597484276,0.5116279069767442,0.3591836734693878,0.6463963963963963,0.2945205479452055,0.5,0.3706896551724137,0.6711711711711712,0.5942603332412778,0.6050837705974408,0.0177909881967778,-0.0116279069767442,0.0115059817030259,0.0247747747747748,0.0108234373561629,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'penalty': 'l1', 'C': 100000000.0, 'solver': 'liblinear', 'random_state': 42}",BD50,44,240,118,42,444,86,358,44,242,116,42,444,86,358,0.2716049382716049,0.5116279069767442,0.3548387096774193,0.6396396396396397,0.275,0.5116279069767442,0.3577235772357724,0.6441441441441441,0.5900741047592747,0.5928910061677254,0.003395061728395,0.0,0.002884867558353,0.0045045045045044,0.0028169014084507,exp103-BD50-feature-set1-SMOTE,True
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42, 'C': 15}",BD50,44,239,119,42,444,86,358,44,243,115,42,444,86,358,0.2699386503067484,0.5116279069767442,0.3534136546184739,0.6373873873873874,0.2767295597484276,0.5116279069767442,0.3591836734693878,0.6463963963963963,0.5886852158703857,0.5942798950566142,0.0067909094416792,0.0,0.0057700188509138,0.0090090090090089,0.0055946791862284,exp103-BD50-feature-set1-SMOTE,True
