model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},PBU,153,51,47,93,344,246,98,158,47,51,88,344,246,98,0.765,0.6219512195121951,0.6860986547085202,0.5930232558139535,0.7559808612440191,0.6422764227642277,0.6945054945054946,0.5959302325581395,0.5698227712137486,0.5589742212674544,-0.0090191387559809,0.0203252032520325,0.0084068397969744,0.0029069767441859,-0.0108485499462941,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
bayes_network,overall,{'var_smoothing': 1e-05},PBU,176,43,55,70,344,246,98,178,43,55,68,344,246,98,0.7619047619047619,0.7154471544715447,0.7379454926624739,0.6366279069767442,0.7639484978540773,0.7235772357723578,0.7432150313152401,0.6424418604651163,0.5755864661654135,0.5793641245972073,0.0020437359493153,0.008130081300813,0.0052695386527662,0.0058139534883721,0.0037776584317937,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.01}",PBU,244,0,98,2,344,246,98,244,0,98,2,344,246,98,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.4959183673469388,0.4959183673469388,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,244,0,98,2,344,246,98,244,0,98,2,344,246,98,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.7134502923976608,0.991869918699187,0.8299319727891156,0.7093023255813954,0.4959183673469388,0.4959183673469388,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.01}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 1699304546, 'solver': 'saga', 'C': 0.01}",PBU,245,0,98,1,344,246,98,245,0,98,1,344,246,98,0.7142857142857143,0.9959349593495936,0.831918505942275,0.7122093023255814,0.7142857142857143,0.9959349593495936,0.831918505942275,0.7122093023255814,0.4979591836734694,0.4979591836734694,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,235,3,95,11,344,246,98,235,3,95,11,344,246,98,0.7121212121212122,0.9552845528455284,0.8159722222222222,0.6918604651162791,0.7121212121212122,0.9552845528455284,0.8159722222222222,0.6918604651162791,0.4925918367346938,0.4925918367346938,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 15, 'metric': 'manhattan'}",PBU,236,2,96,10,344,246,98,237,2,96,9,344,246,98,0.7108433734939759,0.959349593495935,0.8166089965397922,0.6918604651162791,0.7117117117117117,0.9634146341463414,0.8186528497409327,0.6947674418604651,0.4896734693877551,0.4917142857142857,0.0008683382177357,0.0040650406504064,0.0020438532011404,0.002906976744186,0.0020408163265305,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
SVC,overall,"{'C': 0.1, 'random_state': 1699304546, 'kernel': 'rbf', 'degree': 2}",PBU,246,0,98,0,344,246,98,246,0,98,0,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.5,0.5,0.0,0.0,0.0,0.0,0.0,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,212,12,86,34,344,246,98,217,13,85,29,344,246,98,0.7114093959731543,0.8617886178861789,0.7794117647058822,0.6511627906976745,0.7185430463576159,0.8821138211382114,0.791970802919708,0.6686046511627907,0.4915059076262084,0.5092373791621911,0.0071336503844615,0.0203252032520324,0.0125590382138257,0.0174418604651162,0.0177314715359827,exp63-PBU-feature-set3-NO-SMOTE,False,warnings_infer,set3
