model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-05},BD50,3,254,18,68,343,71,272,3,251,21,68,343,71,272,0.1428571428571428,0.0422535211267605,0.0652173913043478,0.749271137026239,0.125,0.0422535211267605,0.0631578947368421,0.7405247813411079,0.4878210678210678,0.4822991822991822,-0.0178571428571428,0.0,-0.0020594965675057,-0.0087463556851311,-0.0055218855218855,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
bayes_network,overall,{'var_smoothing': 1e-09},BD50,5,249,23,66,343,71,272,3,245,27,68,343,71,272,0.1785714285714285,0.0704225352112676,0.101010101010101,0.7405247813411079,0.1,0.0422535211267605,0.0594059405940594,0.7230320699708455,0.4929485329485329,0.4712890812890812,-0.0785714285714285,-0.028169014084507,-0.0416041604160416,-0.0174927113702624,-0.0216594516594517,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'C': 1, 'random_state': 1699304546, 'solver': 'liblinear', 'penalty': 'l1'}",BD50,3,268,4,68,343,71,272,3,268,4,68,343,71,272,0.4285714285714285,0.0422535211267605,0.0769230769230769,0.7900874635568513,0.4285714285714285,0.0422535211267605,0.0769230769230769,0.7900874635568513,0.5140548340548341,0.5140548340548341,0.0,0.0,0.0,0.0,0.0,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'penalty': 'l2', 'random_state': 1699304546, 'C': 0.1}",BD50,3,269,3,68,343,71,272,4,269,3,67,343,71,272,0.5,0.0422535211267605,0.0779220779220779,0.793002915451895,0.5714285714285714,0.056338028169014,0.1025641025641025,0.7959183673469388,0.515906685906686,0.5230495430495431,0.0714285714285714,0.0140845070422535,0.0246420246420246,0.0029154518950437,0.0071428571428571,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 10}",BD50,3,265,7,68,343,71,272,2,265,7,69,343,71,272,0.3,0.0422535211267605,0.074074074074074,0.7813411078717201,0.2222222222222222,0.028169014084507,0.05,0.7784256559766763,0.5085329485329486,0.5013900913900914,-0.0777777777777777,-0.0140845070422535,-0.024074074074074,-0.0029154518950437,-0.0071428571428572,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 100000000.0}",BD50,4,265,7,67,343,71,272,3,265,7,68,343,71,272,0.3636363636363636,0.056338028169014,0.0975609756097561,0.7842565597667639,0.3,0.0422535211267605,0.074074074074074,0.7813411078717201,0.5156758056758057,0.5085329485329486,-0.0636363636363636,-0.0140845070422535,-0.023486901535682,-0.0029154518950438,-0.0071428571428571,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear', 'random_state': 1699304546}",BD50,3,266,6,68,343,71,272,4,266,6,67,343,71,272,0.3333333333333333,0.0422535211267605,0.075,0.7842565597667639,0.4,0.056338028169014,0.0987654320987654,0.7871720116618076,0.5103848003848004,0.5175276575276575,0.0666666666666667,0.0140845070422535,0.0237654320987654,0.0029154518950437,0.0071428571428571,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 15}",BD50,3,265,7,68,343,71,272,2,265,7,69,343,71,272,0.3,0.0422535211267605,0.074074074074074,0.7813411078717201,0.2222222222222222,0.028169014084507,0.05,0.7784256559766763,0.5085329485329486,0.5013900913900914,-0.0777777777777777,-0.0140845070422535,-0.024074074074074,-0.0029154518950437,-0.0071428571428572,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",BD50,1,265,7,70,343,71,272,1,266,6,70,343,71,272,0.125,0.0140845070422535,0.0253164556962025,0.7755102040816326,0.1428571428571428,0.0140845070422535,0.0256410256410256,0.7784256559766763,0.4942809042809042,0.4960990860990861,0.0178571428571428,0.0,0.0003245699448231,0.0029154518950437,0.0018181818181819,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
knn_classifier,overall,"{'n_neighbors': 7, 'weights': 'uniform', 'metric': 'euclidean'}",BD50,1,259,13,70,343,71,272,3,259,13,68,343,71,272,0.0714285714285714,0.0140845070422535,0.0235294117647058,0.7580174927113703,0.1875,0.0422535211267605,0.0689655172413793,0.7638483965014577,0.4832708032708033,0.4975228475228475,0.1160714285714285,0.028169014084507,0.0454361054766734,0.0058309037900874,0.0142520442520441,exp84-BD50-feature-set3-NO-SMOTE,False,warnings_openjml,set3
